dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,6,estimated,0.0123469613353389,0.3350809475832788,0.0206228067183967,264,101.24234997436564,97.2316665689388,105.4184690032492,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,7,estimated,-0.0175919317088131,0.3573355810035471,0.0220342558615707,263,98.2561902918165,94.10311158079467,102.59255797692428,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,8,estimated,0.109186352430315,0.3507850502943748,0.0215893274269974,264,111.53701829200816,106.91578373471542,116.35799706000138,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,9,estimated,0.0176834879077342,0.3813974516362122,0.0234733904888096,264,101.78407664902238,97.2073016535727,106.57633822832588,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,10,estimated,-0.0625589933775861,0.3436744107294798,0.0211516978140676,264,93.93576452986012,90.12105885592013,97.91194166855568,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,11,estimated,-0.1730817945529878,0.3855174519233293,0.0237720244676533,263,84.10688171830911,80.27796890559726,88.11841715497634,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,12,estimated,-0.54741991132206,0.574072361715676,0.0353317114668046,264,57.84403140429619,53.97387429781627,61.99169529018924,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,13,estimated,0.0644881570373386,0.3718021156710701,0.0229263006039366,263,106.6612946312552,101.97450120458932,111.5634951681767,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,14,estimated,0.1527058028114452,0.3889733334992368,0.023985123254673,263,116.49821940358306,111.1482779452907,122.10567158661418,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,15,estimated,0.1339022697494777,0.3895815138936679,0.0239770847015786,264,114.32810810381476,109.07954314611084,119.82921751963345,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,16,estimated,0.1933778480469515,0.3473906991048013,0.0214210281733157,263,121.33411655058585,116.34533784035963,126.53680940195066,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,17,estimated,0.0739718009994405,0.4115855926832205,0.0253313421344949,264,107.67764410486348,102.46205720155506,113.15871803321232,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,18,estimated,0.0580061227915884,0.3870247843863207,0.0238649705690875,263,105.97214841442133,101.12940824461194,111.04679078517658,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,19,estimated,0.1290334655607009,0.3730026076508252,0.0230003261106253,263,113.77281982407224,108.75775876310618,119.01913645458345,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,20,estimated,0.1200118270805797,0.3524599142748958,0.0216924081792723,264,112.751018665435,108.05765130051108,117.64823737227708,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,21,estimated,0.091248638239592,0.3715970182405742,0.0229136537545873,263,109.55413648739172,104.74282529668191,114.5864529384454,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,22,estimated,0.0525955130537971,0.3631638743163195,0.0223511913797133,264,105.40032283380404,100.88258985294948,110.12036932897318,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,23,estimated,-0.1706192151889068,0.4016739448907213,0.0247682765029793,263,84.31425682363464,80.31891511785207,88.50834069771648,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,24,estimated,-0.5520655480595693,0.5536052491912935,0.0340720477684706,264,57.575932274716365,53.85651735905053,61.552215773670824,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-12,estimated,-0.0467472786756472,0.2989220864381835,0.0345165494143619,75,95.43285462914646,89.19013777922893,102.11252016687416,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-11,estimated,-0.0143072643260335,0.1861269855021159,0.02149209303662,75,98.57945982101614,94.51309717211392,102.82077499699804,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-10,estimated,0.0442018868450798,0.1919189929428149,0.0221608964476272,75,104.51933443765206,100.07668236667826,109.1592068496381,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-9,estimated,0.1104795119824809,0.1741617484775862,0.020110466473214,75,111.68134675238323,107.36488611413732,116.17134487682104,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-8,estimated,0.0081473565547475,0.1605449315926645,0.0185381318944109,75,100.81806365841872,97.22061758350326,104.5486257182312,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-7,estimated,0.0293488822469992,0.1683033248221412,0.0194339939783144,75,102.97838050982288,99.12963520155633,106.97655479982416,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-6,estimated,-0.0024843898722227,0.1524196677832424,0.0175999072448896,75,99.75186936701934,96.36952085462876,103.25293053210152,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-5,estimated,0.0180982646765269,0.1873116485316775,0.0216288861404233,75,101.82630307611451,97.59983802418375,106.23579104280424,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-4,estimated,0.0636042118502974,0.2157929351754457,0.0249176218425526,75,106.56705355133316,101.48752241234172,111.90081926004002,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-3,estimated,0.0090206843017906,0.2433743013341823,0.0281024436778254,75,100.90614932904631,95.49845608257012,106.62005848149172,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-2,estimated,-0.0698545912804783,0.2499327320773063,0.0288597460288262,75,93.2529407954994,88.12449163995002,98.67984263147405,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,-1,estimated,-0.1495072743035402,0.2301787368817882,0.0265787511400856,75,86.11321738600965,81.74205017230466,90.71813335901165,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,0,estimated,-0.0238434998789733,0.2942030262823262,0.0339716392841007,75,97.6438510546002,91.35401860122208,104.36674592709603,adequate,75,266
age_pnad,age_18_24,18–24 anos,ln_desligamentos,Desligamentos (log),strict_no_tail_binning,treated,Exposed,1,estimated,-0.0042002628403249,0.2216590154223038,0.0255949784444749,75,99.58085459262784,94.70850114642,104.70387009997496,adequate,75,266
