cbo_4d,periodo,periodo_num,post,admissoes,desligamentos,n_movimentacoes,ln_salario_real_adm,asinh_saldo,treatment,post_treat
8482,2024-06,202406,1,165,210,375,7.509944345232801,-4.49993310426429,0,0
8482,2024-07,202407,1,201,199,400,7.472324408305852,1.4436354751788103,0,0
8482,2024-08,202408,1,165,179,344,7.484719080115649,-3.3334775868839928,0,0
8482,2024-09,202409,1,164,165,329,7.503984555451427,-0.881373587019543,0,0
8482,2024-10,202410,1,224,212,436,7.449456286101708,3.179785437699879,0,0
8482,2024-11,202411,1,155,160,315,7.5000870594858,-2.3124383412727525,0,0
8482,2024-12,202412,1,149,172,321,7.4766036004813765,-3.8291136516208812,0,0
8482,2025-01,202501,1,166,226,392,7.5471234909575475,-4.78756117999381,0,0
8482,2025-02,202502,1,210,195,405,7.516456224369461,3.4023066454805946,0,0
8482,2025-03,202503,1,218,185,403,7.487604605271606,4.1898842314256335,0,0
8482,2025-04,202504,1,197,199,396,7.519857542045949,-1.4436354751788103,0,0
8482,2025-05,202505,1,187,177,364,7.516141164268888,2.99822295029797,0,0
8482,2025-06,202506,1,153,171,324,7.520213048137161,-3.584289651861328,0,0
8482,2025-07,202507,1,210,185,395,7.513004161155042,3.9124227656412556,0,0
8482,2025-08,202508,1,200,199,399,7.487170598838055,0.881373587019543,0,0
8482,2025-09,202509,1,198,187,385,7.502062222410338,3.093102195050827,0,0
8482,2025-10,202510,1,205,182,387,7.495671252484119,3.8291136516208812,0,0
8482,2025-11,202511,1,160,188,348,7.4924100541436776,-4.025670415869822,0,0
8482,2025-12,202512,1,164,187,351,7.530099855427126,-3.8291136516208812,0,0
8482,2026-01,202601,1,171,196,367,7.534376320952278,-3.9124227656412556,0,0
8482,2026-02,202602,1,194,203,397,7.562598736828965,-2.8934439858858716,0,0
8482,2026-03,202603,1,215,237,452,7.530417319408386,-3.7847057630994327,0,0
8482,2026-04,202604,1,208,211,419,7.521335516962671,-1.8184464592320668,0,0
8482,2026-05,202605,1,188,195,383,7.548005725643152,-2.644120761058629,0,0
8483,2021-01,202101,0,5681,5772,11453,7.53902354696734,-5.2040368753004,0,0
8483,2021-02,202102,0,6432,5795,12227,7.540685075955444,7.149917452245633,0,0
8483,2021-03,202103,0,5771,6271,12042,7.532321923132754,-6.907756278980637,0,0
8483,2021-04,202104,0,4842,5412,10254,7.5294554438322985,-7.038784310855181,0,0
8483,2021-05,202105,0,5286,5473,10759,7.529895978409008,-5.924262946527149,0,0
8483,2021-06,202106,0,5683,5144,10827,7.530757484284317,6.982863611990823,0,0
8483,2021-07,202107,0,6157,5562,11719,7.515708673989946,7.081709292269646,0,0
8483,2021-08,202108,0,6753,5604,12357,7.513472696693557,7.739794647773752,0,0
8483,2021-09,202109,0,6752,5959,12711,7.515001109705561,7.368970799746274,0,0
8483,2021-10,202110,0,6518,6071,12589,7.5002713244476125,6.795707026366057,0,0
8483,2021-11,202111,0,6413,5617,12030,7.505655399470679,7.372746760964838,0,0
8483,2021-12,202112,0,5285,5523,10808,7.506462634069491,-6.165422267732319,0,0
8483,2022-01,202201,0,5361,6613,11974,7.517106127839355,-7.825644891709177,0,0
8483,2022-02,202202,0,6397,6736,13133,7.5106762815784816,-6.519149463340751,0,0
8483,2022-03,202203,0,6329,7239,13568,7.504409909440764,-7.506592081966611,0,0
8483,2022-04,202204,0,6358,6139,12497,7.5010080150609095,6.082224122904235,0,0
8483,2022-05,202205,0,6431,6184,12615,7.501007724500293,6.202539614918805,0,0
8483,2022-06,202206,0,6365,5827,12192,7.5042392786654215,6.981006604445545,0,0
8483,2022-07,202207,0,6707,6063,12770,7.512739791778473,7.160846509456856,0,0
8483,2022-08,202208,0,7057,6270,13327,7.522165348536341,7.361375832613708,0,0
8483,2022-09,202209,0,6908,5932,12840,7.535817568984232,7.576610029419186,0,0
8483,2022-10,202210,0,6505,6219,12724,7.5404422690753234,6.349142047749961,0,0
8483,2022-11,202211,0,6373,5571,11944,7.539704211795942,7.380256177105408,0,0
8483,2022-12,202212,1,5269,5654,10923,7.545738682473321,-6.646392201468526,0,0
8483,2023-01,202301,1,5862,6618,12480,7.55352623859997,-7.321188994156957,0,0
8483,2023-02,202302,1,6115,6366,12481,7.548995189423783,-6.218604087859091,0,0
8483,2023-03,202303,1,7113,7967,15080,7.547902492912942,-7.443078717135279,0,0
8483,2023-04,202304,1,6196,6401,12597,7.549788455354362,-6.016163108485247,0,0
8483,2023-05,202305,1,6346,6885,13231,7.548144014534297,-6.982863611990823,0,0
8483,2023-06,202306,1,6534,6670,13204,7.560026124939096,-5.605815582457951,0,0
8483,2023-07,202307,1,6444,6546,12990,7.563663511065012,-5.318144022197688,0,0
8483,2023-08,202308,1,6897,6896,13793,7.552391551779202,0.881373587019543,0,0
8483,2023-09,202309,1,6644,6577,13221,7.567237883323275,4.89789548698994,0,0
8483,2023-10,202310,1,6519,6754,13273,7.564450044798345,-6.152737221608629,0,0
8483,2023-11,202311,1,6394,6620,13014,7.569561916534819,-6.1136870744630665,0,0
8483,2023-12,202312,1,5348,6233,11581,7.570346626797815,-7.478735144760802,0,0
8483,2024-01,202401,1,6248,7269,13517,7.571548637427763,-7.621685238546251,0,0
8483,2024-02,202402,1,6828,7477,14305,7.581232174250537,-7.1685804908043576,0,0
8483,2024-03,202403,1,6998,7883,14881,7.582323078671974,-7.478735144760802,0,0
8483,2024-04,202404,1,7061,7378,14439,7.590306013471183,-6.452051442262431,0,0
8483,2024-05,202405,1,6636,7401,14037,7.587575161585959,-7.333023441572332,0,0
8483,2024-06,202406,1,6687,6954,13641,7.592702042163452,-6.280399345794137,0,0
8483,2024-07,202407,1,7047,7353,14400,7.590784120640732,-6.416734952414915,0,0
8483,2024-08,202408,1,7436,7282,14718,7.586494277864579,5.730110324213542,0,0
8483,2024-09,202409,1,6834,6900,13734,7.595810101240497,-4.882859309749067,0,0
8483,2024-10,202410,1,7242,7775,15017,7.600042080102437,-6.971669484730541,0,0
8483,2024-11,202411,1,6540,6676,13216,7.597189014790936,-5.605815582457951,0,0
8483,2024-12,202412,1,5519,6325,11844,7.5968257300301065,-7.385231307897241,0,0
8483,2025-01,202501,1,6830,7867,14697,7.6111310119565845,-7.637234621267732,0,0
8483,2025-02,202502,1,7776,7755,15531,7.6029408504431535,3.7382360302615427,0,0
8483,2025-03,202503,1,6996,8239,15235,7.608503530736779,-7.818430433877783,0,0
8483,2025-04,202504,1,7139,7341,14480,7.6090196034367645,-6.001421004755152,0,0
8483,2025-05,202505,1,6932,7579,14511,7.608795503534973,-7.165494072276329,0,0
8483,2025-06,202506,1,6764,7244,14008,7.605186191344137,-6.86693436952956,0,0
8483,2025-07,202507,1,7199,7487,14686,7.609682849004573,-6.356110674764055,0,0
8483,2025-08,202508,1,7313,7369,14682,7.618224269585548,-4.718578581151767,0,0
8483,2025-09,202509,1,7624,7365,14989,7.611527488957651,6.249978969076353,0,0
8483,2025-10,202510,1,7559,8042,15601,7.622411474018811,-6.873164905842977,0,0
8483,2025-11,202511,1,6450,6667,13117,7.6294205056435676,-6.073049843153668,0,0
8483,2025-12,202512,1,5440,6873,12313,7.635046770259092,-7.960672730132112,0,0
8483,2026-01,202601,1,6667,7785,14452,7.637768631082818,-7.71244403428709,0,0
8483,2026-02,202602,1,6951,7977,14928,7.6429111808135906,-7.626570443780554,0,0
8483,2026-03,202603,1,7658,8443,16101,7.6339977417253895,-7.358831304038079,0,0
8483,2026-04,202604,1,6866,8151,15017,7.6322104718849815,-7.851661329291978,0,0
8483,2026-05,202605,1,6595,7667,14262,7.629518580057161,-7.6704287397362885,0,0
8485,2021-01,202101,0,16577,18067,34644,7.4722129159292345,-7.999678692106971,0,0
8485,2021-02,202102,0,19443,17781,37224,7.475947537820565,8.10892424648145,0,0
8485,2021-03,202103,0,19741,17903,37644,7.467473096242795,8.209580557478512,0,0
8485,2021-04,202104,0,16210,16206,32416,7.467920176617304,2.0947125472611012,0,0
8485,2021-05,202105,0,17280,16741,34021,7.467912940373199,6.982863611990823,0,0
8485,2021-06,202106,0,18243,16934,35177,7.472941435015119,7.870166092371635,0,0
8485,2021-07,202107,0,19043,18391,37434,7.461500599883654,7.173192330577464,0,0
8485,2021-08,202108,0,20294,18884,39178,7.467758534746082,7.944492289680338,0,0
8485,2021-09,202109,0,19849,19805,39654,7.468042424297534,4.477465921704087,0,0
8485,2021-10,202110,0,19129,18945,38074,7.458116776932143,5.908090322302643,0,0
8485,2021-11,202111,0,20187,17802,37989,7.457215401643008,8.470101627832825,0,0
8485,2021-12,202112,0,17653,17232,34885,7.457931313012855,6.735781424748198,0,0
8485,2022-01,202201,0,17608,19801,37409,7.458193505435688,-8.386172980960998,0,0
8485,2022-02,202202,0,19580,19741,39321,7.462109032690684,-5.774561190094515,0,0
8485,2022-03,202203,0,19697,21015,40712,7.446803964604129,-7.877018039538402,0,0
8485,2022-04,202204,0,17351,18579,35930,7.446684113491199,-7.806289455051244,0,0
8485,2022-05,202205,0,19304,19320,38624,7.449658034655174,-3.466711037884725,0,0
8485,2022-06,202206,0,19127,18657,37784,7.454710004516918,6.845881006995945,0,0
8485,2022-07,202207,0,19519,18534,38053,7.475685906861077,7.585789079404124,0,0
8485,2022-08,202208,0,20784,19588,40372,7.487343939280653,7.779885289844808,0,0
8485,2022-09,202209,0,20338,18280,38618,7.4992305099556225,8.322637155980738,0,0
8485,2022-10,202210,0,19733,18663,38396,7.502710459265251,7.6685613263755075,0,0
8485,2022-11,202211,0,19707,17826,37533,7.505130107563761,8.232706080519144,0,0
8485,2022-12,202212,1,17352,17863,35215,7.503445198343841,-6.929517728172824,0,0
8485,2023-01,202301,1,19272,20997,40269,7.500034468786401,-8.146129594041359,0,0
8485,2023-02,202302,1,19509,19935,39444,7.502298661944132,-6.747587904419098,0,0
8485,2023-03,202303,1,23526,22369,45895,7.496886949926785,7.746733094509023,0,0
8485,2023-04,202304,1,20086,19793,39879,7.503809133844244,6.373322701654124,0,0
8485,2023-05,202305,1,22743,21004,43747,7.502514303300039,8.154212777582869,0,0
8485,2023-06,202306,1,21427,20595,42022,7.512176576397454,7.416979982535729,0,0
8485,2023-07,202307,1,21231,21040,42271,7.5128401991527936,5.945427461418456,0,0
8485,2023-08,202308,1,22237,22026,44263,7.519564641031996,6.045010929316312,0,0
8485,2023-09,202309,1,20793,20522,41315,7.524368204465826,6.295269405515346,0,0
8485,2023-10,202310,1,21465,20294,41759,7.5277651397954175,7.7587607264742156,0,0
8485,2023-11,202311,1,21367,19445,40812,7.535460658316794,8.254268837765952,0,0
8485,2023-12,202312,1,18884,18754,37638,7.532463106998891,5.560696423586702,0,0
8485,2024-01,202401,1,21464,23316,44780,7.53083191148805,-8.2171686686544,0,0
8485,2024-02,202402,1,23823,23005,46828,7.532608013536834,7.400009890785309,0,0
8485,2024-03,202403,1,24599,22905,47504,7.532944465127415,8.127995142890997,0,0
8485,2024-04,202404,1,23942,22814,46756,7.53331859457793,7.721348809099457,0,0
8485,2024-05,202405,1,22360,23206,45566,7.530691774696152,-7.433666889466546,0,0
8485,2024-06,202406,1,23285,21589,44874,7.537330262279517,8.129175083825498,0,0
8485,2024-07,202407,1,24646,23385,48031,7.538676697989174,7.832807673745568,0,0
8485,2024-08,202408,1,24269,22946,47215,7.541046634624614,7.880804487505161,0,0
8485,2024-09,202409,1,23732,22397,46129,7.543569212979803,7.889833891668362,0,0
8485,2024-10,202410,1,25052,24517,49569,7.548669403991719,6.975414800893536,0,0
8485,2024-11,202411,1,22908,21046,43954,7.551969446572075,8.222553710504487,0,0
8485,2024-12,202412,1,19664,20069,39733,7.552243641911457,-6.697035771820903,0,0
8485,2025-01,202501,1,23316,25411,48727,7.553291945780266,-8.340456069876437,0,0
8485,2025-02,202502,1,27376,24781,52157,7.547086449418173,8.554489013284831,0,0
8485,2025-03,202503,1,24789,24869,49658,7.549233363057317,-5.0752128754452075,0,0
8485,2025-04,202504,1,25025,23805,48830,7.550521032776744,7.799753486252806,0,0
8485,2025-05,202505,1,25613,24932,50545,7.554023366811118,7.216710025779793,0,0
8485,2025-06,202506,1,23928,23342,47270,7.55860497163265,7.066467698158621,0,0
8485,2025-07,202507,1,25939,24467,50406,7.559200562367449,7.987524595227114,0,0
8485,2025-08,202508,1,25609,23918,49527,7.566819998069977,8.126222616886967,0,0
8485,2025-09,202509,1,26088,23817,49905,7.564447216864839,8.421122771139153,0,0
8485,2025-10,202510,1,26530,25518,52048,7.573256905751249,7.612831274513565,0,0
8485,2025-11,202511,1,23099,21737,44836,7.583680766038112,7.909856802037068,0,0
8485,2025-12,202512,1,20297,22053,42350,7.5840641222484955,-8.16394103583075,0,0
8485,2026-01,202601,1,23757,26294,50051,7.584451184354766,-8.531884779001,0,0
8485,2026-02,202602,1,26544,25272,51816,7.581566730021037,7.841493078973247,0,0
8485,2026-03,202603,1,27877,27108,54985,7.5762212823942665,7.338238572818935,0,0
8485,2026-04,202604,1,25219,25851,51070,7.575693032866661,-7.142037200607513,0,0
8485,2026-05,202605,1,24845,25976,50821,7.576257032743172,-7.724004852116614,0,0
8601,2021-01,202101,0,250,223,473,8.460174369714048,3.989326805819546,0,0
8601,2021-02,202102,0,196,227,423,8.39660146314215,-4.1273944292716545,0,0
8601,2021-03,202103,0,224,202,426,8.512663440099765,3.7847057630994327,0,0
8601,2021-04,202104,0,260,269,529,8.508357337666785,-2.8934439858858716,0,0
8601,2021-05,202105,0,191,299,490,8.458479649361811,-5.3752998404656145,0,0
8601,2021-06,202106,0,237,226,463,8.530772490838652,3.093102195050827,0,0
8601,2021-07,202107,0,237,233,470,8.542216968180231,2.0947125472611012,0,0
8601,2021-08,202108,0,235,244,479,8.421843220606947,-2.8934439858858716,0,0
8601,2021-09,202109,0,275,283,558,8.422103405648915,-2.7764722807237177,0,0
8601,2021-10,202110,0,274,262,536,8.446424164642565,3.179785437699879,0,0
8601,2021-11,202111,0,256,251,507,8.474256147440403,2.3124383412727525,0,0
8601,2021-12,202112,0,197,265,462,8.464208694139787,-4.912708947095866,0,0
8601,2022-01,202201,0,264,253,517,8.425955500208364,3.093102195050827,0,0
8601,2022-02,202202,0,224,306,530,8.318268508308218,-5.099903606000664,0,0
8601,2022-03,202203,0,276,292,568,8.398987712919046,-3.466711037884725,0,0
8601,2022-04,202204,0,241,226,467,8.434593695235472,3.4023066454805946,0,0
8601,2022-05,202205,0,239,283,522,8.429246573475114,-4.477465921704087,0,0
8601,2022-06,202206,0,257,231,488,8.522138260069198,3.9516133360820653,0,0
8601,2022-07,202207,0,240,216,456,8.488453275568851,3.8716347563877314,0,0
8601,2022-08,202208,0,220,262,482,8.52911023289679,-4.430958492080543,0,0
8601,2022-09,202209,0,248,264,512,8.492003270815216,-3.466711037884725,0,0
8601,2022-10,202210,0,216,216,432,8.4344273954977,0.0,0,0
8601,2022-11,202211,0,192,209,401,8.419648140227174,-3.5272244561999657,0,0
8601,2022-12,202212,1,165,256,421,8.521139938362342,-5.2040368753004,0,0
8601,2023-01,202301,1,203,254,457,8.550213137647312,-4.625068916307673,0,0
8601,2023-02,202302,1,193,214,407,8.530718070081633,-3.7382360302615427,0,0
8601,2023-03,202303,1,233,357,590,8.501349326275465,-5.5134450048735575,0,0
8601,2023-04,202304,1,188,272,460,8.56762312712839,-5.123999408359393,0,0
8601,2023-05,202305,1,263,333,596,8.494567969216552,-4.941693439113287,0,0
8601,2023-06,202306,1,262,372,634,8.534786175742823,-5.3936482068690905,0,0
8601,2023-07,202307,1,324,337,661,8.52638620883649,-3.2595725562629214,0,0
8601,2023-08,202308,1,300,424,724,8.509273632489492,-5.5134450048735575,0,0
8601,2023-09,202309,1,389,434,823,8.35178419311635,-4.49993310426429,0,0
8601,2023-10,202310,1,253,362,615,8.472140360085868,-5.384516104124803,0,0
8601,2023-11,202311,1,247,307,554,8.437959532122445,-4.78756117999381,0,0
8601,2023-12,202312,1,201,353,554,8.58287331840257,-5.717038521867716,0,0
8601,2024-01,202401,1,282,396,678,8.47959923100882,-5.429364865087601,0,0
8601,2024-02,202402,1,297,378,675,8.553795851373017,-5.087634437002271,0,0
8601,2024-03,202403,1,300,399,699,8.578479550933242,-5.288292537319899,0,0
8601,2024-04,202404,1,302,380,682,8.47098620987014,-5.04989709610426,0,0
8601,2024-05,202405,1,311,364,675,8.47216081247429,-4.663528081877013,0,0
8601,2024-06,202406,1,269,343,612,8.539052190924643,-4.997257924399904,0,0
8601,2024-07,202407,1,314,420,734,8.532151856963749,-5.356608523840462,0,0
8601,2024-08,202408,1,300,368,668,8.507767399261683,-4.912708947095866,0,0
8601,2024-09,202409,1,331,353,684,8.486215938538638,-3.7847057630994327,0,0
8601,2024-10,202410,1,315,357,672,8.466085907901817,-4.430958492080543,0,0
8601,2024-11,202411,1,287,388,675,8.454566633756443,-5.30829220390157,0,0
8601,2024-12,202412,1,220,423,643,8.517857120213721,-6.0063592261824565,0,0
8601,2025-01,202501,1,359,401,760,8.462799270713067,-4.430958492080543,0,0
8601,2025-02,202502,1,338,419,757,8.419238409158211,-5.087634437002271,0,0
8601,2025-03,202503,1,327,433,760,8.469589306159605,-5.356608523840462,0,0
8601,2025-04,202504,1,337,401,738,8.44892311914727,-4.85209129348869,0,0
8601,2025-05,202505,1,384,494,878,8.418696258719114,-5.3936482068690905,0,0
8601,2025-06,202506,1,354,460,814,8.377077886384901,-5.356608523840462,0,0
8601,2025-07,202507,1,369,385,754,8.48561953449088,-3.466711037884725,0,0
8601,2025-08,202508,1,387,395,782,8.504259882056013,-2.7764722807237177,0,0
8601,2025-09,202509,1,352,495,847,8.530303880644508,-5.656004036132364,0,0
8601,2025-10,202510,1,340,463,803,8.50918570096325,-5.505348060078276,0,0
8601,2025-11,202511,1,307,372,679,8.636312890293304,-4.867593616801989,0,0
8601,2025-12,202512,1,221,397,618,8.506643183023154,-5.863639246264856,0,0
8601,2026-01,202601,1,335,480,815,8.525913520417454,-5.669892813374867,0,0
8601,2026-02,202602,1,336,382,718,8.470570751556874,-4.521906703564322,0,0
8601,2026-03,202603,1,435,474,909,8.476765077462181,-4.356873151729317,0,0
8601,2026-04,202604,1,367,436,803,8.474577105424391,-4.927306190998636,0,0
8601,2026-05,202605,1,289,387,676,8.557052769980892,-5.278140689034662,0,0
8611,2021-01,202101,0,110,68,178,7.842866384882836,4.430958492080543,0,0
8611,2021-02,202102,0,80,110,190,7.917449788696174,-4.09462222433053,0,0
8611,2021-03,202103,0,96,133,229,7.929067451500506,-4.304247658249556,0,0
8611,2021-04,202104,0,113,101,214,7.981977918197968,3.179785437699879,0,0
8611,2021-05,202105,0,89,90,179,7.9330252368364915,-0.881373587019543,0,0
8611,2021-06,202106,0,150,87,237,7.799086182767578,4.836344889159275,0,0
8611,2021-07,202107,0,166,79,245,7.957649814408168,5.159088327040512,0,0
8611,2021-08,202108,0,129,135,264,7.839862449957416,-2.491779852644912,0,0
8611,2021-09,202109,0,204,89,293,8.056224961589788,5.438098211978882,0,0
8611,2021-10,202110,0,150,125,275,7.865445651359058,3.9124227656412556,0,0
8611,2021-11,202111,0,149,125,274,7.852010251132574,3.8716347563877314,0,0
8611,2021-12,202112,0,120,133,253,7.96779172525681,-3.2595725562629214,0,0
8611,2022-01,202201,0,88,141,229,7.923061659653871,-4.663528081877013,0,0
8611,2022-02,202202,0,70,185,255,7.953084625848061,-5.438098211978882,0,0
8611,2022-03,202203,0,62,181,243,7.807424786669253,-5.4722883273244625,0,0
8611,2022-04,202204,0,105,113,218,7.973071890482987,-2.7764722807237177,0,0
8611,2022-05,202205,0,124,96,220,7.898183032703032,4.025670415869822,0,0
8611,2022-06,202206,0,101,83,184,7.8750184716897875,3.584289651861328,0,0
8611,2022-07,202207,0,105,88,193,7.936681994307661,3.5272244561999657,0,0
8611,2022-08,202208,0,106,87,193,7.983218819408097,3.6382779622295387,0,0
8611,2022-09,202209,0,71,98,169,7.901776619178945,-3.989326805819546,0,0
8611,2022-10,202210,0,96,72,168,7.939141722557263,3.8716347563877314,0,0
8611,2022-11,202211,0,107,82,189,7.836667843194014,3.9124227656412556,0,0
8611,2022-12,202212,1,63,160,223,7.835556233182268,-5.267884728309446,0,0
8611,2023-01,202301,1,119,152,271,7.767243584897918,-4.1898842314256335,0,0
8611,2023-02,202302,1,81,97,178,8.063276264594549,-3.466711037884725,0,0
8611,2023-03,202303,1,86,149,235,8.121066607220085,-4.836344889159275,0,0
8611,2023-04,202304,1,91,114,205,7.969835168206096,-3.8291136516208812,0,0
8611,2023-05,202305,1,81,97,178,7.924862211918711,-3.466711037884725,0,0
8611,2023-06,202306,1,97,88,185,8.383747876115704,2.8934439858858716,0,0
8611,2023-07,202307,1,75,104,179,7.933365947240403,-4.060740143244572,0,0
8611,2023-08,202308,1,91,96,187,8.294270287265944,-2.3124383412727525,0,0
8611,2023-09,202309,1,101,101,202,8.067961731459155,0.0,0,0
8611,2023-10,202310,1,110,106,216,8.057013190752414,2.0947125472611012,0,0
8611,2023-11,202311,1,121,115,236,8.223919564242754,2.491779852644912,0,0
8611,2023-12,202312,1,75,120,195,7.979486601046619,-4.49993310426429,0,0
8611,2024-01,202401,1,86,189,275,8.136190400584377,-5.327899732854396,0,0
8611,2024-02,202402,1,70,105,175,8.012019360988166,-4.248699261236361,0,0
8611,2024-03,202403,1,83,91,174,8.017732809954008,-2.7764722807237177,0,0
8611,2024-04,202404,1,91,194,285,7.908690544396719,-5.327899732854396,0,0
8611,2024-05,202405,1,58,130,188,8.012943964467475,-4.969861521396496,0,0
8611,2024-06,202406,1,84,100,184,7.931702663727683,-3.466711037884725,0,0
8611,2024-07,202407,1,115,111,226,8.106881283764583,2.0947125472611012,0,0
8611,2024-08,202408,1,65,105,170,7.9893305521703875,-4.382182848065498,0,0
8611,2024-09,202409,1,138,87,225,7.972453935953147,4.625068916307673,0,0
8611,2024-10,202410,1,114,106,220,8.016401893370231,2.7764722807237177,0,0
8611,2024-11,202411,1,72,90,162,7.98879407604618,-3.584289651861328,0,0
8611,2024-12,202412,1,65,96,161,7.889922137001281,-4.1273944292716545,0,0
8611,2025-01,202501,1,70,101,171,7.933985086401571,-4.1273944292716545,0,0
8611,2025-02,202502,1,96,120,216,7.884204541427955,-3.8716347563877314,0,0
8611,2025-03,202503,1,95,91,186,8.022790984978837,2.0947125472611012,0,0
8611,2025-04,202504,1,107,103,210,7.96059818385982,2.0947125472611012,0,0
8611,2025-05,202505,1,172,108,280,8.181755970470604,4.85209129348869,0,0
8611,2025-06,202506,1,83,95,178,8.028662138637591,-3.179785437699879,0,0
8611,2025-07,202507,1,101,114,215,8.082989573148698,-3.2595725562629214,0,0
8611,2025-08,202508,1,101,75,176,8.062289216348354,3.9516133360820653,0,0
8611,2025-09,202509,1,101,105,206,8.0159308753465,-2.0947125472611012,0,0
8611,2025-10,202510,1,105,83,188,8.028058180592717,3.7847057630994327,0,0
8611,2025-11,202511,1,71,87,158,7.968155222743875,-3.466711037884725,0,0
8611,2025-12,202512,1,78,80,158,7.859538860121334,-1.4436354751788103,0,0
8611,2026-01,202601,1,94,96,190,7.9349085168558915,-1.4436354751788103,0,0
8611,2026-02,202602,1,94,104,198,8.037310670808774,-2.99822295029797,0,0
8611,2026-03,202603,1,199,132,331,7.890511983909695,4.89789548698994,0,0
8611,2026-04,202604,1,104,97,201,8.027948155529895,2.644120761058629,0,0
8611,2026-05,202605,1,136,83,219,7.931457690990328,4.663528081877013,0,0
8612,2021-01,202101,0,27,46,73,7.651019186078662,-3.6382779622295387,0,0
8612,2021-02,202102,0,33,54,87,7.7455739453623975,-3.7382360302615427,0,0
8612,2021-03,202103,0,20,23,43,7.996081899064846,-1.8184464592320668,0,0
8612,2021-04,202104,0,14,37,51,8.160620193661972,-3.8291136516208812,0,0
8612,2021-05,202105,0,31,23,54,7.699569917070312,2.7764722807237177,0,0
8612,2021-06,202106,0,19,20,39,8.167378591961107,-0.881373587019543,0,0
8612,2021-07,202107,0,70,28,98,7.8308482780673625,4.430958492080543,0,0
8612,2021-08,202108,0,21,13,34,7.988153723216652,2.7764722807237177,0,0
8612,2021-09,202109,0,24,14,38,8.005546365975682,2.99822295029797,0,0
8612,2021-10,202110,0,21,26,47,8.084131741284837,-2.3124383412727525,0,0
8612,2021-11,202111,0,19,23,42,8.132508855854685,-2.0947125472611012,0,0
8612,2021-12,202112,0,19,16,35,8.202749474262669,1.8184464592320668,0,0
8612,2022-01,202201,0,37,38,75,8.058568165553107,-0.881373587019543,0,0
8612,2022-02,202202,0,92,35,127,8.004556778059495,4.736275386267657,0,0
8612,2022-03,202203,0,58,40,98,7.933530387463531,3.584289651861328,0,0
8612,2022-04,202204,0,43,26,69,7.948004681111039,3.5272244561999657,0,0
8612,2022-05,202205,0,38,21,59,7.98233211575518,3.5272244561999657,0,0
8612,2022-06,202206,0,28,36,64,7.991258158670009,-2.7764722807237177,0,0
8612,2022-07,202207,0,20,38,58,8.046476583871039,-3.584289651861328,0,0
8612,2022-08,202208,0,34,39,73,7.998345183221084,-2.3124383412727525,0,0
8612,2022-09,202209,0,33,32,65,8.041234184579158,0.881373587019543,0,0
8612,2022-10,202210,0,29,35,64,8.109633528682142,-2.491779852644912,0,0
8612,2022-11,202211,0,42,24,66,8.024311615464981,3.584289651861328,0,0
8612,2022-12,202212,1,22,60,82,8.033944442428057,-4.330906425536431,0,0
8612,2023-01,202301,1,38,23,61,8.121255794746508,3.4023066454805946,0,0
8612,2023-02,202302,1,37,28,65,7.940177273432391,2.8934439858858716,0,0
8612,2023-03,202303,1,46,14,60,8.299457752210218,4.15912713462618,0,0
8612,2023-04,202304,1,52,29,81,8.040903351937091,3.8291136516208812,0,0
8612,2023-05,202305,1,24,20,44,7.931900752773809,2.0947125472611012,0,0
8612,2023-06,202306,1,35,36,71,8.184165942260076,-0.881373587019543,0,0
8612,2023-07,202307,1,44,42,86,8.10170727536442,1.4436354751788103,0,0
8612,2023-08,202308,1,42,45,87,8.240801358199437,-1.8184464592320668,0,0
8612,2023-09,202309,1,33,40,73,8.103120598405962,-2.644120761058629,0,0
8612,2023-10,202310,1,36,37,73,8.290312525008758,-0.881373587019543,0,0
8612,2023-11,202311,1,32,33,65,7.992766919094202,-0.881373587019543,0,0
8612,2023-12,202312,1,34,28,62,8.088781827153776,2.491779852644912,0,0
8612,2024-01,202401,1,32,43,75,8.26414643492576,-3.093102195050827,0,0
8612,2024-02,202402,1,24,27,51,8.241425181353048,-1.8184464592320668,0,0
8612,2024-03,202403,1,28,23,51,8.209138580339806,2.3124383412727525,0,0
8612,2024-04,202404,1,54,55,109,8.326912656923568,-0.881373587019543,0,0
8612,2024-05,202405,1,103,42,145,8.358604030827609,4.8040882242035385,0,0
8612,2024-06,202406,1,47,38,85,8.208284348325977,2.8934439858858716,0,0
8612,2024-07,202407,1,30,22,52,8.213675134715071,2.7764722807237177,0,0
8612,2024-08,202408,1,34,41,75,8.070902945049896,-2.644120761058629,0,0
8612,2024-09,202409,1,59,25,84,7.940119143979008,4.219723898031069,0,0
8612,2024-10,202410,1,28,65,93,7.92248251527659,-4.304247658249556,0,0
8612,2024-11,202411,1,22,39,61,7.988594343111667,-3.5272244561999657,0,0
8612,2024-12,202412,1,33,42,75,8.18915097063878,-2.8934439858858716,0,0
8612,2025-01,202501,1,78,37,115,8.069283128348305,4.406867935097715,0,0
8612,2025-02,202502,1,39,38,77,8.007436110142779,0.881373587019543,0,0
8612,2025-03,202503,1,35,28,63,8.128043196483912,2.644120761058629,0,0
8612,2025-04,202504,1,23,29,52,8.044741138449645,-2.491779852644912,0,0
8612,2025-05,202505,1,26,29,55,7.96239690580487,-1.8184464592320668,0,0
8612,2025-06,202506,1,27,22,49,8.198432610864321,2.3124383412727525,0,0
8612,2025-07,202507,1,25,23,48,8.082925833807833,1.4436354751788103,0,0
