dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,14,estimated,0.1126849615807687,0.3510978581838104,0.0405412885868648,75,111.92792614297647,103.37821176587452,121.18472970919665,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,15,estimated,0.0734304160319266,0.3738960275143942,0.0431737944268734,75,107.61936482419448,98.88721565887906,117.12259879088964,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,16,estimated,0.2294311078550946,0.3620301104318354,0.041803636342514,75,125.7884205897202,115.8928626650212,136.5289146424024,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,17,estimated,0.1145235528615411,0.4221755788701831,0.0487486368211972,75,112.13390514963612,101.91574175478505,123.376550742881,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,18,estimated,0.0804719799663137,0.356591804664783,0.0411756748828053,75,108.37984781469228,99.97676841855142,117.48920872457676,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,19,estimated,0.1155978718778129,0.3956106659704435,0.0456811848984645,75,112.2544374697962,102.64053528516496,122.76883296302982,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,20,estimated,0.0774418122156428,0.4455411738202,0.0514466633280308,75,108.05193576019296,97.68778621493746,119.51566591791187,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,21,estimated,0.1738510163901172,0.3815887428629623,0.0440620726823324,75,118.98782802528557,109.14306449370514,129.72059455955173,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,22,estimated,0.1118930840268615,0.3838886767817388,0.0443276461757572,75,111.8393280146728,102.532629397978,121.9907785864335,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,23,estimated,-0.0020081132014611,0.3928702955555261,0.0453647541791181,75,99.79939017089056,91.30879873055706,109.07950183281184,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,treated,Exposed,24,estimated,-0.2077560745370872,0.4992887264982205,0.0576528961294186,75,81.24051788543244,72.56004565697673,90.95944864057113,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-12,estimated,-0.4388858577552418,0.4856456989743755,0.029889426587228,264,64.47543691408968,60.806765175855894,68.36545166052314,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-11,estimated,-0.0363382825547346,0.3755132782561432,0.0231112446515428,264,96.43140276883685,92.16070659054886,100.9000015731135,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-10,estimated,0.1172232778159099,0.4154035728292092,0.0255663225688446,264,112.4370448644059,106.94166207958052,118.21481742478277,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-9,estimated,0.1157833107081898,0.3734970546212054,0.0229871546648567,264,112.27525573158262,107.32897747837148,117.4494842469969,adequate,75,266
age_canaries,age_50_plus,50+,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,-8,estimated,0.0454335840615622,0.3459292501231931,0.0212904735855131,264,104.64814992550116,100.37111250687802,109.10744146708274,adequate,75,266
