cbo_4d,outcome,trend_scale,pre_observations,pre_slope,slope_status
2512,asinh_saldo,level,23,-0.08079493127036365,estimated
2513,asinh_saldo,level,23,-0.014990380143601495,estimated
2515,asinh_saldo,level,23,0.011662339639203032,estimated
2516,asinh_saldo,level,23,0.01681792779041989,estimated
2521,asinh_saldo,level,23,-0.02233031634458907,estimated
2522,asinh_saldo,level,23,-0.16633875554857486,estimated
2523,asinh_saldo,level,23,-0.03960837346376793,estimated
2531,asinh_saldo,level,23,-0.14728224202228113,estimated
2611,asinh_saldo,level,23,-0.18267446473475132,estimated
2612,asinh_saldo,level,23,-0.17416301096790945,estimated
2613,asinh_saldo,level,23,-0.2194781315795548,estimated
2614,asinh_saldo,level,23,0.10013736532201632,estimated
2615,asinh_saldo,level,23,-0.19640949788055612,estimated
2616,asinh_saldo,level,23,-0.25664044227200306,estimated
2617,asinh_saldo,level,23,-0.016088300708272482,estimated
2624,asinh_saldo,level,23,-0.04937037395351327,estimated
2626,asinh_saldo,level,23,0.2131723821248776,estimated
2627,asinh_saldo,level,23,0.07149988258789353,estimated
2628,asinh_saldo,level,23,0.16491862029819276,estimated
2631,asinh_saldo,level,23,-0.1767344951848813,estimated
3003,asinh_saldo,level,23,-1.8480992027177916e-05,estimated
3011,asinh_saldo,level,23,-0.12865087800406644,estimated
3111,asinh_saldo,level,23,-0.22023938600754128,estimated
3112,asinh_saldo,level,23,0.16007908358209505,estimated
3113,asinh_saldo,level,23,0.010281320954219528,estimated
3115,asinh_saldo,level,23,-0.05383774454297898,estimated
3116,asinh_saldo,level,23,-0.002477283465937716,estimated
3117,asinh_saldo,level,23,-0.5040481991339641,estimated
3121,asinh_saldo,level,23,-0.00811225224410363,estimated
3122,asinh_saldo,level,23,0.01201756416377478,estimated
3131,asinh_saldo,level,23,-0.13010441177677587,estimated
3132,asinh_saldo,level,23,-0.31394992968763336,estimated
3133,asinh_saldo,level,23,-0.055859279062196655,estimated
3134,asinh_saldo,level,23,-0.11574574790569318,estimated
3141,asinh_saldo,level,23,-0.02751672824180663,estimated
3143,asinh_saldo,level,23,-0.07162435150004236,estimated
3147,asinh_saldo,level,23,-0.21118327809209445,estimated
3161,asinh_saldo,level,23,-0.03551348514608073,estimated
3163,asinh_saldo,level,23,-0.007759770382887927,estimated
3171,asinh_saldo,level,23,-0.03042763187560917,estimated
3172,asinh_saldo,level,23,-0.15141994483015583,estimated
3188,asinh_saldo,level,23,-0.10379774177988355,estimated
3211,asinh_saldo,level,23,0.08454359971496629,estimated
3213,asinh_saldo,level,23,0.016230227020161053,estimated
3221,asinh_saldo,level,23,0.06570714243859406,estimated
3223,asinh_saldo,level,23,-0.09915484147634146,estimated
3224,asinh_saldo,level,23,-0.052135880025671426,estimated
3225,asinh_saldo,level,23,0.1775095607560104,estimated
3231,asinh_saldo,level,23,0.06430843104457584,estimated
3241,asinh_saldo,level,23,-0.030261647166852403,estimated
3242,asinh_saldo,level,23,-0.20380623305089093,estimated
3252,asinh_saldo,level,23,-0.05958787379940423,estimated
3281,asinh_saldo,level,23,0.10285461417162726,estimated
3411,asinh_saldo,level,23,0.008433486538890008,estimated
3412,asinh_saldo,level,23,0.0347716106706676,estimated
3422,asinh_saldo,level,23,-0.12311769399943011,estimated
3423,asinh_saldo,level,23,0.18154470906402453,estimated
3425,asinh_saldo,level,23,0.15075006892507922,estimated
3511,asinh_saldo,level,23,-0.32673556303122464,estimated
3513,asinh_saldo,level,23,0.03844664484886164,estimated
3514,asinh_saldo,level,23,-0.056232129430013114,estimated
3515,asinh_saldo,level,23,-0.392116771098087,estimated
3516,asinh_saldo,level,23,-0.004397029168455901,estimated
3517,asinh_saldo,level,23,-0.10682468702766665,estimated
3532,asinh_saldo,level,23,-0.007449948962860778,estimated
3541,asinh_saldo,level,23,0.11750934226346205,estimated
3543,asinh_saldo,level,23,-0.022675189981300036,estimated
3544,asinh_saldo,level,23,-0.06443733445296684,estimated
3545,asinh_saldo,level,23,-0.038846760000710315,estimated
3547,asinh_saldo,level,23,0.14424933190410785,estimated
3548,asinh_saldo,level,23,0.48862702271813446,estimated
3711,asinh_saldo,level,23,0.3520286824704635,estimated
3713,asinh_saldo,level,23,-0.08486792056241824,estimated
3751,asinh_saldo,level,23,-0.18429045060572424,estimated
3762,asinh_saldo,level,23,-0.008996315660437116,estimated
3764,asinh_saldo,level,23,0.01663824647216227,estimated
3911,asinh_saldo,level,23,-0.039900179917528034,estimated
3912,asinh_saldo,level,23,-0.11285491857996363,estimated
4102,asinh_saldo,level,23,0.23916628832889886,estimated
4110,asinh_saldo,level,23,-0.04585913335492443,estimated
4121,asinh_saldo,level,23,-0.19346482662516679,estimated
4122,asinh_saldo,level,23,-0.17788534886414648,estimated
4131,asinh_saldo,level,23,-0.05393415317625737,estimated
4132,asinh_saldo,level,23,0.2247472134050891,estimated
4142,asinh_saldo,level,23,0.25840720104040427,estimated
4151,asinh_saldo,level,23,-0.10647078145382732,estimated
4152,asinh_saldo,level,23,0.004970010856836885,estimated
4211,asinh_saldo,level,23,0.5456058202948478,estimated
4212,asinh_saldo,level,23,-0.19090396057496553,estimated
4221,asinh_saldo,level,23,-0.010279380742942679,estimated
4222,asinh_saldo,level,23,-0.3093755299259995,estimated
4223,asinh_saldo,level,23,-0.8595418256491337,estimated
4241,asinh_saldo,level,23,0.19144259937924424,estimated
5111,asinh_saldo,level,23,-0.021616328618220725,estimated
5121,asinh_saldo,level,23,-0.1438280737108676,estimated
5131,asinh_saldo,level,23,0.1478579579519454,estimated
5132,asinh_saldo,level,23,0.2618784903877347,estimated
5142,asinh_saldo,level,23,0.0626078214959013,estimated
5143,asinh_saldo,level,23,0.008264711278064888,estimated
5151,asinh_saldo,level,23,0.09751889338426793,estimated
5152,asinh_saldo,level,23,-0.05324967234683057,estimated
5161,asinh_saldo,level,23,0.15976993829885164,estimated
5162,asinh_saldo,level,23,0.15494903014078495,estimated
5163,asinh_saldo,level,23,0.018825398056429316,estimated
5164,asinh_saldo,level,23,0.10878412899300145,estimated
5165,asinh_saldo,level,23,-0.36935378349397585,estimated
5166,asinh_saldo,level,23,0.0020920977780282506,estimated
5171,asinh_saldo,level,23,0.08698789541573503,estimated
5172,asinh_saldo,level,23,0.20490384552474356,estimated
5173,asinh_saldo,level,23,0.33777765035943036,estimated
5199,asinh_saldo,level,23,0.3500807306274676,estimated
5231,asinh_saldo,level,23,-0.0016615944998136132,estimated
5241,asinh_saldo,level,23,-0.3631614838337717,estimated
5242,asinh_saldo,level,23,-0.07083111776207321,estimated
5243,asinh_saldo,level,23,-0.19081752009234118,estimated
6110,asinh_saldo,level,23,-0.22709122601339754,estimated
6120,asinh_saldo,level,23,-0.17644724773000367,estimated
6122,asinh_saldo,level,7,-0.01335918527067657,estimated
6125,asinh_saldo,level,23,-0.02121357636900314,estimated
6130,asinh_saldo,level,23,-0.01947651653099152,estimated
6131,asinh_saldo,level,23,-0.11013743310020338,estimated
6133,asinh_saldo,level,23,-0.16816279802253228,estimated
6201,asinh_saldo,level,23,-0.1401779165335498,estimated
6210,asinh_saldo,level,23,-0.37056769582080673,estimated
6220,asinh_saldo,level,23,-0.3819747988998091,estimated
6221,asinh_saldo,level,23,0.22886199159499046,estimated
6222,asinh_saldo,level,23,-0.17328315112565468,estimated
6225,asinh_saldo,level,23,0.16199754919924628,estimated
6226,asinh_saldo,level,23,-0.4652401331979249,estimated
6227,asinh_saldo,level,23,-0.3543988290841955,estimated
6228,asinh_saldo,level,23,0.053680250355233924,estimated
6230,asinh_saldo,level,23,-0.16279390694402704,estimated
6231,asinh_saldo,level,23,-0.2320572302725225,estimated
6232,asinh_saldo,level,23,-0.3211808065254757,estimated
6233,asinh_saldo,level,23,-0.03660393070844808,estimated
6234,asinh_saldo,level,23,0.016861674222585284,estimated
6310,asinh_saldo,level,23,0.015681016118184135,estimated
6311,asinh_saldo,level,23,0.007218523570095522,estimated
6312,asinh_saldo,level,23,-0.3374246180417288,estimated
6313,asinh_saldo,level,23,-0.1117169089719609,estimated
6314,asinh_saldo,level,23,0.09169630704648549,estimated
6320,asinh_saldo,level,23,0.2031625396272369,estimated
6321,asinh_saldo,level,23,-0.27884100705290404,estimated
6322,asinh_saldo,level,23,-0.2106784561724764,estimated
6323,asinh_saldo,level,23,0.017124767305215838,estimated
6324,asinh_saldo,level,23,0.09319814836461891,estimated
6325,asinh_saldo,level,23,-0.26906905473889775,estimated
6326,asinh_saldo,level,23,-0.3055067421130957,estimated
6410,asinh_saldo,level,23,-0.27436855200816174,estimated
6420,asinh_saldo,level,23,0.10296315338610035,estimated
7101,asinh_saldo,level,23,-0.3131637346189173,estimated
7102,asinh_saldo,level,23,-0.13646161953035146,estimated
7111,asinh_saldo,level,23,-0.29351600093484825,estimated
7112,asinh_saldo,level,23,-0.17241752153030357,estimated
7113,asinh_saldo,level,23,-0.028885163468958554,estimated
7114,asinh_saldo,level,23,-0.0009246710225755603,estimated
7121,asinh_saldo,level,23,-0.30459966267594124,estimated
7122,asinh_saldo,level,23,-0.34618397480281216,estimated
7151,asinh_saldo,level,23,-0.1535616460723883,estimated
7152,asinh_saldo,level,23,-0.20514648524448376,estimated
7153,asinh_saldo,level,23,-0.2695748601454959,estimated
7154,asinh_saldo,level,23,-0.12686799267657956,estimated
7155,asinh_saldo,level,23,-0.3207186747441558,estimated
7156,asinh_saldo,level,23,-0.030604459443960518,estimated
7157,asinh_saldo,level,23,-0.19178452843751542,estimated
7161,asinh_saldo,level,23,-0.22798895641429465,estimated
7162,asinh_saldo,level,23,-0.02349129942442118,estimated
7163,asinh_saldo,level,23,-0.05441426316253071,estimated
7164,asinh_saldo,level,23,-0.2954304466885023,estimated
7165,asinh_saldo,level,23,-0.19162956350724655,estimated
7166,asinh_saldo,level,23,-0.15916424415632682,estimated
7170,asinh_saldo,level,23,-0.22308771702098745,estimated
7211,asinh_saldo,level,23,-0.3889313932006638,estimated
7212,asinh_saldo,level,23,-0.26246581236153,estimated
7213,asinh_saldo,level,23,-0.1884701648926531,estimated
7214,asinh_saldo,level,23,-0.21508603155621878,estimated
7221,asinh_saldo,level,23,-0.14801267416108424,estimated
7223,asinh_saldo,level,23,-0.3170056449056482,estimated
7232,asinh_saldo,level,23,-0.25242554799449796,estimated
7233,asinh_saldo,level,23,-0.2814407895560282,estimated
7241,asinh_saldo,level,23,-0.14061677230838243,estimated
7242,asinh_saldo,level,23,-0.0617665718887293,estimated
7243,asinh_saldo,level,23,-0.08362427655005153,estimated
7244,asinh_saldo,level,23,0.1266433049768259,estimated
7250,asinh_saldo,level,23,-0.13487422002037736,estimated
7301,asinh_saldo,level,23,-0.04999442048754915,estimated
7313,asinh_saldo,level,23,-0.4165744250794232,estimated
7321,asinh_saldo,level,23,-0.03846243336260728,estimated
7411,asinh_saldo,level,23,-0.16735183737575743,estimated
7421,asinh_saldo,level,23,-0.09169621873844046,estimated
7502,asinh_saldo,level,23,-0.07580798018386191,estimated
7510,asinh_saldo,level,23,-0.2116954769582599,estimated
7511,asinh_saldo,level,23,-0.025706813574205588,estimated
7521,asinh_saldo,level,23,-0.05837644738165931,estimated
7522,asinh_saldo,level,23,-0.1633618354217851,estimated
7523,asinh_saldo,level,23,-0.796007396856515,estimated
7524,asinh_saldo,level,23,-0.42610664584905567,estimated
7601,asinh_saldo,level,23,-0.24538726791325707,estimated
7604,asinh_saldo,level,23,-0.10890138899232618,estimated
7606,asinh_saldo,level,23,-0.005943842260758382,estimated
7611,asinh_saldo,level,23,-0.05791155521509385,estimated
7612,asinh_saldo,level,23,-0.440962100769504,estimated
7613,asinh_saldo,level,23,-0.2647885639797687,estimated
7614,asinh_saldo,level,23,-0.17307795221114822,estimated
7618,asinh_saldo,level,23,-0.1745471168734908,estimated
7621,asinh_saldo,level,23,-0.11393572601211419,estimated
7622,asinh_saldo,level,23,-0.22150451105672433,estimated
7623,asinh_saldo,level,23,-0.16723960423216963,estimated
7630,asinh_saldo,level,23,-0.23425931682214585,estimated
7631,asinh_saldo,level,23,-0.10164946687192809,estimated
7632,asinh_saldo,level,23,-0.20240909384478098,estimated
7633,asinh_saldo,level,23,-0.08744088500815475,estimated
7641,asinh_saldo,level,23,0.031297048710906834,estimated
7642,asinh_saldo,level,23,0.08235538237693033,estimated
7643,asinh_saldo,level,23,0.09111902106178495,estimated
7650,asinh_saldo,level,23,-0.038965629419394514,estimated
7651,asinh_saldo,level,23,-0.15976715077216616,estimated
7652,asinh_saldo,level,23,0.021290131900613882,estimated
7653,asinh_saldo,level,23,-0.26357553277053386,estimated
7661,asinh_saldo,level,23,-0.028422756827852266,estimated
7663,asinh_saldo,level,23,-0.059522029595268075,estimated
7664,asinh_saldo,level,23,-0.0476374359931048,estimated
7681,asinh_saldo,level,23,-0.1967930251439184,estimated
7682,asinh_saldo,level,23,0.06459008773327646,estimated
7683,asinh_saldo,level,23,-0.06999914296596511,estimated
7686,asinh_saldo,level,23,-0.09947864418746973,estimated
7687,asinh_saldo,level,23,0.17986353370743588,estimated
7701,asinh_saldo,level,23,-0.20473360145307395,estimated
7711,asinh_saldo,level,23,-0.20235155807656371,estimated
7721,asinh_saldo,level,23,-0.5446011770517964,estimated
7731,asinh_saldo,level,23,-0.29835470537913983,estimated
7732,asinh_saldo,level,23,-0.258792156162782,estimated
7733,asinh_saldo,level,23,-0.4739705380596741,estimated
7751,asinh_saldo,level,23,-0.46956382624244086,estimated
7764,asinh_saldo,level,23,-0.0553931275460009,estimated
7771,asinh_saldo,level,23,-0.14397993993275968,estimated
7772,asinh_saldo,level,23,-0.15824326355309537,estimated
7817,asinh_saldo,level,23,-0.02916615332374337,estimated
7821,asinh_saldo,level,23,-0.022548492944948397,estimated
7822,asinh_saldo,level,23,0.13018453231976782,estimated
7823,asinh_saldo,level,23,-0.02073902112535679,estimated
7826,asinh_saldo,level,23,-0.11800810596173109,estimated
7827,asinh_saldo,level,23,-0.09719868656151301,estimated
7828,asinh_saldo,level,23,-0.16030348075505432,estimated
7832,asinh_saldo,level,23,0.2578701454452384,estimated
7842,asinh_saldo,level,23,-0.0831699886195883,estimated
8101,asinh_saldo,level,23,0.12348510814178205,estimated
8102,asinh_saldo,level,23,-0.1435015151300731,estimated
8110,asinh_saldo,level,23,-0.18970696581822577,estimated
8111,asinh_saldo,level,23,-0.053740726198147334,estimated
8112,asinh_saldo,level,23,0.05019413245614547,estimated
8113,asinh_saldo,level,23,0.03761102450448195,estimated
8114,asinh_saldo,level,23,-0.025374736211320595,estimated
8115,asinh_saldo,level,23,0.12789318801160446,estimated
8116,asinh_saldo,level,23,-0.18774580803561097,estimated
8117,asinh_saldo,level,23,0.13412470438871057,estimated
8181,asinh_saldo,level,23,-0.03305245345902973,estimated
8211,asinh_saldo,level,23,-0.06480232156672393,estimated
8214,asinh_saldo,level,23,-0.27262929845013834,estimated
8231,asinh_saldo,level,23,-0.0678068833967513,estimated
8232,asinh_saldo,level,23,-0.3266255694760098,estimated
8233,asinh_saldo,level,23,-0.26270329791960145,estimated
8281,asinh_saldo,level,23,-0.5276453487517956,estimated
8301,asinh_saldo,level,23,-0.06781496300411809,estimated
8331,asinh_saldo,level,23,-0.003051974888193684,estimated
8401,asinh_saldo,level,23,0.060745684240750976,estimated
8411,asinh_saldo,level,23,-0.2384108610844031,estimated
8412,asinh_saldo,level,23,-0.04553584642845628,estimated
8413,asinh_saldo,level,23,0.05249797892069662,estimated
8414,asinh_saldo,level,23,0.06984347508722966,estimated
8415,asinh_saldo,level,23,0.007818977830063611,estimated
8416,asinh_saldo,level,23,-0.12357934711622216,estimated
8417,asinh_saldo,level,23,0.0007691655507852424,estimated
8418,asinh_saldo,level,23,0.19444211105202805,estimated
8421,asinh_saldo,level,23,-0.46105160035310094,estimated
8422,asinh_saldo,level,23,-0.05351584568687988,estimated
8481,asinh_saldo,level,23,0.22513225417562088,estimated
8482,asinh_saldo,level,23,0.017628026006991107,estimated
8483,asinh_saldo,level,23,0.36569540300199055,estimated
8485,asinh_saldo,level,23,0.024939317239232824,estimated
8601,asinh_saldo,level,23,-0.07373389145080841,estimated
8611,asinh_saldo,level,23,0.03659637933164324,estimated
8612,asinh_saldo,level,23,0.08695846618815174,estimated
8621,asinh_saldo,level,23,-0.3441518773020735,estimated
8622,asinh_saldo,level,23,-0.16440350834575468,estimated
8623,asinh_saldo,level,23,0.18737941501568262,estimated
8624,asinh_saldo,level,23,0.19012378813551564,estimated
8625,asinh_saldo,level,23,-0.15139872001422866,estimated
9101,asinh_saldo,level,23,-0.1410299194938374,estimated
9111,asinh_saldo,level,23,-0.13960619400627527,estimated
9112,asinh_saldo,level,23,-0.09023964806988118,estimated
9113,asinh_saldo,level,23,-0.1804289723288572,estimated
9131,asinh_saldo,level,23,-0.11916216458799711,estimated
9141,asinh_saldo,level,23,0.016423724950842423,estimated
9143,asinh_saldo,level,23,0.004397332789382609,estimated
9144,asinh_saldo,level,23,-0.024115490488202804,estimated
9191,asinh_saldo,level,23,-0.08225062470200442,estimated
9193,asinh_saldo,level,23,-0.32531248959936904,estimated
9511,asinh_saldo,level,23,-0.20647697903232906,estimated
9531,asinh_saldo,level,23,-0.09944964193402306,estimated
9541,asinh_saldo,level,23,-0.3119792434669318,estimated
9542,asinh_saldo,level,23,-0.043474011464059305,estimated
9543,asinh_saldo,level,23,0.011844980684969007,estimated
9921,asinh_saldo,level,23,-0.22989635325351038,estimated
