model_id,outcome,estimator,term,event_time,coefficient,standard_error,is_reference,n_obs,minimum_clusters,sample_id,status,reference_event_time
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-23]:treat_group",-23,0.6320557784095501,0.6810563807890303,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-22]:treat_group",-22,0.7149953486373537,0.7333211204308144,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-21]:treat_group",-21,0.6393714007724391,0.7764001777370799,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-20]:treat_group",-20,0.4563311134036514,0.8023974430757639,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-19]:treat_group",-19,-0.1614490499721413,0.7879359209707745,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-18]:treat_group",-18,0.12862113662378308,0.7154072112005001,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-17]:treat_group",-17,-0.23936619515088256,0.731396768312807,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-16]:treat_group",-16,-0.5796599382587337,0.7504062235500185,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-15]:treat_group",-15,-0.48532246209039204,0.7633880325127825,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-14]:treat_group",-14,-0.44618641300567935,0.7101842264108922,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-13]:treat_group",-13,-1.29867397966977,0.7173830677426016,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-12]:treat_group",-12,-0.030367229119537733,0.7277642574824457,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-11]:treat_group",-11,0.6233698670505858,0.7481616836491585,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-10]:treat_group",-10,0.7114173097315688,0.6820273912711121,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-9]:treat_group",-9,0.6719215683212877,0.7580854368505134,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-8]:treat_group",-8,0.9022085714320017,0.6513084414538503,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-7]:treat_group",-7,1.8635857571887973,0.7259228383293203,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-6]:treat_group",-6,1.360863727981814,0.6767683652872205,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
ddd_pretrend::A::age_canaries::age_22_25::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-5]:treat_group",-5,2.0358962194859114,0.6681042075687216,False,31870,341,family_A:age_canaries:age_22_25,estimated,-1
