outcome,row_position,column_position,row_event_time,column_event_time,covariance
ln_salario_real_adm,20,26,-3,4,3.7981630035459236e-05
ln_salario_real_adm,20,27,-3,5,-1.3578355606158687e-05
ln_salario_real_adm,20,28,-3,6,6.606553234840898e-05
ln_salario_real_adm,20,29,-3,7,7.024262917380702e-05
ln_salario_real_adm,20,30,-3,8,3.4948867683300784e-05
ln_salario_real_adm,20,31,-3,9,9.391554934793225e-05
ln_salario_real_adm,20,32,-3,10,2.0883174441400608e-05
ln_salario_real_adm,20,33,-3,11,3.083384254519162e-05
ln_salario_real_adm,20,34,-3,12,0.0001098588652423955
ln_salario_real_adm,20,35,-3,13,5.156322706050236e-05
ln_salario_real_adm,20,36,-3,14,6.654169016479747e-06
ln_salario_real_adm,20,37,-3,15,6.7371325509366905e-06
ln_salario_real_adm,20,38,-3,16,3.933167364929844e-05
ln_salario_real_adm,20,39,-3,17,6.96042937202576e-05
ln_salario_real_adm,20,40,-3,18,5.804866464978885e-05
ln_salario_real_adm,20,41,-3,19,1.2331781584523337e-06
ln_salario_real_adm,20,42,-3,20,3.104909955004274e-06
ln_salario_real_adm,20,43,-3,21,-8.35495976060954e-06
ln_salario_real_adm,20,44,-3,22,-4.680841012790185e-07
ln_salario_real_adm,20,45,-3,23,7.240732311594788e-05
ln_salario_real_adm,21,0,-2,-23,3.418929943243343e-05
ln_salario_real_adm,21,1,-2,-22,0.000108840400039662
ln_salario_real_adm,21,2,-2,-21,0.00011871988635036786
ln_salario_real_adm,21,3,-2,-20,6.991732798558378e-05
ln_salario_real_adm,21,4,-2,-19,6.756788445821864e-05
ln_salario_real_adm,21,5,-2,-18,2.9134300467699155e-05
ln_salario_real_adm,21,6,-2,-17,6.960370380187826e-05
ln_salario_real_adm,21,7,-2,-16,4.4366385230794016e-05
ln_salario_real_adm,21,8,-2,-15,8.492374749708045e-05
ln_salario_real_adm,21,9,-2,-14,4.659730166989903e-05
ln_salario_real_adm,21,10,-2,-13,8.82475403774188e-05
ln_salario_real_adm,21,11,-2,-12,3.940023753070203e-05
ln_salario_real_adm,21,12,-2,-11,0.00014622064022556553
ln_salario_real_adm,21,13,-2,-10,7.331740596062611e-05
ln_salario_real_adm,21,14,-2,-9,7.009476576622426e-05
ln_salario_real_adm,21,15,-2,-8,5.036379731545569e-05
ln_salario_real_adm,21,16,-2,-7,5.948664845988692e-05
ln_salario_real_adm,21,17,-2,-6,0.00013203382302079438
ln_salario_real_adm,21,18,-2,-5,0.00011542580127330317
ln_salario_real_adm,21,19,-2,-4,4.027557755857426e-06
ln_salario_real_adm,21,20,-2,-3,-1.5699126301981342e-06
ln_salario_real_adm,21,21,-2,-2,0.00022212703890907957
ln_salario_real_adm,21,22,-2,0,6.344532937711052e-05
ln_salario_real_adm,21,23,-2,1,6.985444699332729e-05
ln_salario_real_adm,21,24,-2,2,0.00012826245197659523
ln_salario_real_adm,21,25,-2,3,0.0001110044534418463
ln_salario_real_adm,21,26,-2,4,0.00012445711716605387
ln_salario_real_adm,21,27,-2,5,9.41342729478846e-05
ln_salario_real_adm,21,28,-2,6,0.00016620517107234262
ln_salario_real_adm,21,29,-2,7,8.605733181726496e-05
ln_salario_real_adm,21,30,-2,8,0.00013152194265488826
ln_salario_real_adm,21,31,-2,9,7.64958721653335e-05
ln_salario_real_adm,21,32,-2,10,0.0001213107957581007
ln_salario_real_adm,21,33,-2,11,7.661830435173615e-05
ln_salario_real_adm,21,34,-2,12,5.554140691335325e-05
ln_salario_real_adm,21,35,-2,13,8.126727803922334e-05
ln_salario_real_adm,21,36,-2,14,5.78825944872873e-05
ln_salario_real_adm,21,37,-2,15,0.00011997691130871319
ln_salario_real_adm,21,38,-2,16,9.870331285671988e-05
ln_salario_real_adm,21,39,-2,17,4.0711380695398454e-05
ln_salario_real_adm,21,40,-2,18,0.0001241941821007882
ln_salario_real_adm,21,41,-2,19,0.00010830304998991821
ln_salario_real_adm,21,42,-2,20,0.00014146961097923815
ln_salario_real_adm,21,43,-2,21,8.833584093185e-05
ln_salario_real_adm,21,44,-2,22,0.00010538224848783438
ln_salario_real_adm,21,45,-2,23,5.862140674872006e-05
ln_salario_real_adm,22,0,0,-23,1.4244520820684866e-05
ln_salario_real_adm,22,1,0,-22,1.2170352629778703e-06
ln_salario_real_adm,22,2,0,-21,7.790138445185273e-05
ln_salario_real_adm,22,3,0,-20,8.794333344441984e-05
ln_salario_real_adm,22,4,0,-19,6.965182140287783e-05
ln_salario_real_adm,22,5,0,-18,0.00012871398066211165
ln_salario_real_adm,22,6,0,-17,1.4922771276813995e-05
ln_salario_real_adm,22,7,0,-16,-1.1193443739495172e-05
ln_salario_real_adm,22,8,0,-15,6.55001687736668e-05
ln_salario_real_adm,22,9,0,-14,4.374911823216294e-05
ln_salario_real_adm,22,10,0,-13,2.9662717198045373e-05
ln_salario_real_adm,22,11,0,-12,4.368791487946841e-05
ln_salario_real_adm,22,12,0,-11,7.269626556660759e-05
ln_salario_real_adm,22,13,0,-10,4.1334468544942544e-05
ln_salario_real_adm,22,14,0,-9,6.339964371405907e-05
ln_salario_real_adm,22,15,0,-8,4.182062793337137e-05
ln_salario_real_adm,22,16,0,-7,7.379100937408132e-05
ln_salario_real_adm,22,17,0,-6,6.590989316710574e-05
ln_salario_real_adm,22,18,0,-5,0.0001340531444241036
ln_salario_real_adm,22,19,0,-4,1.7697747949175417e-05
ln_salario_real_adm,22,20,0,-3,-6.431356936459353e-06
ln_salario_real_adm,22,21,0,-2,6.344532937711007e-05
ln_salario_real_adm,22,22,0,0,0.0002289612961692818
ln_salario_real_adm,22,23,0,1,0.00010802663594265071
ln_salario_real_adm,22,24,0,2,0.00011572895248991532
ln_salario_real_adm,22,25,0,3,6.449120321022584e-05
ln_salario_real_adm,22,26,0,4,8.453279327900899e-05
ln_salario_real_adm,22,27,0,5,0.00011383965566841604
ln_salario_real_adm,22,28,0,6,7.250943753630238e-05
ln_salario_real_adm,22,29,0,7,0.00013726413723205017
ln_salario_real_adm,22,30,0,8,7.681167753773365e-05
ln_salario_real_adm,22,31,0,9,6.7955726364089e-05
ln_salario_real_adm,22,32,0,10,0.00010371960261438377
ln_salario_real_adm,22,33,0,11,0.00010024597009034014
ln_salario_real_adm,22,34,0,12,1.6667643136173096e-05
ln_salario_real_adm,22,35,0,13,7.776367358536448e-05
ln_salario_real_adm,22,36,0,14,0.0001281984579491905
ln_salario_real_adm,22,37,0,15,0.00012479350228807582
ln_salario_real_adm,22,38,0,16,3.830812405255935e-05
ln_salario_real_adm,22,39,0,17,9.62778497482773e-05
ln_salario_real_adm,22,40,0,18,5.167812533375886e-05
ln_salario_real_adm,22,41,0,19,4.9394392001908224e-05
ln_salario_real_adm,22,42,0,20,0.00013127664320365976
ln_salario_real_adm,22,43,0,21,0.00011167369166201178
ln_salario_real_adm,22,44,0,22,9.858925306290773e-05
ln_salario_real_adm,22,45,0,23,4.4043284357394976e-05
ln_salario_real_adm,23,0,1,-23,9.420036861180033e-05
ln_salario_real_adm,23,1,1,-22,0.00011169623997414834
ln_salario_real_adm,23,2,1,-21,5.141855191088964e-05
ln_salario_real_adm,23,3,1,-20,9.756839446575957e-05
ln_salario_real_adm,23,4,1,-19,9.560187637796497e-05
ln_salario_real_adm,23,5,1,-18,0.00011933863579646006
ln_salario_real_adm,23,6,1,-17,3.664473827698804e-05
ln_salario_real_adm,23,7,1,-16,5.7365905338633966e-05
ln_salario_real_adm,23,8,1,-15,7.685343968663121e-05
ln_salario_real_adm,23,9,1,-14,8.715233067978956e-05
ln_salario_real_adm,23,10,1,-13,5.472618595134157e-05
ln_salario_real_adm,23,11,1,-12,1.3874107061637484e-05
ln_salario_real_adm,23,12,1,-11,0.0001407016943233004
ln_salario_real_adm,23,13,1,-10,7.002627728249416e-05
ln_salario_real_adm,23,14,1,-9,9.021882897852495e-05
ln_salario_real_adm,23,15,1,-8,6.524765026235843e-05
ln_salario_real_adm,23,16,1,-7,8.934802311019092e-05
ln_salario_real_adm,23,17,1,-6,0.00012730896131871937
ln_salario_real_adm,23,18,1,-5,0.00015160858889160303
ln_salario_real_adm,23,19,1,-4,3.600465456527776e-05
ln_salario_real_adm,23,20,1,-3,4.555257543771742e-05
ln_salario_real_adm,23,21,1,-2,6.985444699332847e-05
ln_salario_real_adm,23,22,1,0,0.00010802663594265253
ln_salario_real_adm,23,23,1,1,0.00023219825607135954
ln_salario_real_adm,23,24,1,2,0.00013675360210498285
ln_salario_real_adm,23,25,1,3,9.999600836937035e-05
ln_salario_real_adm,23,26,1,4,0.00011572879533399452
ln_salario_real_adm,23,27,1,5,0.00012632609728506684
ln_salario_real_adm,23,28,1,6,7.856220192449816e-05
ln_salario_real_adm,23,29,1,7,7.831253141769796e-05
ln_salario_real_adm,23,30,1,8,0.00010189242580545016
ln_salario_real_adm,23,31,1,9,0.00011504226955538642
ln_salario_real_adm,23,32,1,10,6.105935949391107e-05
ln_salario_real_adm,23,33,1,11,8.960306772609669e-05
ln_salario_real_adm,23,34,1,12,3.9893837275102005e-05
ln_salario_real_adm,23,35,1,13,9.197852188037796e-05
ln_salario_real_adm,23,36,1,14,7.69562864930416e-05
ln_salario_real_adm,23,37,1,15,0.00012261668513301717
ln_salario_real_adm,23,38,1,16,8.628473088054043e-05
ln_salario_real_adm,23,39,1,17,6.548010249102965e-05
ln_salario_real_adm,23,40,1,18,6.405061125158837e-05
ln_salario_real_adm,23,41,1,19,2.6285666673110248e-05
ln_salario_real_adm,23,42,1,20,0.00010361407674499521
ln_salario_real_adm,23,43,1,21,7.272588306573124e-05
ln_salario_real_adm,23,44,1,22,8.35932863983178e-05
ln_salario_real_adm,23,45,1,23,0.00010360181378508135
ln_salario_real_adm,24,0,2,-23,3.7690535220883286e-05
ln_salario_real_adm,24,1,2,-22,7.977990649107286e-05
ln_salario_real_adm,24,2,2,-21,3.176356697538989e-05
ln_salario_real_adm,24,3,2,-20,0.00021787483778745026
ln_salario_real_adm,24,4,2,-19,0.00018130564175482312
ln_salario_real_adm,24,5,2,-18,0.00018050914872240714
ln_salario_real_adm,24,6,2,-17,6.070833357555143e-05
ln_salario_real_adm,24,7,2,-16,0.00014142973398108494
ln_salario_real_adm,24,8,2,-15,0.00012141513870920923
ln_salario_real_adm,24,9,2,-14,8.103996806263996e-05
ln_salario_real_adm,24,10,2,-13,5.646499222701828e-05
ln_salario_real_adm,24,11,2,-12,0.00013233302397651223
ln_salario_real_adm,24,12,2,-11,0.0001352929902027649
ln_salario_real_adm,24,13,2,-10,0.00011544086555698343
ln_salario_real_adm,24,14,2,-9,0.00014104815294144543
ln_salario_real_adm,24,15,2,-8,0.00013362545906324004
ln_salario_real_adm,24,16,2,-7,0.0001282053184135456
ln_salario_real_adm,24,17,2,-6,0.00017693279153205957
ln_salario_real_adm,24,18,2,-5,0.00019373782958923588
ln_salario_real_adm,24,19,2,-4,1.4546260015285857e-05
ln_salario_real_adm,24,20,2,-3,1.7715365086673863e-05
ln_salario_real_adm,24,21,2,-2,0.00012826245197659452
ln_salario_real_adm,24,22,2,0,0.00011572895248991546
ln_salario_real_adm,24,23,2,1,0.0001367536021049808
ln_salario_real_adm,24,24,2,2,0.00047418616380133554
ln_salario_real_adm,24,25,2,3,0.00016714221221855884
ln_salario_real_adm,24,26,2,4,0.0002656464987590322
ln_salario_real_adm,24,27,2,5,0.0002360744697934267
ln_salario_real_adm,24,28,2,6,0.00023308777033544245
ln_salario_real_adm,24,29,2,7,0.00018837641207031583
ln_salario_real_adm,24,30,2,8,0.00019320825195508982
ln_salario_real_adm,24,31,2,9,0.0001506193469805959
ln_salario_real_adm,24,32,2,10,0.00023264519332298828
ln_salario_real_adm,24,33,2,11,0.00021389798633356374
ln_salario_real_adm,24,34,2,12,7.23050501826955e-05
ln_salario_real_adm,24,35,2,13,0.0001619377118451114
ln_salario_real_adm,24,36,2,14,0.00022497086401580132
ln_salario_real_adm,24,37,2,15,0.00023711590403876294
ln_salario_real_adm,24,38,2,16,0.00015237407955192946
ln_salario_real_adm,24,39,2,17,0.00017828259416532318
ln_salario_real_adm,24,40,2,18,0.00018648042913432241
ln_salario_real_adm,24,41,2,19,0.00016312727509969554
ln_salario_real_adm,24,42,2,20,0.00019076388346802106
ln_salario_real_adm,24,43,2,21,0.00020131820888332337
ln_salario_real_adm,24,44,2,22,0.00020650161772805875
ln_salario_real_adm,24,45,2,23,0.00013149397528678693
ln_salario_real_adm,25,0,3,-23,3.5017458688748266e-05
ln_salario_real_adm,25,1,3,-22,0.000161091973060787
ln_salario_real_adm,25,2,3,-21,0.00014952523361901374
ln_salario_real_adm,25,3,3,-20,4.162974592673394e-05
ln_salario_real_adm,25,4,3,-19,-1.6970858743009802e-05
ln_salario_real_adm,25,5,3,-18,-7.26580296222783e-07
ln_salario_real_adm,25,6,3,-17,0.00010638856337295945
ln_salario_real_adm,25,7,3,-16,0.00011151860033672258
ln_salario_real_adm,25,8,3,-15,9.233947320530926e-05
ln_salario_real_adm,25,9,3,-14,3.9802652483147566e-05
ln_salario_real_adm,25,10,3,-13,7.723420956098216e-05
ln_salario_real_adm,25,11,3,-12,4.2902939008200525e-05
ln_salario_real_adm,25,12,3,-11,7.990446043836738e-05
ln_salario_real_adm,25,13,3,-10,6.0260958466384916e-05
ln_salario_real_adm,25,14,3,-9,0.00011157676341842588
ln_salario_real_adm,25,15,3,-8,0.00010702177700478266
ln_salario_real_adm,25,16,3,-7,0.00010588119189332272
ln_salario_real_adm,25,17,3,-6,5.4472609780434794e-05
ln_salario_real_adm,25,18,3,-5,9.9709351175362e-05
ln_salario_real_adm,25,19,3,-4,1.6414260225468655e-05
ln_salario_real_adm,25,20,3,-3,7.047066820131586e-05
ln_salario_real_adm,25,21,3,-2,0.00011100445344184808
ln_salario_real_adm,25,22,3,0,6.449120321022884e-05
ln_salario_real_adm,25,23,3,1,9.999600836937118e-05
ln_salario_real_adm,25,24,3,2,0.000167142212218562
ln_salario_real_adm,25,25,3,3,0.00031123969830006745
ln_salario_real_adm,25,26,3,4,0.0002239547294673421
ln_salario_real_adm,25,27,3,5,0.0001630794416866325
ln_salario_real_adm,25,28,3,6,0.00016827742167360886
ln_salario_real_adm,25,29,3,7,0.00020318575209525986
ln_salario_real_adm,25,30,3,8,0.00016371079368215
ln_salario_real_adm,25,31,3,9,0.00015535386720560212
ln_salario_real_adm,25,32,3,10,0.000153969621981097
ln_salario_real_adm,25,33,3,11,0.0001230680096203498
ln_salario_real_adm,25,34,3,12,0.00015599980764944017
ln_salario_real_adm,25,35,3,13,9.261748131080982e-05
ln_salario_real_adm,25,36,3,14,0.00015683194308285588
ln_salario_real_adm,25,37,3,15,0.000193297941804714
ln_salario_real_adm,25,38,3,16,0.0001542128393092433
ln_salario_real_adm,25,39,3,17,0.00014118652720450698
ln_salario_real_adm,25,40,3,18,0.00014787682688734285
ln_salario_real_adm,25,41,3,19,0.00010446376893767209
ln_salario_real_adm,25,42,3,20,0.0001370546849757877
ln_salario_real_adm,25,43,3,21,0.00012050313058530892
ln_salario_real_adm,25,44,3,22,8.628986512425897e-05
ln_salario_real_adm,25,45,3,23,0.00012345154911990887
ln_salario_real_adm,26,0,4,-23,5.8008663135754124e-05
ln_salario_real_adm,26,1,4,-22,6.74370797437434e-05
ln_salario_real_adm,26,2,4,-21,0.00010772062419773777
ln_salario_real_adm,26,3,4,-20,7.485814172542978e-05
ln_salario_real_adm,26,4,4,-19,0.00012323383601870068
ln_salario_real_adm,26,5,4,-18,9.621148802787295e-05
ln_salario_real_adm,26,6,4,-17,3.8526642991488175e-05
ln_salario_real_adm,26,7,4,-16,6.35537817247856e-05
ln_salario_real_adm,26,8,4,-15,0.00012868672661156435
ln_salario_real_adm,26,9,4,-14,6.649424988546217e-05
ln_salario_real_adm,26,10,4,-13,5.4618929154259756e-05
ln_salario_real_adm,26,11,4,-12,0.00010833084948962816
ln_salario_real_adm,26,12,4,-11,0.0001370966235523211
ln_salario_real_adm,26,13,4,-10,4.069607130992607e-05
ln_salario_real_adm,26,14,4,-9,0.00016347072722404054
ln_salario_real_adm,26,15,4,-8,9.08412906274533e-05
ln_salario_real_adm,26,16,4,-7,0.00013543456423152167
ln_salario_real_adm,26,17,4,-6,0.0001263619577545245
ln_salario_real_adm,26,18,4,-5,0.00017500055115115659
ln_salario_real_adm,26,19,4,-4,4.425523530584653e-05
ln_salario_real_adm,26,20,4,-3,3.7981630035460625e-05
ln_salario_real_adm,26,21,4,-2,0.00012445711716605446
ln_salario_real_adm,26,22,4,0,8.453279327900979e-05
ln_salario_real_adm,26,23,4,1,0.00011572879533399334
ln_salario_real_adm,26,24,4,2,0.00026564649875903334
ln_salario_real_adm,26,25,4,3,0.0002239547294673405
ln_salario_real_adm,26,26,4,4,0.00038926502293336915
ln_salario_real_adm,26,27,4,5,0.00024245156503468023
ln_salario_real_adm,26,28,4,6,0.00023634743339756353
ln_salario_real_adm,26,29,4,7,0.00022145084333563759
ln_salario_real_adm,26,30,4,8,0.00024138816644037988
ln_salario_real_adm,26,31,4,9,0.00016032069995546879
ln_salario_real_adm,26,32,4,10,0.0002089813019166036
ln_salario_real_adm,26,33,4,11,0.0001588304582281925
ln_salario_real_adm,26,34,4,12,0.0001264857403738809
ln_salario_real_adm,26,35,4,13,7.404117279164085e-05
ln_salario_real_adm,26,36,4,14,0.0002061120044658741
ln_salario_real_adm,26,37,4,15,0.00021909709442473463
ln_salario_real_adm,26,38,4,16,0.00020431813449100258
ln_salario_real_adm,26,39,4,17,0.00015575857945409396
ln_salario_real_adm,26,40,4,18,0.00021671297500654095
ln_salario_real_adm,26,41,4,19,0.0001874577232564525
ln_salario_real_adm,26,42,4,20,0.00020941556877901611
ln_salario_real_adm,26,43,4,21,0.00016515488511129533
ln_salario_real_adm,26,44,4,22,0.00017899740542897858
ln_salario_real_adm,26,45,4,23,0.00011444142378497285
ln_salario_real_adm,27,0,5,-23,4.902844689718734e-05
ln_salario_real_adm,27,1,5,-22,3.660483667446013e-05
ln_salario_real_adm,27,2,5,-21,5.155663340668043e-05
ln_salario_real_adm,27,3,5,-20,0.00013258547136100693
ln_salario_real_adm,27,4,5,-19,0.00013081345634781847
ln_salario_real_adm,27,5,5,-18,0.0001346273431833566
ln_salario_real_adm,27,6,5,-17,2.7739026204214827e-05
ln_salario_real_adm,27,7,5,-16,5.4933205832161534e-05
ln_salario_real_adm,27,8,5,-15,0.00013363786512794103
ln_salario_real_adm,27,9,5,-14,5.502190285062691e-05
ln_salario_real_adm,27,10,5,-13,3.433913159446988e-05
ln_salario_real_adm,27,11,5,-12,7.441856297103194e-05
ln_salario_real_adm,27,12,5,-11,0.00012657848737918727
ln_salario_real_adm,27,13,5,-10,5.987932484017629e-05
ln_salario_real_adm,27,14,5,-9,0.00011873105361255665
ln_salario_real_adm,27,15,5,-8,6.966565465632423e-05
ln_salario_real_adm,27,16,5,-7,0.00010082145149866722
ln_salario_real_adm,27,17,5,-6,0.00013532387189214428
ln_salario_real_adm,27,18,5,-5,0.00017843673063959342
ln_salario_real_adm,27,19,5,-4,6.60763354264087e-05
ln_salario_real_adm,27,20,5,-3,-1.3578355606158694e-05
ln_salario_real_adm,27,21,5,-2,9.413427294788413e-05
ln_salario_real_adm,27,22,5,0,0.00011383965566841606
ln_salario_real_adm,27,23,5,1,0.00012632609728506494
ln_salario_real_adm,27,24,5,2,0.00023607446979342645
ln_salario_real_adm,27,25,5,3,0.0001630794416866298
ln_salario_real_adm,27,26,5,4,0.00024245156503467936
ln_salario_real_adm,27,27,5,5,0.0002735321685381846
ln_salario_real_adm,27,28,5,6,0.0001545498735690781
ln_salario_real_adm,27,29,5,7,0.0001578678712757616
ln_salario_real_adm,27,30,5,8,0.0001743763262455768
ln_salario_real_adm,27,31,5,9,0.00014955762734434916
ln_salario_real_adm,27,32,5,10,0.00013534481924839
ln_salario_real_adm,27,33,5,11,0.00014717998339627597
ln_salario_real_adm,27,34,5,12,5.513679176607464e-05
ln_salario_real_adm,27,35,5,13,9.362341459484859e-05
ln_salario_real_adm,27,36,5,14,0.00016684390494539557
ln_salario_real_adm,27,37,5,15,0.00019330224482433484
ln_salario_real_adm,27,38,5,16,0.00012495339168906272
ln_salario_real_adm,27,39,5,17,0.0001094218372030193
ln_salario_real_adm,27,40,5,18,0.00015214044781904646
ln_salario_real_adm,27,41,5,19,0.00011955402554061799
ln_salario_real_adm,27,42,5,20,0.00015206136180526838
ln_salario_real_adm,27,43,5,21,0.00016369966675762435
ln_salario_real_adm,27,44,5,22,0.00013465628760267644
ln_salario_real_adm,27,45,5,23,9.818096813609657e-05
ln_salario_real_adm,28,0,6,-23,8.508894057975804e-05
ln_salario_real_adm,28,1,6,-22,0.00011511360949873323
ln_salario_real_adm,28,2,6,-21,0.00013253028912484368
ln_salario_real_adm,28,3,6,-20,8.008992205395466e-05
ln_salario_real_adm,28,4,6,-19,0.00012760969212325952
ln_salario_real_adm,28,5,6,-18,8.72966779269095e-05
ln_salario_real_adm,28,6,6,-17,0.00011226040262027943
ln_salario_real_adm,28,7,6,-16,0.00010315167681672846
ln_salario_real_adm,28,8,6,-15,0.00015398865270004473
ln_salario_real_adm,28,9,6,-14,9.28375050029207e-05
ln_salario_real_adm,28,10,6,-13,0.00010177263272800741
ln_salario_real_adm,28,11,6,-12,0.00013463066576175394
ln_salario_real_adm,28,12,6,-11,0.0001319443396955095
ln_salario_real_adm,28,13,6,-10,7.475999134800276e-05
ln_salario_real_adm,28,14,6,-9,0.0001243766275128555
ln_salario_real_adm,28,15,6,-8,0.00011987508102497641
ln_salario_real_adm,28,16,6,-7,0.00012624021221383996
ln_salario_real_adm,28,17,6,-6,0.00012984676834623714
ln_salario_real_adm,28,18,6,-5,0.0001322523689113114
ln_salario_real_adm,28,19,6,-4,-4.052667372201301e-06
ln_salario_real_adm,28,20,6,-3,6.606553234840974e-05
ln_salario_real_adm,28,21,6,-2,0.00016620517107234227
ln_salario_real_adm,28,22,6,0,7.250943753630246e-05
ln_salario_real_adm,28,23,6,1,7.856220192449646e-05
ln_salario_real_adm,28,24,6,2,0.00023308777033544245
ln_salario_real_adm,28,25,6,3,0.00016827742167360653
ln_salario_real_adm,28,26,6,4,0.00023634743339756226
ln_salario_real_adm,28,27,6,5,0.00015454987356907775
ln_salario_real_adm,28,28,6,6,0.0003551758984765123
ln_salario_real_adm,28,29,6,7,0.0001888152002991748
ln_salario_real_adm,28,30,6,8,0.00022822783424583627
ln_salario_real_adm,28,31,6,9,0.000149375355160447
ln_salario_real_adm,28,32,6,10,0.00023285356958023206
ln_salario_real_adm,28,33,6,11,0.00015094887592419288
ln_salario_real_adm,28,34,6,12,0.00016711760510925837
ln_salario_real_adm,28,35,6,13,0.00013637505306744437
ln_salario_real_adm,28,36,6,14,0.00013061237691733865
ln_salario_real_adm,28,37,6,15,0.00019246766446446523
ln_salario_real_adm,28,38,6,16,0.00016056923353181514
ln_salario_real_adm,28,39,6,17,0.00013193019166063159
ln_salario_real_adm,28,40,6,18,0.0002195860171355476
ln_salario_real_adm,28,41,6,19,0.00020626304182929154
ln_salario_real_adm,28,42,6,20,0.0002029613906586279
ln_salario_real_adm,28,43,6,21,0.00015401602541673887
ln_salario_real_adm,28,44,6,22,0.00018713282166308022
ln_salario_real_adm,28,45,6,23,0.00010254490812677702
ln_salario_real_adm,29,0,7,-23,9.880590927585587e-06
ln_salario_real_adm,29,1,7,-22,7.79734040111852e-05
ln_salario_real_adm,29,2,7,-21,0.00018168920263139998
ln_salario_real_adm,29,3,7,-20,7.880377326156642e-05
ln_salario_real_adm,29,4,7,-19,2.326543111567442e-05
ln_salario_real_adm,29,5,7,-18,9.470216012507119e-05
ln_salario_real_adm,29,6,7,-17,9.963462942964321e-05
ln_salario_real_adm,29,7,7,-16,0.00013262024158663488
ln_salario_real_adm,29,8,7,-15,7.832593121054047e-05
ln_salario_real_adm,29,9,7,-14,8.386415706477889e-05
ln_salario_real_adm,29,10,7,-13,5.449170804740837e-05
ln_salario_real_adm,29,11,7,-12,0.00013738842535890514
ln_salario_real_adm,29,12,7,-11,6.971635490254613e-05
ln_salario_real_adm,29,13,7,-10,4.076695691772419e-05
ln_salario_real_adm,29,14,7,-9,0.0001814915306107594
ln_salario_real_adm,29,15,7,-8,0.0001358022923048265
ln_salario_real_adm,29,16,7,-7,0.0001449105529975499
ln_salario_real_adm,29,17,7,-6,2.6234189256030105e-05
ln_salario_real_adm,29,18,7,-5,0.00012595657876409718
ln_salario_real_adm,29,19,7,-4,-1.6400681584670757e-06
ln_salario_real_adm,29,20,7,-3,7.02426291738071e-05
ln_salario_real_adm,29,21,7,-2,8.605733181726394e-05
ln_salario_real_adm,29,22,7,0,0.0001372641372320499
ln_salario_real_adm,29,23,7,1,7.831253141769611e-05
ln_salario_real_adm,29,24,7,2,0.00018837641207031597
ln_salario_real_adm,29,25,7,3,0.00020318575209525664
ln_salario_real_adm,29,26,7,4,0.0002214508433356363
ln_salario_real_adm,29,27,7,5,0.00015786787127576162
ln_salario_real_adm,29,28,7,6,0.0001888152002991752
ln_salario_real_adm,29,29,7,7,0.0003790047837983153
ln_salario_real_adm,29,30,7,8,0.00017579632713479815
ln_salario_real_adm,29,31,7,9,0.00013918333818917786
ln_salario_real_adm,29,32,7,10,0.0002602503134338377
ln_salario_real_adm,29,33,7,11,0.00017614875135738337
ln_salario_real_adm,29,34,7,12,0.0001706390478588773
ln_salario_real_adm,29,35,7,13,0.00012422242598831995
ln_salario_real_adm,29,36,7,14,0.00023247381406643025
ln_salario_real_adm,29,37,7,15,0.0002167007071087861
ln_salario_real_adm,29,38,7,16,0.00014082801062016508
ln_salario_real_adm,29,39,7,17,0.00016976942571705843
ln_salario_real_adm,29,40,7,18,0.00017545899105564578
ln_salario_real_adm,29,41,7,19,0.0001441708866092231
ln_salario_real_adm,29,42,7,20,0.0001703161404615503
ln_salario_real_adm,29,43,7,21,0.00019545925956648906
ln_salario_real_adm,29,44,7,22,0.000154026491259078
ln_salario_real_adm,29,45,7,23,0.00011008016896586951
ln_salario_real_adm,30,0,8,-23,9.64929529197629e-05
ln_salario_real_adm,30,1,8,-22,7.236380699466506e-05
ln_salario_real_adm,30,2,8,-21,0.00012298051163338777
ln_salario_real_adm,30,3,8,-20,0.0001362134846922466
ln_salario_real_adm,30,4,8,-19,0.0001234110470126786
ln_salario_real_adm,30,5,8,-18,0.00010078696234631583
ln_salario_real_adm,30,6,8,-17,8.29413464222222e-05
ln_salario_real_adm,30,7,8,-16,5.741279847017893e-05
ln_salario_real_adm,30,8,8,-15,0.00013562983592327232
ln_salario_real_adm,30,9,8,-14,9.180339051837373e-05
ln_salario_real_adm,30,10,8,-13,7.368057474741177e-05
ln_salario_real_adm,30,11,8,-12,0.00011803388367891136
ln_salario_real_adm,30,12,8,-11,0.0001425214983720236
ln_salario_real_adm,30,13,8,-10,4.954090316256699e-05
ln_salario_real_adm,30,14,8,-9,0.00011588883940670299
ln_salario_real_adm,30,15,8,-8,8.871088164974419e-05
ln_salario_real_adm,30,16,8,-7,0.00012025574144612872
ln_salario_real_adm,30,17,8,-6,0.00011323974995243658
ln_salario_real_adm,30,18,8,-5,0.00014403789735769232
ln_salario_real_adm,30,19,8,-4,4.388599344888596e-05
ln_salario_real_adm,30,20,8,-3,3.494886768330253e-05
ln_salario_real_adm,30,21,8,-2,0.0001315219426548883
ln_salario_real_adm,30,22,8,0,7.681167753773541e-05
ln_salario_real_adm,30,23,8,1,0.00010189242580544969
ln_salario_real_adm,30,24,8,2,0.0001932082519550912
ln_salario_real_adm,30,25,8,3,0.00016371079368214856
ln_salario_real_adm,30,26,8,4,0.0002413881664403795
ln_salario_real_adm,30,27,8,5,0.00017437632624557758
ln_salario_real_adm,30,28,8,6,0.00022822783424583697
