case_id,variant_id,dimension,group_id,period,value,support_value,baseline_value,baseline_support,support_status,path_index,outcome,baseline_rule
stock_clerks,stock_extended,age,age_35_40,2025-04,1849.009313,14831,1760.527851,10692,adequate,1.050258485,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_35_40,2025-05,1838.289932,15069,1760.527851,10692,adequate,1.044169753,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_35_40,2025-06,1849.741609,15360,1760.527851,10692,adequate,1.050674437,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-01,4813,4813,8263,8263,adequate,0.5824760983,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-02,5628,5628,8263,8263,adequate,0.6811085562,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-03,5540,5540,8263,8263,adequate,0.6704586712,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-04,4433,4433,8263,8263,adequate,0.5364879584,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-05,4711,4711,8263,8263,adequate,0.5701319133,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-06,5414,5414,8263,8263,adequate,0.6552099722,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-07,5772,5772,8263,8263,adequate,0.6985356408,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-08,6137,6137,8263,8263,adequate,0.7427084594,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-09,6301,6301,8263,8263,adequate,0.7625559724,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-10,7066,7066,8263,8263,adequate,0.8551373593,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-11,8283,8283,8263,8263,adequate,1.002420428,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-12,6039,6039,8263,8263,adequate,0.7308483602,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-01,6319,6319,8263,8263,adequate,0.764734358,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-02,6448,6448,8263,8263,adequate,0.7803461213,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-03,6403,6403,8263,8263,adequate,0.7749001573,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-04,6225,6225,8263,8263,adequate,0.7533583444,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-05,6681,6681,8263,8263,adequate,0.8085441123,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-06,6953,6953,8263,8263,adequate,0.8414619388,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-07,6973,6973,8263,8263,adequate,0.8438823672,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-08,7554,7554,8263,8263,adequate,0.9141958127,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-09,7699,7699,8263,8263,adequate,0.9317439187,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-10,8263,8263,8263,8263,adequate,1,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-11,9242,9242,8263,8263,adequate,1.118479971,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-12,6588,6588,8263,8263,adequate,0.7972891202,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-01,7248,7248,8263,8263,adequate,0.8771632579,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-02,7187,7187,8263,8263,adequate,0.8697809512,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-03,8491,8491,8263,8263,adequate,1.027592884,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-04,7080,7080,8263,8263,adequate,0.8568316592,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-05,7915,7915,8263,8263,adequate,0.9578845456,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-06,8058,8058,8263,8263,adequate,0.9751906087,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-07,7722,7722,8263,8263,adequate,0.9345274114,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-08,8813,8813,8263,8263,adequate,1.066561781,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-09,8926,8926,8263,8263,adequate,1.080237202,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-10,10760,10760,8263,8263,adequate,1.302190488,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-11,11478,11478,8263,8263,adequate,1.389083868,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-12,8306,8306,8263,8263,adequate,1.005203921,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-01,9545,9545,8263,8263,adequate,1.155149461,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-02,9650,9650,8263,8263,adequate,1.167856711,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-03,10834,10834,8263,8263,adequate,1.311146073,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-04,10789,10789,8263,8263,adequate,1.305700109,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-05,10324,10324,8263,8263,adequate,1.249425148,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-06,10809,10809,8263,8263,adequate,1.308120537,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-07,11745,11745,8263,8263,adequate,1.421396587,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-08,11429,11429,8263,8263,adequate,1.383153818,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-09,12043,12043,8263,8263,adequate,1.457460971,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-10,14462,14462,8263,8263,adequate,1.750211787,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-11,13492,13492,8263,8263,adequate,1.632821009,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-12,10124,10124,8263,8263,adequate,1.225220864,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-01,12523,12523,8263,8263,adequate,1.515551253,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-02,13315,13315,8263,8263,adequate,1.611400218,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-03,12172,12172,8263,8263,adequate,1.473072734,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-04,12849,12849,8263,8263,adequate,1.555004236,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-05,13052,13052,8263,8263,adequate,1.579571584,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-06,13492,13492,8263,8263,adequate,1.632821009,admissions,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-01,1832.922934,4801,1779.715353,8245,adequate,1.02989668,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-02,1823.726635,5616,1779.715353,8245,adequate,1.024729394,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-03,1804.475491,5536,1779.715353,8245,adequate,1.013912415,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-04,1822.767849,4427,1779.715353,8245,adequate,1.024190664,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-05,1809.421126,4701,1779.715353,8245,adequate,1.016691306,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-06,1791.614523,5402,1779.715353,8245,adequate,1.006685996,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-07,1785.212971,5756,1779.715353,8245,adequate,1.003089044,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-08,1764.292222,6127,1779.715353,8245,adequate,0.9913339341,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-09,1751.687149,6298,1779.715353,8245,adequate,0.9842512995,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-10,1739.25147,7059,1779.715353,8245,adequate,0.9772638457,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-11,1705.655359,8254,1779.715353,8245,adequate,0.9583866073,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2021-12,1700.241518,6034,1779.715353,8245,adequate,0.955344637,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-01,1760.387831,6313,1779.715353,8245,adequate,0.9891401049,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-02,1768.270247,6438,1779.715353,8245,adequate,0.9935691368,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-03,1749.281802,6393,1779.715353,8245,adequate,0.9828997649,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-04,1734.250185,6217,1779.715353,8245,adequate,0.9744536858,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-05,1734.455899,6660,1779.715353,8245,adequate,0.9745692735,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-06,1736.67882,6943,1779.715353,8245,adequate,0.9758183057,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-07,1750.682559,6964,1779.715353,8245,adequate,0.9836868331,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-08,1775.534371,7533,1779.715353,8245,adequate,0.9976507579,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-09,1780.234668,7687,1779.715353,8245,adequate,1.000291797,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-10,1779.715353,8245,1779.715353,8245,adequate,1,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-11,1762.33913,9221,1779.715353,8245,adequate,0.9902365156,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2022-12,1750.330952,6579,1779.715353,8245,adequate,0.9834892691,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-01,1825.372507,7242,1779.715353,8245,adequate,1.025654189,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-02,1823.480938,7175,1779.715353,8245,adequate,1.02459134,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-03,1783.683155,8488,1779.715353,8245,adequate,1.002229459,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-04,1791.292967,7072,1779.715353,8245,adequate,1.006505318,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-05,1804.341377,7910,1779.715353,8245,adequate,1.013837058,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-06,1805.395546,8052,1779.715353,8245,adequate,1.014429382,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-07,1799.43993,7713,1779.715353,8245,adequate,1.011082996,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-08,1807.628012,8805,1779.715353,8245,adequate,1.015683777,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-09,1808.098152,8913,1779.715353,8245,adequate,1.015947943,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-10,1812.651381,10746,1779.715353,8245,adequate,1.018506346,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-11,1805.355336,11461,1779.715353,8245,adequate,1.014406789,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2023-12,1810.21085,8292,1779.715353,8245,adequate,1.017135042,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-01,1844.557569,9535,1779.715353,8245,adequate,1.036434037,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-02,1850.013193,9633,1779.715353,8245,adequate,1.039499485,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-03,1837.346323,10824,1779.715353,8245,adequate,1.032382128,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-04,1843.077549,10781,1779.715353,8245,adequate,1.035602433,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-05,1839.534978,10304,1779.715353,8245,adequate,1.033611906,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-06,1844.773107,10796,1779.715353,8245,adequate,1.036555146,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-07,1852.279418,11733,1779.715353,8245,adequate,1.040772849,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-08,1846.400878,11340,1779.715353,8245,adequate,1.03746977,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-09,1863.744883,12033,1779.715353,8245,adequate,1.047215151,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-10,1849.311006,14451,1779.715353,8245,adequate,1.039104935,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-11,1853.575622,13487,1779.715353,8245,adequate,1.04150117,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2024-12,1828.818645,10121,1779.715353,8245,adequate,1.027590531,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-01,1881.515408,12513,1779.715353,8245,adequate,1.057200189,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-02,1864.755735,13299,1779.715353,8245,adequate,1.047783137,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-03,1856.895919,12136,1779.715353,8245,adequate,1.043366803,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-04,1866.343949,12805,1779.715353,8245,adequate,1.048675534,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-05,1858.912351,13031,1779.715353,8245,adequate,1.044499812,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_41_49,2025-06,1876.34979,13478,1779.715353,8245,adequate,1.054297693,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-01,1896,1896,3202,3202,adequate,0.5921299188,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-02,2371,2371,3202,3202,adequate,0.7404747033,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-03,2232,2232,3202,3202,adequate,0.6970643348,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-04,1499,1499,3202,3202,adequate,0.4681449094,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-05,1692,1692,3202,3202,adequate,0.5284197377,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-06,1879,1879,3202,3202,adequate,0.586820737,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-07,2037,2037,3202,3202,adequate,0.6361648969,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-08,2230,2230,3202,3202,adequate,0.6964397252,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-09,2362,2362,3202,3202,adequate,0.73766396,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-10,2715,2715,3202,3202,adequate,0.8479075578,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-11,2954,2954,3202,3202,adequate,0.9225484072,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-12,2358,2358,3202,3202,adequate,0.7364147408,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-01,2576,2576,3202,3202,adequate,0.8044971893,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-02,2804,2804,3202,3202,adequate,0.8757026858,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-03,2625,2625,3202,3202,adequate,0.8198001249,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-04,2416,2416,3202,3202,adequate,0.7545284197,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-05,2664,2664,3202,3202,adequate,0.8319800125,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-06,2717,2717,3202,3202,adequate,0.8485321674,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-07,2735,2735,3202,3202,adequate,0.854153654,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-08,3008,3008,3202,3202,adequate,0.939412867,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-09,2945,2945,3202,3202,adequate,0.919737664,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-10,3202,3202,3202,3202,adequate,1,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-11,3677,3677,3202,3202,adequate,1.148344785,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-12,2711,2711,3202,3202,adequate,0.8466583385,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-01,2846,2846,3202,3202,adequate,0.8888194878,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-02,3073,3073,3202,3202,adequate,0.9597126796,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-03,3605,3605,3202,3202,adequate,1.125858838,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-04,2916,2916,3202,3202,adequate,0.9106808245,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-05,3152,3152,3202,3202,adequate,0.9843847595,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-06,3191,3191,3202,3202,adequate,0.9965646471,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-07,3170,3170,3202,3202,adequate,0.9900062461,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-08,3412,3412,3202,3202,adequate,1.06558401,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-09,3606,3606,3202,3202,adequate,1.126171143,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-10,4557,4557,3202,3202,adequate,1.423173017,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-11,4784,4784,3202,3202,adequate,1.494066209,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-12,3670,3670,3202,3202,adequate,1.146158651,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-01,4176,4176,3202,3202,adequate,1.304184884,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-02,4271,4271,3202,3202,adequate,1.333853841,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-03,4590,4590,3202,3202,adequate,1.433479076,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-04,4430,4430,3202,3202,adequate,1.383510306,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-05,4522,4522,3202,3202,adequate,1.412242349,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-06,4650,4650,3202,3202,adequate,1.452217364,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-07,5047,5047,3202,3202,adequate,1.576202374,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-08,4910,4910,3202,3202,adequate,1.533416615,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-09,5169,5169,3202,3202,adequate,1.61430356,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-10,6138,6138,3202,3202,adequate,1.916926921,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-11,6066,6066,3202,3202,adequate,1.894440974,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-12,4620,4620,3202,3202,adequate,1.44284822,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-01,5540,5540,3202,3202,adequate,1.730168645,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-02,6163,6163,3202,3202,adequate,1.924734541,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-03,5597,5597,3202,3202,adequate,1.747970019,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-04,5812,5812,3202,3202,adequate,1.815115553,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-05,5945,5945,3202,3202,adequate,1.856652092,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-06,6075,6075,3202,3202,adequate,1.897251718,admissions,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-01,1870.734184,1892,1808.515409,3195,adequate,1.034403232,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-02,1851.590938,2367,1808.515409,3195,adequate,1.023818171,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-03,1834.414869,2228,1808.515409,3195,adequate,1.01432084,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-04,1860.142887,1499,1808.515409,3195,adequate,1.028546883,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-05,1843.513377,1686,1808.515409,3195,adequate,1.019351766,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-06,1843.298831,1874,1808.515409,3195,adequate,1.019233135,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-07,1797.145722,2034,1808.515409,3195,adequate,0.9937132487,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-08,1786.985237,2228,1808.515409,3195,adequate,0.9880951127,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-09,1789.442565,2360,1808.515409,3195,adequate,0.989453867,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-10,1774.475032,2710,1808.515409,3195,adequate,0.9811777237,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-11,1737.760314,2945,1808.515409,3195,adequate,0.9608766979,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2021-12,1718.559109,2354,1808.515409,3195,adequate,0.950259589,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-01,1796.530773,2574,1808.515409,3195,adequate,0.9933732187,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-02,1791.389817,2799,1808.515409,3195,adequate,0.9905305801,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-03,1784.267124,2619,1808.515409,3195,adequate,0.9865921601,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-04,1776.802131,2413,1808.515409,3195,adequate,0.9824644688,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-05,1769.4233,2652,1808.515409,3195,adequate,0.9783844201,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-06,1766.151457,2708,1808.515409,3195,adequate,0.9765752881,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-07,1793.119449,2728,1808.515409,3195,adequate,0.9914869619,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-08,1785.992156,3002,1808.515409,3195,adequate,0.9875459987,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-09,1804.242835,2942,1808.515409,3195,adequate,0.997637524,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-10,1808.515409,3195,1808.515409,3195,adequate,1,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-11,1790.363701,3672,1808.515409,3195,adequate,0.9899631996,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2022-12,1762.480201,2707,1808.515409,3195,adequate,0.9745453049,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-01,1849.5115,2841,1808.515409,3195,adequate,1.022668367,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-02,1847.751758,3070,1808.515409,3195,adequate,1.021695336,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-03,1808.753867,3604,1808.515409,3195,adequate,1.000131853,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-04,1815.982416,2913,1808.515409,3195,adequate,1.004128805,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-05,1820.484152,3151,1808.515409,3195,adequate,1.006617993,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-06,1833.450357,3188,1808.515409,3195,adequate,1.013787523,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-07,1842.260719,3168,1808.515409,3195,adequate,1.018659122,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-08,1828.113297,3409,1808.515409,3195,adequate,1.010836451,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-09,1804.832929,3602,1808.515409,3195,adequate,0.9979638105,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-10,1814.664705,4549,1808.515409,3195,adequate,1.00340019,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-11,1817.692787,4775,1808.515409,3195,adequate,1.005074537,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2023-12,1814.604976,3667,1808.515409,3195,adequate,1.003367163,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-01,1869.287173,4173,1808.515409,3195,adequate,1.033603122,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-02,1854.954913,4261,1808.515409,3195,adequate,1.025678246,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-03,1839.907137,4582,1808.515409,3195,adequate,1.017357733,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-04,1866.885379,4424,1808.515409,3195,adequate,1.032275075,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-05,1839.366961,4514,1808.515409,3195,adequate,1.017059049,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-06,1840.416513,4644,1808.515409,3195,adequate,1.017639387,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-07,1873.04136,5046,1808.515409,3195,adequate,1.035678961,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-08,1874.992366,4883,1808.515409,3195,adequate,1.03675775,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-09,1864.065353,5160,1808.515409,3195,adequate,1.03071577,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-10,1853.432764,6135,1808.515409,3195,adequate,1.02483659,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-11,1862.805684,6063,1808.515409,3195,adequate,1.030019249,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2024-12,1823.769581,4616,1808.515409,3195,adequate,1.008434637,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-01,1899.467541,5539,1808.515409,3195,adequate,1.050291046,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-02,1871.145394,6157,1808.515409,3195,adequate,1.034630606,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-03,1866.70598,5589,1808.515409,3195,adequate,1.032175878,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-04,1876.44792,5788,1808.515409,3195,adequate,1.037562584,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-05,1862.275145,5932,1808.515409,3195,adequate,1.029725893,real_admission_wage,2022-10
stock_clerks,stock_extended,age,age_50_plus,2025-06,1872.17843,6067,1808.515409,3195,adequate,1.035201813,real_admission_wage,2022-10
stock_clerks,stock_extended,education,education_other,2021-01,64127,64127,100272,100272,adequate,0.6395304771,admissions,2022-10
stock_clerks,stock_extended,education,education_other,2021-02,77363,77363,100272,100272,adequate,0.7715314345,admissions,2022-10
stock_clerks,stock_extended,education,education_other,2021-03,76022,76022,100272,100272,adequate,0.7581578108,admissions,2022-10
