cbo_4d,source_cbo_title,source_cbo_2d_title,source_cbo_3d_title,mte_match_status,target_isco08_codes,target_isco08_titles,target_isco08_2d_codes,target_isco08_2d_titles,candidate_scores_mte_4d,candidate_scores_mte_2d,exposure_score_mte_4d,exposure_score_mte_2d,exposure_score_2d,exposure_score_4d,current_alta_exp,current_alta_exp_4d,stage2_panel_rows,stage2_admissoes,stage3_exposure_score_2d,stage3_exposure_score_4d,stage3_current_alta_exp,stage3_current_alta_exp_4d,stage3_panel_rows,stage3_admissoes,target_isco08_code_list,scored_target_isco08_code_list,missing_score_target_isco08_code_list,target_isco08_2d_code_list,n_target_isco08_4d,n_scored_target_isco08_4d,n_missing_score_target_isco08_4d,n_target_isco08_2d,target_scores_list,target_sds_list,target_score_sd_pairs_list,target_gradient_labels_list,target_gradient_numbers_list,target_isco08_titles_from_ilo,target_scores,target_sds,target_gradients,min_target_score,max_target_score,mean_target_score,isco08_mean_score,isco08_pooled_sd,cbo_ilo_gradient,cbo_ilo_gradient_number,trat_alta_expo,trat_media_expo,trat_expostos,treatment_rule_source,has_missing_target_score,mte2d_valid,mte2d_top20_treatment,baseline_mte2d_top20_treatment,role__baseline_mte2d_top20_vs_rest,treated__baseline_mte2d_top20_vs_rest,included__baseline_mte2d_top20_vs_rest,role__trat_alta_expo,treated__trat_alta_expo,included__trat_alta_expo,role__trat_media_expo,treated__trat_media_expo,included__trat_media_expo,role__trat_expostos,treated__trat_expostos,included__trat_expostos
8181,Laboratoristas industriais auxiliares,TRABALHADORES EM INDÚSTRIAS DE PROCESSOS CONTÍNUOS E OUTRAS INDÚSTRIAS,OPERADORES DE OPERAÇÃO UNITÁRIA DE LABORATÓRIO (TRANSVERSAL PARA TODA INDÚSTRIA DE PROCESSOS),matched_official_mte,"3258, 5321, 5329",Ambulance Workers; Health Care Assistants; Personal Care Workers in Health Services Not Elsewhere Classified,"32, 53",Health Associate Professionals; Personal Care Workers,"0.220000, 0.140000, 0.150000","0.245882, 0.194000",0.17,0.219941,0.21994117647058822,0.17,0.0,0.0,54,63143,0.21994117647058822,0.17,0.0,0.0,15634,45599,3258; 5321; 5329,3258; 5321; 5329,,32; 53,3,3,0,2,0.22; 0.14; 0.15,"[0.17, 0.06, 0.03]","[(0.22, 0.17), (0.14, 0.06), (0.15, 0.03)]",Not Exposed; Not Exposed; Not Exposed,0; 0; 0,Ambulance Workers; Health Care Assistants; Personal Care Workers in Health Services Not Elsewhere Classified,"0,140000; 0,150000; 0,220000","0,030000; 0,060000; 0,170000",Not Exposed,0.14,0.22,0.17,0.17,0.11135528725660045,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3771,Atletas profissionais,"TÉCNICOS EM NIVEL MÉDIO DOS SERVIÇOS CULTURAIS, DAS COMUNICAÇÕES E DOS DESPORTOS","ATLETAS, DESPORTISTAS E AFINS",matched_official_mte,"3421, 3422, 3423","Athletes and Sports Players; Sports Coaches, Instructors and Officials; Fitness and Recreation Instructors and Programme Leaders",34,"Legal, Social, Cultural and Related Associate Professionals","0.230000, 0.370000, 0.250000",0.307000,0.283333,0.307,0.307,0.2833333333333333,0.0,0.0,54,62991,0.307,0.2833333333333333,0.0,0.0,8528,55660,3421; 3422; 3423,3421; 3422; 3423,,34,3,3,0,1,0.23; 0.37; 0.25,"[0.11, 0.1199999999999999, 0.07]","[(0.23, 0.11), (0.37, 0.1199999999999999), (0.25, 0.07)]",Not Exposed; Minimal Exposure; Not Exposed,0; 0; 0,"Athletes and Sports Players; Fitness and Recreation Instructors and Programme Leaders; Sports Coaches, Instructors and Officials","0,230000; 0,250000; 0,370000","0,070000; 0,110000; 0,120000",Minimal Exposure; Not Exposed,0.23,0.37,0.2833333333333333,0.2833333333333333,0.11953614051360735,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
7662,Trabalhadores da impressão gráfica,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DA PRODUÇÃO GRÁFICA,matched_official_mte,"3122, 7322",Manufacturing Supervisors; Printers,"31, 73",Science and Engineering Associate Professionals; Handicraft and Printing Workers,"0.350000, 0.250000","0.292400, 0.200000",0.3,0.2462,0.2462,0.29999999999999993,0.0,0.0,54,62188,0.2462,0.29999999999999993,0.0,0.0,16644,53189,3122; 7322,3122; 7322,,31; 73,2,2,0,2,0.3499999999999999; 0.25,"[0.13, 0.11]","[(0.3499999999999999, 0.13), (0.25, 0.11)]",Minimal Exposure; Not Exposed,0; 0,Manufacturing Supervisors; Printers,"0,250000; 0,350000","0,110000; 0,130000",Minimal Exposure; Not Exposed,0.25,0.3499999999999999,0.29999999999999993,0.29999999999999993,0.13038404810405296,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
7245,Operadores de máquinas de conformação de metais,TRABALHADORES DA TRANSFORMAÇÃO DE METAIS E DE COMPÓSITOS,"TRABALHADORES DE MONTAGEM DE TUBULAÇÕES, ESTRUTURAS METÁLICAS E DE COMPÓSITOS",matched_official_mte,"3122, 8212",Manufacturing Supervisors; Electrical and Electronic Equipment Assemblers,"31, 82",Science and Engineering Associate Professionals; Assemblers,"0.350000, 0.280000","0.292400, 0.290000",0.315,0.2912,0.2912,0.31499999999999995,0.0,0.0,54,61640,0.2912,0.31499999999999995,0.0,0.0,13697,48164,3122; 8212,3122; 8212,,31; 82,2,2,0,2,0.3499999999999999; 0.28,"[0.13, 0.19]","[(0.3499999999999999, 0.13), (0.28, 0.19)]",Minimal Exposure; Minimal Exposure,0; 0,Electrical and Electronic Equipment Assemblers; Manufacturing Supervisors,"0,280000; 0,350000","0,130000; 0,190000",Minimal Exposure,0.28,0.3499999999999999,0.31499999999999995,0.31499999999999995,0.1665082580534671,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
3011,Técnicos de laboratório industrial,TÉCNICOS POLIVALENTES,TÉCNICOS EM LABORATÓRIO,matched_official_mte,"3116, 3133",Chemical Engineering Technicians; Chemical Processing Plant Controllers,31,Science and Engineering Associate Professionals,"0.320000, 0.290000",0.292400,0.305,0.2924,0.2924,0.305,0.0,0.0,54,61565,0.2924,0.305,0.0,0.0,16031,46816,3116; 3133,3116; 3133,,31,2,2,0,1,0.32; 0.29,"[0.02, 0.1]","[(0.32, 0.02), (0.29, 0.1)]",Not Exposed; Not Exposed,0; 0,Chemical Engineering Technicians; Chemical Processing Plant Controllers,"0,290000; 0,320000","0,020000; 0,100000",Not Exposed,0.29,0.32,0.305,0.305,0.0736545993132812,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8281,Trabalhadores da fabricação de cerâmica estrutural para construção,TRABALHADORES DE INSTALAÇÕES SIDERÚRGICAS E DE MATERIAIS DE CONSTRUÇÃO,TRABALHADORES ARTESANAIS DA SIDERURGIA E DE MATERIAIS DE CONSTRUÇÃO,matched_official_mte,7314,Potters and Related Workers,73,Handicraft and Printing Workers,0.180000,0.200000,0.18,0.2,0.2,0.18,0.0,0.0,54,61476,0.2,0.18,0.0,0.0,9410,24773,7314,7314,,73,1,1,0,1,0.18,[0.07],"[(0.18, 0.07)]",Not Exposed,0,Potters and Related Workers,"0,180000","0,070000",Not Exposed,0.18,0.18,0.18,0.18,0.07,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7618,Inspetores e revisores de produção têxtil,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DAS INDUSTRIAS TÊXTEIS,matched_official_mte,"2263, 3113, 3114, 3115, 3117, 3257, 7543",Environmental and Occupational Health and Hygiene Professionals; Electrical Engineering Technicians; Electronics Engineering Technicians; Mechanical Engineering Technicians; Mining and metallurgical technicians; Environmental and Occupational Health Inspectors and Associates; Product Graders and Testers (except Foods and Beverages),"22, 31, 32, 75","Health Professionals; Science and Engineering Associate Professionals; Health Associate Professionals; Food Processing, Woodworking, Garment and Other Craft and Related Trades Workers","0.280000, 0.270000, 0.380000, 0.260000, 0.280000, 0.240000, 0.310000","0.262000, 0.292400, 0.245882, 0.174000",0.288571,0.243571,0.24357058823529415,0.2885714285714286,0.0,0.0,54,61317,0.24357058823529415,0.2885714285714286,0.0,0.0,6687,37300,2263; 3113; 3114; 3115; 3117; 3257; 7543,2263; 3113; 3114; 3115; 3117; 3257; 7543,,22; 31; 32; 75,7,7,0,4,0.28; 0.27; 0.38; 0.26; 0.28; 0.24; 0.31,"[0.05, 0.05, 0.11, 0.08, 0.06, 0.04, 0.11]","[(0.28, 0.05), (0.27, 0.05), (0.38, 0.11), (0.26, 0.08), (0.28, 0.06), (0.24, 0.04), (0.31, 0.11)]",Not Exposed; Not Exposed; Minimal Exposure; Not Exposed; Not Exposed; Not Exposed; Minimal Exposure,0; 0; 0; 0; 0; 0; 0,Electrical Engineering Technicians; Electronics Engineering Technicians; Environmental and Occupational Health Inspectors and Associates; Environmental and Occupational Health and Hygiene Professionals; Mechanical Engineering Technicians; Mining and metallurgical technicians; Product Graders and Testers (except Foods and Beverages),"0,240000; 0,260000; 0,270000; 0,280000; 0,310000; 0,380000","0,040000; 0,050000; 0,060000; 0,080000; 0,110000",Minimal Exposure; Not Exposed,0.24,0.38,0.2885714285714286,0.2885714285714286,0.08724817991201411,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7163,Vidraceiros (revestimentos rígidos),TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DE ACABAMENTO DE OBRAS,matched_official_mte,7125,Glaziers,71,Building and Related Trades Workers (excluding Electricians),0.140000,0.125000,0.14,0.125,0.125,0.14,0.0,0.0,54,59872,0.125,0.14,0.0,0.0,19177,44985,7125,7125,,71,1,1,0,1,0.14,[0.0],"[(0.14, 0.0)]",Not Exposed,0,Glaziers,"0,140000","0,000000",Not Exposed,0.14,0.14,0.14,0.14,0.0,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
5121,Trabalhadores dos serviços domésticos em geral,TRABALHADORES DOS SERVIÇOS,TRABALHADORES DOS SERVIÇOS DOMÉSTICOS EM GERAL,matched_official_mte,9111,Domestic Cleaners and Helpers,91,Cleaners and Helpers,0.140000,0.116667,0.14,0.116667,0.11666666666666665,0.14,0.0,0.0,54,56301,0.11666666666666665,0.14,0.0,0.0,17613,38088,9111,9111,,91,1,1,0,1,0.14,[0.08],"[(0.14, 0.08)]",Not Exposed,0,Domestic Cleaners and Helpers,"0,140000","0,080000",Not Exposed,0.14,0.14,0.14,0.14,0.08,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7613,Operadores de tear e máquinas similares,"TRABALHADORES NAS INDÚSTRIAS TÊXTIL, DO CURTIMENTO, DO VESTÚARIO E DAS ARTES GRÁFICAS",TRABALHADORES DAS INDUSTRIAS TÊXTEIS,matched_official_mte,"3122, 8152",Manufacturing Supervisors; Weaving and Knitting Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.350000, 0.160000","0.292400, 0.190400",0.255,0.2414,0.2414,0.25499999999999995,0.0,0.0,54,56294,0.2414,0.25499999999999995,0.0,0.0,5986,39516,3122; 8152,3122; 8152,,31; 81,2,2,0,2,0.3499999999999999; 0.16,"[0.13, 0.03]","[(0.3499999999999999, 0.13), (0.16, 0.03)]",Minimal Exposure; Not Exposed,0; 0,Manufacturing Supervisors; Weaving and Knitting Machine Operators,"0,160000; 0,350000","0,030000; 0,130000",Minimal Exposure; Not Exposed,0.16,0.3499999999999999,0.25499999999999995,0.25499999999999995,0.1338842783899588,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3221,Tecnólogos e técnicos em terapias complementares e estéticas,"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS",TÉCNICOS DA CIÊNCIA DA SAÚDE HUMANA,matched_official_mte,"2230, 2266, 2267, 2269, 3259, 5141, 5142",Traditional and Complementary Medicine Professionals; Audiologists and Speech Therapists; Optometrists and Ophthalmic Opticians; Health Professionals Not Elsewhere Classified; Health Associate Professionals Not Elsewhere Classified; Hairdressers; Beauticians and Related Workers,"22, 32, 51",Health Professionals; Health Associate Professionals; Personal Service Workers,"0.320000, 0.240000, 0.240000, 0.200000, 0.300000, 0.170000, 0.180000","0.262000, 0.245882, 0.222941",0.235714,0.243608,0.24360784313725492,0.2357142857142857,0.0,0.0,54,55475,0.24360784313725492,0.2357142857142857,0.0,0.0,15452,52117,2230; 2266; 2267; 2269; 3259; 5141; 5142,2230; 2266; 2267; 2269; 3259; 5141; 5142,,22; 32; 51,7,7,0,3,0.32; 0.24; 0.24; 0.2; 0.3; 0.17; 0.18,"[0.11, 0.04, 0.07, 0.08, 0.15, 0.18, 0.19]","[(0.32, 0.11), (0.24, 0.04), (0.24, 0.07), (0.2, 0.08), (0.3, 0.15), (0.17, 0.18), (0.18, 0.19)]",Minimal Exposure; Not Exposed; Not Exposed; Not Exposed; Minimal Exposure; Not Exposed; Not Exposed,0; 0; 0; 0; 0; 0; 0,Audiologists and Speech Therapists; Beauticians and Related Workers; Hairdressers; Health Associate Professionals Not Elsewhere Classified; Health Professionals Not Elsewhere Classified; Optometrists and Ophthalmic Opticians; Traditional and Complementary Medicine Professionals,"0,170000; 0,180000; 0,200000; 0,240000; 0,300000; 0,320000","0,040000; 0,070000; 0,080000; 0,110000; 0,150000; 0,180000; 0,190000",Minimal Exposure; Not Exposed,0.17,0.32,0.2357142857142857,0.2357142857142857,0.13937176828869743,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
5101,"Supervisores dos serviços de transporte, turismo, hotelaria e administração de edifícios",TRABALHADORES DOS SERVIÇOS,SUPERVISORES DOS SERVIÇOS,matched_official_mte,"5153, 5151, 5152, 5414, 9621, 9629, 5131, 5132","Building Caretakers; Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments; Domestic Housekeepers; Security Guards; Messengers, Package Deliverers and Luggage Porters; Elementary Workers Not Elsewhere Classified; Waiters; Bartenders","51, 54, 96",Personal Service Workers; Protective Services Workers; Refuse Workers and Other Elementary Workers,"0.270000, 0.220000, 0.200000, 0.200000, 0.370000, 0.290000, 0.280000, 0.260000","0.222941, 0.172000, 0.200000",0.26125,0.198314,0.19831372549019607,0.26125,0.0,0.0,54,55403,0.19831372549019607,0.26125,0.0,0.0,13580,49936,5131; 5132; 5151; 5152; 5153; 5414; 9621; 9629,5131; 5132; 5151; 5152; 5153; 5414; 9621; 9629,,51; 54; 96,8,8,0,3,0.28; 0.26; 0.22; 0.2; 0.27; 0.2; 0.3699999999999999; 0.29,"[0.16, 0.12, 0.1, 0.1, 0.16, 0.09, 0.19, 0.14]","[(0.28, 0.16), (0.26, 0.12), (0.22, 0.1), (0.2, 0.1), (0.27, 0.16), (0.2, 0.09), (0.3699999999999999, 0.19), (0.29, 0.14)]",Minimal Exposure; Not Exposed; Not Exposed; Not Exposed; Minimal Exposure; Not Exposed; Exposed: Gradient 1; Minimal Exposure,0; 0; 0; 0; 0; 0; 1; 0,"Bartenders; Building Caretakers; Cleaning and Housekeeping Supervisors in Offices, Hotels and Other Establishments; Domestic Housekeepers; Elementary Workers Not Elsewhere Classified; Messengers, Package Deliverers and Luggage Porters; Security Guards; Waiters","0,200000; 0,220000; 0,260000; 0,270000; 0,280000; 0,290000; 0,370000","0,090000; 0,100000; 0,120000; 0,140000; 0,160000; 0,190000",Exposed: Gradient 1; Minimal Exposure; Not Exposed,0.2,0.3699999999999999,0.26125,0.26125,0.14649552040932856,Minimal Exposure,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,excluded,0,0,excluded,0,0,excluded,0,0
7154,Trabalhadores na operação de máquinas de concreto usinado e afins,TRABALHADORES DA INDÚSTRIA EXTRATIVA E DA CONSTRUÇÃO CIVIL,TRABALHADORES DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS,matched_official_mte,8114,"Cement, Stone and Other Mineral Products Machine Operators",81,Stationary Plant and Machine Operators,0.230000,0.190400,0.23,0.1904,0.19039999999999999,0.23,0.0,0.0,54,54988,0.19039999999999999,0.23,0.0,0.0,16913,45339,8114,8114,,81,1,1,0,1,0.23,[0.11],"[(0.23, 0.11)]",Not Exposed,0,"Cement, Stone and Other Mineral Products Machine Operators","0,230000","0,110000",Not Exposed,0.23,0.23,0.23,0.23,0.11,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
7731,Operadores de máquinas de desdobramento da madeira,TRABALHADORES DAS INDÚSTRIAS DE MADEIRA E DO MOBILIÁRIO,TRABALHADORES DA TRANSFORMAÇÃO DA MADEIRA E DA FABRICAÇÃO DO MOBILIÁRIO,matched_official_mte,8172,Wood Processing Plant Operators,81,Stationary Plant and Machine Operators,0.140000,0.190400,0.14,0.1904,0.19039999999999999,0.14,0.0,0.0,54,54764,0.19039999999999999,0.14,0.0,0.0,10517,21642,8172,8172,,81,1,1,0,1,0.14,[0.05],"[(0.14, 0.05)]",Not Exposed,0,Wood Processing Plant Operators,"0,140000","0,050000",Not Exposed,0.14,0.14,0.14,0.14,0.05,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3423,Técnicos em transportes rodoviários,TÉCNICOS DE NÍVEL MÉDIO EM SERVIÇOS DE TRANSPORTES,TÉCNICOS EM TRANSPORTES (LOGÍSTICA),matched_official_mte,"3341, 4323",Office Supervisors; Transport Clerks,"33, 43",Business and Administration Associate Professionals; Numerical and Material Recording Clerks,"0.430000, 0.500000","0.464583, 0.533333",0.465,0.498958,0.4989583333333333,0.46499999999999997,1.0,1.0,54,54467,0.4989583333333333,0.46499999999999997,1.0,1.0,16493,46364,3341; 4323,3341; 4323,,33; 43,2,2,0,2,0.43; 0.5,"[0.11, 0.1]","[(0.43, 0.11), (0.5, 0.1)]",Exposed: Gradient 2; Exposed: Gradient 3,2; 3,Office Supervisors; Transport Clerks,"0,430000; 0,500000","0,100000; 0,110000",Exposed: Gradient 2; Exposed: Gradient 3,0.43,0.5,0.46499999999999997,0.46499999999999997,0.1107925990308017,Exposed: Gradient 2,2,False,True,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,excluded,0,0,treated,1,1,treated,1,1
2516,Assistentes sociais e economistas domésticos,PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS,"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS",matched_official_mte,2635,Social Work and Counselling Professionals,26,"Legal, Social and Cultural Professionals",0.280000,0.382857,0.28,0.382857,0.3828571428571429,0.28,1.0,0.0,54,54328,0.3828571428571429,0.28,1.0,0.0,13771,45870,2635,2635,,26,1,1,0,1,0.28,[0.1],"[(0.28, 0.1)]",Not Exposed,0,Social Work and Counselling Professionals,"0,280000","0,100000",Not Exposed,0.28,0.28,0.28,0.28,0.1,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,control,0,1,control,0,1,control,0,1
6232,Trabalhadores na pecuária de animais de médio porte,TRABALHADORES NA EXPLORAÇÃO AGROPECUÁRIA,TRABALHADORES NA PECUÁRIA,matched_official_mte,6121,Livestock and Dairy Producers,61,Market-oriented Skilled Agricultural Workers,0.170000,0.185556,0.17,0.185556,0.18555555555555556,0.1699999999999999,0.0,0.0,54,54322,0.18555555555555556,0.1699999999999999,0.0,0.0,3580,16025,6121,6121,,61,1,1,0,1,0.1699999999999999,[0.1],"[(0.1699999999999999, 0.1)]",Not Exposed,0,Livestock and Dairy Producers,"0,170000","0,100000",Not Exposed,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1699999999999999,0.1,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
3211,Técnicos agrícolas,"TÉCNICOS DE NÍVEL MÉDIO DAS CIÊNCIAS BIOLÓGICAS, BIOQUÍMICAS, DA SAÚDE E AFINS",TÉCNICOS DA PRODUÇÃO AGROPECUÁRIA,matched_official_mte,"3142, 3143",Agricultural Technicians; Forestry Technicians,31,Science and Engineering Associate Professionals,"0.260000, 0.210000",0.292400,0.235,0.2924,0.2924,0.235,0.0,0.0,54,54237,0.2924,0.235,0.0,0.0,10039,28888,3142; 3143,3142; 3143,,31,2,2,0,1,0.26; 0.21,"[0.09, 0.07]","[(0.26, 0.09), (0.21, 0.07)]",Not Exposed; Not Exposed,0; 0,Agricultural Technicians; Forestry Technicians,"0,210000; 0,260000","0,070000; 0,090000",Not Exposed,0.21,0.26,0.235,0.235,0.08440971508067066,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
8415,Trabalhadores na pasteurização do leite e na fabricação de laticínios  e afins,"TRABALHADORES DA FABRICAÇÃO DE ALIMENTOS, BEBIDAS E FUMO",OPERADORES DE EQUIPAMENTOS NA PREPARAÇÃO DE ALIMENTOS E BEBIDAS,matched_official_mte,"3122, 8160",Manufacturing Supervisors; Food and Related Products Machine Operators,"31, 81",Science and Engineering Associate Professionals; Stationary Plant and Machine Operators,"0.350000, 0.150000","0.292400, 0.190400",0.25,0.2414,0.2414,0.24999999999999994,0.0,0.0,54,52819,0.2414,0.24999999999999994,0.0,0.0,5300,16419,3122; 8160,3122; 8160,,31; 81,2,2,0,2,0.3499999999999999; 0.15,"[0.13, 0.03]","[(0.3499999999999999, 0.13), (0.15, 0.03)]",Minimal Exposure; Not Exposed,0; 0,Food and Related Products Machine Operators; Manufacturing Supervisors,"0,150000; 0,350000","0,030000; 0,130000",Minimal Exposure; Not Exposed,0.15,0.3499999999999999,0.24999999999999994,0.24999999999999994,0.13747727084867517,Not Exposed,0,False,False,False,ilo_mean_sd_crosswalk,False,True,False,False,control,0,1,control,0,1,control,0,1,control,0,1
2512,Economistas,PROFISSIONAIS DAS CIÊNCIAS SOCIAIS E HUMANAS,"CIENTISTAS SOCIAIS, PSICÓLOGOS E AFINS",matched_official_mte,2631,Economists,26,"Legal, Social and Cultural Professionals",0.550000,0.382857,0.55,0.382857,0.3828571428571429,0.55,1.0,1.0,54,52109,0.3828571428571429,0.55,1.0,1.0,11238,48716,2631,2631,,26,1,1,0,1,0.55,[0.08],"[(0.55, 0.08)]",Exposed: Gradient 3,3,Economists,"0,550000","0,080000",Exposed: Gradient 3,0.55,0.55,0.55,0.55,0.08,Exposed: Gradient 3,3,True,False,True,ilo_mean_sd_crosswalk,False,True,False,True,treated,1,1,treated,1,1,excluded,0,0,treated,1,1
2123,Administradores de tecnologia da informação,"PROFISSIONAIS DAS CIÊNCIAS EXATAS, FÍSICAS E DA ENGENHARIA",PROFISSIONAIS DA INFORMÁTICA,matched_official_mte,"2511, 2512, 2513, 2519, 2521, 2522, 2523",Systems Analysts; Software Developers; Web and Multimedia Developers; Software and Applications Developers and Analysts Not Elsewhere Classified; Database Designers and Administrators; Systems Aministrators; Computer Network Professionals,25,Information and Communications Technology Professionals,"0.490000, 0.530000, 0.600000, 0.550000, 0.570000, 0.570000, 0.520000",0.543333,0.547143,0.543333,0.5433333333333334,0.547142857142857,1.0,1.0,54,51443,0.5433333333333334,0.547142857142857,1.0,1.0,7449,49622,2511; 2512; 2513; 2519; 2521; 2522; 2523,2511; 2512; 2513; 2519; 2521; 2522; 2523,,25,7,7,0,1,0.4899999999999999; 0.53; 0.6; 0.55; 0.57; 0.57; 0.52,"[0.05, 0.07, 0.08, 0.16, 0.08, 0.05, 0.06]","[(0.4899999999999999, 0.05), (0.53, 0.07), (0.6, 0.08), (0.55, 0.16), (0.57, 0.08), (0.57, 0.05), (0.52, 0.06)]",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 4; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3; Exposed: Gradient 3,2; 3; 4; 3; 3; 3; 3,Computer Network Professionals; Database Designers and Administrators; Software Developers; Software and Applications Developers and Analysts Not Elsewhere Classified; Systems Aministrators; Systems Analysts; Web and Multimedia Developers,"0,490000; 0,520000; 0,530000; 0,550000; 0,570000; 0,600000","0,050000; 0,060000; 0,070000; 0,080000; 0,160000",Exposed: Gradient 2; Exposed: Gradient 3; Exposed: Gradient 4,0.4899999999999999,0.6,0.547142857142857,0.547142857142857,0.09261506907846133,Exposed: Gradient 3,3,True,False,True,ilo_mean_sd_crosswalk,False,True,True,True,treated,1,1,treated,1,1,excluded,0,0,treated,1,1
