subclasse,secao,divisao,periodo_num,treated_cbo_families,control_cbo_families,has_treated_control_coexistence
5022001,H,50,202106,4,4,true
5022001,H,50,202107,4,4,true
5022001,H,50,202108,5,6,true
5022001,H,50,202109,3,3,true
5022001,H,50,202110,4,3,true
5022001,H,50,202111,4,5,true
5022001,H,50,202112,6,7,true
5022001,H,50,202201,5,5,true
5022001,H,50,202202,3,6,true
5022001,H,50,202203,4,5,true
5022001,H,50,202204,4,4,true
5022001,H,50,202205,0,5,false
5022001,H,50,202206,6,8,true
5022001,H,50,202207,2,5,true
5022001,H,50,202208,2,5,true
5022001,H,50,202209,4,4,true
5022001,H,50,202210,4,6,true
5022001,H,50,202211,2,5,true
5022001,H,50,202212,4,1,true
5022001,H,50,202301,2,4,true
5022001,H,50,202302,3,4,true
5022001,H,50,202303,3,2,true
5022001,H,50,202304,3,3,true
5022001,H,50,202305,1,10,true
5022001,H,50,202306,4,5,true
5022001,H,50,202307,0,2,false
5022001,H,50,202308,2,3,true
5022001,H,50,202309,3,6,true
5022001,H,50,202310,2,5,true
5022001,H,50,202311,3,5,true
5022001,H,50,202312,1,3,true
5022001,H,50,202401,2,6,true
5022001,H,50,202402,2,5,true
5022001,H,50,202403,3,11,true
5022001,H,50,202404,6,8,true
5022001,H,50,202405,1,4,true
5022001,H,50,202406,2,3,true
5022001,H,50,202407,4,3,true
5022001,H,50,202408,4,5,true
5022001,H,50,202409,3,5,true
5022001,H,50,202410,1,2,true
5022001,H,50,202411,2,6,true
5022001,H,50,202412,4,6,true
5022001,H,50,202501,3,4,true
5022001,H,50,202502,4,5,true
5022001,H,50,202503,6,5,true
5022001,H,50,202504,2,4,true
5022001,H,50,202505,3,4,true
5022001,H,50,202506,5,3,true
5022001,H,50,202507,3,3,true
5022001,H,50,202508,2,4,true
5022001,H,50,202509,5,5,true
5022001,H,50,202510,3,4,true
5022001,H,50,202511,3,4,true
5022001,H,50,202512,2,5,true
5022001,H,50,202601,4,4,true
5022001,H,50,202602,3,4,true
5022001,H,50,202603,5,4,true
5022001,H,50,202604,4,4,true
5022001,H,50,202605,4,4,true
5022002,H,50,202101,5,7,true
5022002,H,50,202102,7,9,true
5022002,H,50,202103,5,7,true
5022002,H,50,202104,7,7,true
5022002,H,50,202105,6,11,true
5022002,H,50,202106,9,12,true
5022002,H,50,202107,7,8,true
5022002,H,50,202108,6,9,true
5022002,H,50,202109,6,7,true
5022002,H,50,202110,5,7,true
5022002,H,50,202111,6,11,true
5022002,H,50,202112,6,15,true
5022002,H,50,202201,10,7,true
5022002,H,50,202202,6,12,true
5022002,H,50,202203,8,9,true
5022002,H,50,202204,7,7,true
5022002,H,50,202205,7,5,true
5022002,H,50,202206,6,5,true
5022002,H,50,202207,6,10,true
5022002,H,50,202208,7,7,true
5022002,H,50,202209,4,9,true
5022002,H,50,202210,6,6,true
5022002,H,50,202211,7,7,true
5022002,H,50,202212,5,9,true
5022002,H,50,202301,4,8,true
5022002,H,50,202302,4,12,true
5022002,H,50,202303,8,12,true
5022002,H,50,202304,5,11,true
5022002,H,50,202305,9,8,true
5022002,H,50,202306,8,15,true
5022002,H,50,202307,8,8,true
5022002,H,50,202308,7,4,true
5022002,H,50,202309,7,11,true
5022002,H,50,202310,7,5,true
5022002,H,50,202311,8,11,true
5022002,H,50,202312,7,11,true
5022002,H,50,202401,5,10,true
5022002,H,50,202402,10,9,true
5022002,H,50,202403,9,9,true
5022002,H,50,202404,9,14,true
5022002,H,50,202405,12,14,true
5022002,H,50,202406,9,14,true
5022002,H,50,202407,11,9,true
5022002,H,50,202408,9,12,true
5022002,H,50,202409,7,11,true
5022002,H,50,202410,5,12,true
5022002,H,50,202411,7,9,true
5022002,H,50,202412,6,16,true
5022002,H,50,202501,7,13,true
5022002,H,50,202502,9,12,true
5022002,H,50,202503,11,13,true
5022002,H,50,202504,7,11,true
5022002,H,50,202505,9,19,true
5022002,H,50,202506,10,12,true
5022002,H,50,202507,9,13,true
5022002,H,50,202508,10,14,true
5022002,H,50,202509,9,14,true
5022002,H,50,202510,9,9,true
5022002,H,50,202511,6,11,true
5022002,H,50,202512,10,10,true
5022002,H,50,202601,11,11,true
5022002,H,50,202602,5,17,true
5022002,H,50,202603,12,16,true
5022002,H,50,202604,10,15,true
5022002,H,50,202605,10,15,true
5030101,H,50,202101,16,29,true
5030101,H,50,202102,14,33,true
5030101,H,50,202103,14,29,true
5030101,H,50,202104,14,32,true
5030101,H,50,202105,14,28,true
5030101,H,50,202106,16,27,true
5030101,H,50,202107,17,37,true
5030101,H,50,202108,15,30,true
5030101,H,50,202109,16,33,true
5030101,H,50,202110,16,32,true
5030101,H,50,202111,14,29,true
5030101,H,50,202112,18,32,true
5030101,H,50,202201,15,24,true
5030101,H,50,202202,19,38,true
5030101,H,50,202203,16,31,true
5030101,H,50,202204,18,29,true
5030101,H,50,202205,13,34,true
5030101,H,50,202206,14,38,true
5030101,H,50,202207,14,36,true
5030101,H,50,202208,18,33,true
5030101,H,50,202209,18,32,true
5030101,H,50,202210,12,42,true
5030101,H,50,202211,16,35,true
5030101,H,50,202212,15,28,true
5030101,H,50,202301,21,32,true
5030101,H,50,202302,17,36,true
5030101,H,50,202303,15,40,true
5030101,H,50,202304,17,37,true
5030101,H,50,202305,15,39,true
5030101,H,50,202306,17,33,true
5030101,H,50,202307,17,40,true
5030101,H,50,202308,17,35,true
5030101,H,50,202309,18,32,true
5030101,H,50,202310,19,39,true
5030101,H,50,202311,16,31,true
5030101,H,50,202312,16,37,true
5030101,H,50,202401,17,33,true
5030101,H,50,202402,12,41,true
5030101,H,50,202403,15,38,true
5030101,H,50,202404,14,41,true
5030101,H,50,202405,16,38,true
5030101,H,50,202406,19,36,true
5030101,H,50,202407,14,37,true
5030101,H,50,202408,16,37,true
5030101,H,50,202409,15,38,true
5030101,H,50,202410,15,35,true
5030101,H,50,202411,15,33,true
5030101,H,50,202412,12,34,true
5030101,H,50,202501,16,34,true
5030101,H,50,202502,16,33,true
5030101,H,50,202503,13,39,true
5030101,H,50,202504,19,36,true
5030101,H,50,202505,15,31,true
5030101,H,50,202506,21,37,true
5030101,H,50,202507,19,42,true
5030101,H,50,202508,17,36,true
5030101,H,50,202509,16,38,true
5030101,H,50,202510,18,34,true
5030101,H,50,202511,18,36,true
5030101,H,50,202512,14,32,true
5030101,H,50,202601,12,36,true
5030101,H,50,202602,15,38,true
5030101,H,50,202603,17,39,true
5030101,H,50,202604,15,34,true
5030101,H,50,202605,13,35,true
5030102,H,50,202101,6,24,true
5030102,H,50,202102,6,21,true
5030102,H,50,202103,10,26,true
5030102,H,50,202104,8,22,true
5030102,H,50,202105,8,18,true
5030102,H,50,202106,7,20,true
5030102,H,50,202107,6,20,true
5030102,H,50,202108,8,18,true
5030102,H,50,202109,9,19,true
5030102,H,50,202110,6,22,true
5030102,H,50,202111,9,27,true
5030102,H,50,202112,8,18,true
5030102,H,50,202201,5,23,true
5030102,H,50,202202,8,32,true
5030102,H,50,202203,13,28,true
5030102,H,50,202204,9,29,true
5030102,H,50,202205,6,28,true
5030102,H,50,202206,10,29,true
5030102,H,50,202207,7,24,true
5030102,H,50,202208,9,28,true
5030102,H,50,202209,8,32,true
5030102,H,50,202210,8,29,true
5030102,H,50,202211,7,26,true
5030102,H,50,202212,12,28,true
5030102,H,50,202301,10,24,true
5030102,H,50,202302,10,26,true
5030102,H,50,202303,12,23,true
5030102,H,50,202304,10,25,true
5030102,H,50,202305,10,26,true
5030102,H,50,202306,11,23,true
5030102,H,50,202307,9,30,true
5030102,H,50,202308,12,32,true
5030102,H,50,202309,13,28,true
5030102,H,50,202310,7,29,true
5030102,H,50,202311,10,23,true
5030102,H,50,202312,13,27,true
5030102,H,50,202401,13,25,true
5030102,H,50,202402,10,27,true
5030102,H,50,202403,11,32,true
5030102,H,50,202404,9,26,true
5030102,H,50,202405,13,28,true
5030102,H,50,202406,10,28,true
5030102,H,50,202407,12,31,true
5030102,H,50,202408,10,30,true
5030102,H,50,202409,11,23,true
5030102,H,50,202410,10,29,true
5030102,H,50,202411,11,26,true
5030102,H,50,202412,10,19,true
5030102,H,50,202501,10,28,true
5030102,H,50,202502,11,34,true
5030102,H,50,202503,7,29,true
5030102,H,50,202504,10,26,true
5030102,H,50,202505,9,27,true
5030102,H,50,202506,8,26,true
5030102,H,50,202507,9,24,true
5030102,H,50,202508,12,25,true
5030102,H,50,202509,8,25,true
5030102,H,50,202510,8,22,true
5030102,H,50,202511,12,35,true
5030102,H,50,202512,10,27,true
5030102,H,50,202601,9,25,true
5030102,H,50,202602,12,31,true
5030102,H,50,202603,11,32,true
5030102,H,50,202604,13,28,true
5030102,H,50,202605,13,25,true
5030103,H,50,202202,1,0,false
5030103,H,50,202203,0,0,false
5030103,H,50,202204,0,0,false
5030103,H,50,202205,1,0,false
5030103,H,50,202208,0,0,false
5030103,H,50,202301,1,3,true
5030103,H,50,202302,2,1,true
5030103,H,50,202303,2,3,true
5030103,H,50,202304,0,2,false
5030103,H,50,202305,2,1,true
5030103,H,50,202306,3,1,true
5030103,H,50,202307,2,2,true
5030103,H,50,202308,1,0,false
5030103,H,50,202309,0,1,false
5030103,H,50,202310,1,1,true
5030103,H,50,202311,1,1,true
5030103,H,50,202312,1,0,false
5030103,H,50,202401,2,2,true
5030103,H,50,202402,1,1,true
5030103,H,50,202403,1,1,true
5030103,H,50,202404,1,0,false
5030103,H,50,202405,1,0,false
5030103,H,50,202406,0,1,false
5030103,H,50,202407,1,0,false
5030103,H,50,202408,2,1,true
5030103,H,50,202409,2,1,true
5030103,H,50,202410,2,2,true
5030103,H,50,202411,1,2,true
5030103,H,50,202412,0,1,false
5030103,H,50,202501,1,0,false
5030103,H,50,202502,1,1,true
5030103,H,50,202503,0,2,false
5030103,H,50,202504,3,1,true
5030103,H,50,202505,1,1,true
5030103,H,50,202506,0,1,false
5030103,H,50,202507,0,2,false
5030103,H,50,202508,0,2,false
5030103,H,50,202509,2,2,true
5030103,H,50,202510,1,2,true
5030103,H,50,202511,0,1,false
5030103,H,50,202512,1,1,true
5030103,H,50,202601,0,2,false
5030103,H,50,202602,2,0,false
5030103,H,50,202603,1,1,true
5030103,H,50,202604,2,0,false
5030103,H,50,202605,2,2,true
5091201,H,50,202101,4,9,true
5091201,H,50,202102,4,11,true
5091201,H,50,202103,4,11,true
5091201,H,50,202104,9,16,true
5091201,H,50,202105,4,9,true
5091201,H,50,202106,5,11,true
5091201,H,50,202107,4,8,true
5091201,H,50,202108,4,9,true
5091201,H,50,202109,4,7,true
5091201,H,50,202110,4,9,true
5091201,H,50,202111,4,9,true
5091201,H,50,202112,5,5,true
5091201,H,50,202201,6,8,true
5091201,H,50,202202,8,12,true
5091201,H,50,202203,6,8,true
5091201,H,50,202204,2,8,true
5091201,H,50,202205,2,10,true
5091201,H,50,202206,3,9,true
5091201,H,50,202207,3,6,true
5091201,H,50,202208,3,10,true
5091201,H,50,202209,3,8,true
5091201,H,50,202210,6,10,true
5091201,H,50,202211,5,9,true
5091201,H,50,202212,3,5,true
5091201,H,50,202301,3,4,true
5091201,H,50,202302,3,7,true
5091201,H,50,202303,5,8,true
5091201,H,50,202304,3,8,true
5091201,H,50,202305,2,7,true
5091201,H,50,202306,3,6,true
5091201,H,50,202307,3,4,true
5091201,H,50,202308,5,7,true
5091201,H,50,202309,4,6,true
5091201,H,50,202310,4,5,true
5091201,H,50,202311,3,9,true
5091201,H,50,202312,2,6,true
5091201,H,50,202401,4,5,true
5091201,H,50,202402,4,8,true
5091201,H,50,202403,3,3,true
5091201,H,50,202404,4,8,true
5091201,H,50,202405,3,6,true
5091201,H,50,202406,4,7,true
5091201,H,50,202407,4,8,true
5091201,H,50,202408,3,5,true
5091201,H,50,202409,3,8,true
5091201,H,50,202410,4,7,true
5091201,H,50,202411,4,5,true
5091201,H,50,202412,4,5,true
5091201,H,50,202501,3,6,true
5091201,H,50,202502,4,6,true
5091201,H,50,202503,4,7,true
5091201,H,50,202504,2,6,true
5091201,H,50,202505,3,9,true
5091201,H,50,202506,5,6,true
5091201,H,50,202507,5,9,true
5091201,H,50,202508,4,6,true
5091201,H,50,202509,3,8,true
5091201,H,50,202510,5,9,true
5091201,H,50,202511,4,6,true
5091201,H,50,202512,5,8,true
5091201,H,50,202601,6,10,true
5091201,H,50,202602,4,7,true
5091201,H,50,202603,5,8,true
5091201,H,50,202604,3,8,true
5091201,H,50,202605,5,4,true
5091202,H,50,202101,4,21,true
5091202,H,50,202102,5,17,true
5091202,H,50,202103,4,20,true
5091202,H,50,202104,4,17,true
5091202,H,50,202105,6,20,true
5091202,H,50,202106,8,17,true
5091202,H,50,202107,7,19,true
5091202,H,50,202108,6,20,true
5091202,H,50,202109,8,14,true
5091202,H,50,202110,3,14,true
5091202,H,50,202111,6,15,true
5091202,H,50,202112,8,19,true
5091202,H,50,202201,7,24,true
5091202,H,50,202202,5,23,true
5091202,H,50,202203,4,17,true
5091202,H,50,202204,4,16,true
5091202,H,50,202205,3,18,true
5091202,H,50,202206,4,22,true
5091202,H,50,202207,5,18,true
5091202,H,50,202208,3,15,true
5091202,H,50,202209,3,17,true
5091202,H,50,202210,4,14,true
5091202,H,50,202211,6,17,true
5091202,H,50,202212,4,16,true
5091202,H,50,202301,5,11,true
5091202,H,50,202302,4,11,true
5091202,H,50,202303,6,10,true
5091202,H,50,202304,4,8,true
5091202,H,50,202305,5,7,true
5091202,H,50,202306,4,11,true
5091202,H,50,202307,4,8,true
5091202,H,50,202308,5,9,true
5091202,H,50,202309,9,9,true
5091202,H,50,202310,4,11,true
5091202,H,50,202311,7,9,true
5091202,H,50,202312,3,11,true
5091202,H,50,202401,3,9,true
5091202,H,50,202402,3,8,true
5091202,H,50,202403,9,12,true
5091202,H,50,202404,5,13,true
5091202,H,50,202405,4,11,true
5091202,H,50,202406,6,8,true
5091202,H,50,202407,3,13,true
5091202,H,50,202408,4,11,true
5091202,H,50,202409,7,9,true
5091202,H,50,202410,4,10,true
5091202,H,50,202411,4,10,true
5091202,H,50,202412,4,7,true
5091202,H,50,202501,4,10,true
5091202,H,50,202502,14,23,true
5091202,H,50,202503,3,11,true
5091202,H,50,202504,5,16,true
5091202,H,50,202505,4,12,true
5091202,H,50,202506,5,10,true
5091202,H,50,202507,2,17,true
5091202,H,50,202508,9,22,true
5091202,H,50,202509,6,10,true
5091202,H,50,202510,5,9,true
5091202,H,50,202511,3,12,true
5091202,H,50,202512,3,7,true
5091202,H,50,202601,5,7,true
5091202,H,50,202602,4,14,true
5091202,H,50,202603,4,8,true
5091202,H,50,202604,4,11,true
5091202,H,50,202605,4,11,true
5099801,H,50,202101,11,7,true
5099801,H,50,202102,9,12,true
5099801,H,50,202103,11,6,true
5099801,H,50,202104,8,7,true
5099801,H,50,202105,8,8,true
5099801,H,50,202106,7,8,true
5099801,H,50,202107,11,7,true
5099801,H,50,202108,5,9,true
5099801,H,50,202109,8,11,true
5099801,H,50,202110,8,6,true
5099801,H,50,202111,12,10,true
5099801,H,50,202112,9,10,true
5099801,H,50,202201,8,9,true
5099801,H,50,202202,7,9,true
5099801,H,50,202203,12,9,true
5099801,H,50,202204,7,7,true
5099801,H,50,202205,5,7,true
5099801,H,50,202206,7,8,true
5099801,H,50,202207,5,5,true
5099801,H,50,202208,10,8,true
5099801,H,50,202209,11,9,true
5099801,H,50,202210,9,9,true
5099801,H,50,202211,12,10,true
5099801,H,50,202212,7,12,true
5099801,H,50,202301,7,9,true
5099801,H,50,202302,11,6,true
5099801,H,50,202303,10,8,true
5099801,H,50,202304,9,10,true
5099801,H,50,202305,12,9,true
5099801,H,50,202306,9,8,true
5099801,H,50,202307,9,8,true
5099801,H,50,202308,8,10,true
5099801,H,50,202309,8,9,true
5099801,H,50,202310,9,9,true
5099801,H,50,202311,10,8,true
5099801,H,50,202312,10,6,true
5099801,H,50,202401,12,8,true
5099801,H,50,202402,13,11,true
5099801,H,50,202403,11,12,true
5099801,H,50,202404,7,6,true
5099801,H,50,202405,11,7,true
5099801,H,50,202406,8,8,true
5099801,H,50,202407,7,9,true
5099801,H,50,202408,7,9,true
5099801,H,50,202409,8,8,true
5099801,H,50,202410,9,7,true
5099801,H,50,202411,8,8,true
5099801,H,50,202412,11,8,true
5099801,H,50,202501,10,10,true
5099801,H,50,202502,13,8,true
5099801,H,50,202503,8,13,true
5099801,H,50,202504,11,9,true
5099801,H,50,202505,8,7,true
5099801,H,50,202506,7,7,true
5099801,H,50,202507,9,4,true
5099801,H,50,202508,11,8,true
5099801,H,50,202509,8,8,true
5099801,H,50,202510,8,10,true
5099801,H,50,202511,7,5,true
5099801,H,50,202512,9,7,true
5099801,H,50,202601,6,6,true
5099801,H,50,202602,10,8,true
5099801,H,50,202603,9,6,true
5099801,H,50,202604,7,11,true
5099801,H,50,202605,9,6,true
5099899,H,50,202101,2,5,true
5099899,H,50,202102,3,4,true
5099899,H,50,202103,2,6,true
5099899,H,50,202104,1,4,true
5099899,H,50,202105,5,5,true
5099899,H,50,202106,4,7,true
5099899,H,50,202107,3,7,true
5099899,H,50,202108,5,6,true
5099899,H,50,202109,3,10,true
5099899,H,50,202110,4,10,true
5099899,H,50,202111,2,8,true
5099899,H,50,202112,5,7,true
5099899,H,50,202201,3,7,true
5099899,H,50,202202,1,4,true
5099899,H,50,202203,2,6,true
5099899,H,50,202204,4,7,true
5099899,H,50,202205,4,7,true
5099899,H,50,202206,1,11,true
5099899,H,50,202207,4,7,true
5099899,H,50,202208,5,7,true
5099899,H,50,202209,3,7,true
5099899,H,50,202210,2,9,true
5099899,H,50,202211,2,7,true
5099899,H,50,202212,2,7,true
5099899,H,50,202301,1,3,true
5099899,H,50,202302,0,3,false
5099899,H,50,202303,2,2,true
5099899,H,50,202304,1,4,true
5099899,H,50,202305,1,5,true
5099899,H,50,202306,2,3,true
5099899,H,50,202307,2,5,true
5099899,H,50,202308,2,3,true
5099899,H,50,202309,2,4,true
5099899,H,50,202310,0,6,false
5099899,H,50,202311,0,3,false
5099899,H,50,202312,0,5,false
5099899,H,50,202401,0,5,false
5099899,H,50,202402,1,3,true
5099899,H,50,202403,1,6,true
5099899,H,50,202404,0,5,false
5099899,H,50,202405,1,5,true
5099899,H,50,202406,1,4,true
5099899,H,50,202407,1,3,true
5099899,H,50,202408,1,5,true
5099899,H,50,202409,1,3,true
5099899,H,50,202410,1,4,true
5099899,H,50,202411,0,3,false
5099899,H,50,202412,1,2,true
5099899,H,50,202501,1,4,true
5099899,H,50,202502,1,3,true
5099899,H,50,202503,1,1,true
5099899,H,50,202504,1,2,true
5099899,H,50,202505,2,5,true
5099899,H,50,202506,1,3,true
5099899,H,50,202507,1,3,true
5099899,H,50,202508,1,5,true
5099899,H,50,202509,2,4,true
5099899,H,50,202510,0,4,false
5099899,H,50,202511,0,3,false
5099899,H,50,202512,1,2,true
5099899,H,50,202601,1,5,true
5099899,H,50,202602,1,2,true
5099899,H,50,202603,1,5,true
5099899,H,50,202604,2,4,true
5099899,H,50,202605,1,3,true
5111100,H,51,202101,16,19,true
5111100,H,51,202102,15,18,true
5111100,H,51,202103,18,20,true
5111100,H,51,202104,14,19,true
5111100,H,51,202105,18,19,true
5111100,H,51,202106,18,19,true
5111100,H,51,202107,18,21,true
5111100,H,51,202108,22,18,true
5111100,H,51,202109,18,16,true
5111100,H,51,202110,14,20,true
5111100,H,51,202111,17,18,true
5111100,H,51,202112,17,13,true
5111100,H,51,202201,17,21,true
5111100,H,51,202202,16,20,true
5111100,H,51,202203,15,21,true
5111100,H,51,202204,15,20,true
5111100,H,51,202205,15,20,true
5111100,H,51,202206,18,24,true
5111100,H,51,202207,17,16,true
5111100,H,51,202208,16,20,true
5111100,H,51,202209,20,18,true
5111100,H,51,202210,17,17,true
5111100,H,51,202211,17,19,true
5111100,H,51,202212,13,18,true
5111100,H,51,202301,19,20,true
5111100,H,51,202302,19,14,true
5111100,H,51,202303,12,17,true
5111100,H,51,202304,16,17,true
5111100,H,51,202305,19,17,true
5111100,H,51,202306,19,18,true
5111100,H,51,202307,16,19,true
5111100,H,51,202308,16,18,true
5111100,H,51,202309,15,17,true
5111100,H,51,202310,17,20,true
5111100,H,51,202311,17,18,true
5111100,H,51,202312,14,16,true
5111100,H,51,202401,20,17,true
5111100,H,51,202402,17,19,true
5111100,H,51,202403,15,19,true
5111100,H,51,202404,18,20,true
5111100,H,51,202405,18,19,true
5111100,H,51,202406,16,17,true
5111100,H,51,202407,15,18,true
5111100,H,51,202408,18,18,true
5111100,H,51,202409,24,19,true
5111100,H,51,202410,15,16,true
5111100,H,51,202411,15,17,true
5111100,H,51,202412,17,18,true
5111100,H,51,202501,16,16,true
5111100,H,51,202502,20,18,true
5111100,H,51,202503,21,17,true
5111100,H,51,202504,24,20,true
5111100,H,51,202505,20,20,true
5111100,H,51,202506,22,19,true
5111100,H,51,202507,16,18,true
5111100,H,51,202508,17,20,true
5111100,H,51,202509,14,15,true
5111100,H,51,202510,15,16,true
5111100,H,51,202511,18,16,true
5111100,H,51,202512,17,15,true
5111100,H,51,202601,13,19,true
5111100,H,51,202602,14,16,true
5111100,H,51,202603,17,17,true
5111100,H,51,202604,14,15,true
5111100,H,51,202605,16,17,true
5112901,H,51,202101,12,20,true
5112901,H,51,202102,14,17,true
5112901,H,51,202103,12,21,true
5112901,H,51,202104,19,19,true
5112901,H,51,202105,13,12,true
5112901,H,51,202106,13,13,true
5112901,H,51,202107,17,22,true
5112901,H,51,202108,17,14,true
5112901,H,51,202109,18,18,true
5112901,H,51,202110,22,17,true
5112901,H,51,202111,18,11,true
5112901,H,51,202112,19,17,true
5112901,H,51,202201,21,15,true
5112901,H,51,202202,20,18,true
5112901,H,51,202203,16,15,true
5112901,H,51,202204,19,20,true
5112901,H,51,202205,20,18,true
5112901,H,51,202206,18,12,true
5112901,H,51,202207,13,17,true
5112901,H,51,202208,16,14,true
5112901,H,51,202209,16,16,true
5112901,H,51,202210,16,17,true
5112901,H,51,202211,11,12,true
5112901,H,51,202212,17,17,true
5112901,H,51,202301,15,15,true
5112901,H,51,202302,16,17,true
5112901,H,51,202303,10,21,true
5112901,H,51,202304,13,18,true
5112901,H,51,202305,19,19,true
5112901,H,51,202306,13,18,true
5112901,H,51,202307,12,18,true
5112901,H,51,202308,16,18,true
5112901,H,51,202309,16,20,true
5112901,H,51,202310,14,18,true
5112901,H,51,202311,12,16,true
5112901,H,51,202312,13,16,true
5112901,H,51,202401,18,15,true
5112901,H,51,202402,12,14,true
5112901,H,51,202403,15,17,true
5112901,H,51,202404,16,20,true
5112901,H,51,202405,19,16,true
5112901,H,51,202406,14,18,true
5112901,H,51,202407,15,18,true
5112901,H,51,202408,14,17,true
5112901,H,51,202409,16,17,true
5112901,H,51,202410,14,18,true
5112901,H,51,202411,14,16,true
5112901,H,51,202412,14,15,true
5112901,H,51,202501,14,15,true
5112901,H,51,202502,18,15,true
5112901,H,51,202503,15,15,true
5112901,H,51,202504,13,14,true
5112901,H,51,202505,13,20,true
5112901,H,51,202506,16,14,true
5112901,H,51,202507,18,17,true
5112901,H,51,202508,17,22,true
5112901,H,51,202509,17,17,true
5112901,H,51,202510,16,17,true
5112901,H,51,202511,18,13,true
5112901,H,51,202512,16,14,true
5112901,H,51,202601,17,15,true
5112901,H,51,202602,10,17,true
5112901,H,51,202603,17,17,true
5112901,H,51,202604,11,11,true
5112901,H,51,202605,14,20,true
5112999,H,51,202101,2,6,true
5112999,H,51,202102,1,5,true
5112999,H,51,202103,2,3,true
5112999,H,51,202104,1,4,true
5112999,H,51,202105,2,4,true
5112999,H,51,202106,2,5,true
5112999,H,51,202107,1,2,true
5112999,H,51,202108,2,5,true
5112999,H,51,202109,1,5,true
5112999,H,51,202110,2,4,true
5112999,H,51,202111,1,2,true
5112999,H,51,202112,3,5,true
5112999,H,51,202201,2,6,true
5112999,H,51,202202,3,6,true
5112999,H,51,202203,2,5,true
5112999,H,51,202204,1,3,true
5112999,H,51,202205,2,4,true
5112999,H,51,202206,2,6,true
5112999,H,51,202207,2,7,true
5112999,H,51,202208,3,5,true
5112999,H,51,202209,1,5,true
5112999,H,51,202210,1,6,true
5112999,H,51,202211,3,5,true
5112999,H,51,202212,4,4,true
5112999,H,51,202301,3,5,true
5112999,H,51,202302,2,4,true
5112999,H,51,202303,3,5,true
5112999,H,51,202304,2,4,true
5112999,H,51,202305,2,7,true
5112999,H,51,202306,3,4,true
5112999,H,51,202307,3,5,true
5112999,H,51,202308,3,3,true
5112999,H,51,202309,2,5,true
5112999,H,51,202310,2,2,true
5112999,H,51,202311,2,5,true
5112999,H,51,202312,1,5,true
5112999,H,51,202401,1,5,true
5112999,H,51,202402,3,3,true
5112999,H,51,202403,3,4,true
5112999,H,51,202404,3,3,true
5112999,H,51,202405,3,4,true
5112999,H,51,202406,4,7,true
5112999,H,51,202407,3,6,true
5112999,H,51,202408,3,5,true
5112999,H,51,202409,3,5,true
5112999,H,51,202410,4,6,true
5112999,H,51,202411,2,6,true
5112999,H,51,202412,3,4,true
5112999,H,51,202501,2,7,true
5112999,H,51,202502,3,8,true
5112999,H,51,202503,1,5,true
5112999,H,51,202504,3,7,true
5112999,H,51,202505,3,11,true
5112999,H,51,202506,4,6,true
5112999,H,51,202507,3,8,true
5112999,H,51,202508,3,8,true
5112999,H,51,202509,5,6,true
5112999,H,51,202510,4,11,true
5112999,H,51,202511,4,6,true
5112999,H,51,202512,3,10,true
5112999,H,51,202601,2,6,true
5112999,H,51,202602,5,5,true
5112999,H,51,202603,4,6,true
5112999,H,51,202604,5,7,true
5112999,H,51,202605,3,8,true
5120000,H,51,202101,12,11,true
5120000,H,51,202102,11,11,true
5120000,H,51,202103,11,10,true
5120000,H,51,202104,11,8,true
5120000,H,51,202105,10,8,true
5120000,H,51,202106,7,9,true
5120000,H,51,202107,8,8,true
5120000,H,51,202108,11,10,true
5120000,H,51,202109,7,10,true
5120000,H,51,202110,8,11,true
5120000,H,51,202111,9,10,true
5120000,H,51,202112,10,8,true
5120000,H,51,202201,10,7,true
5120000,H,51,202202,12,8,true
5120000,H,51,202203,8,10,true
5120000,H,51,202204,13,11,true
5120000,H,51,202205,10,7,true
5120000,H,51,202206,10,7,true
5120000,H,51,202207,13,6,true
5120000,H,51,202208,10,9,true
5120000,H,51,202209,10,11,true
5120000,H,51,202210,10,7,true
5120000,H,51,202211,9,10,true
5120000,H,51,202212,12,9,true
5120000,H,51,202301,9,10,true
5120000,H,51,202302,5,9,true
5120000,H,51,202303,13,13,true
5120000,H,51,202304,8,10,true
5120000,H,51,202305,13,10,true
5120000,H,51,202306,10,9,true
5120000,H,51,202307,12,11,true
5120000,H,51,202308,11,9,true
5120000,H,51,202309,9,12,true
5120000,H,51,202310,8,9,true
5120000,H,51,202311,6,8,true
5120000,H,51,202312,14,11,true
5120000,H,51,202401,11,6,true
5120000,H,51,202402,9,8,true
5120000,H,51,202403,9,8,true
5120000,H,51,202404,10,8,true
5120000,H,51,202405,8,9,true
5120000,H,51,202406,7,8,true
5120000,H,51,202407,8,10,true
5120000,H,51,202408,8,8,true
5120000,H,51,202409,9,8,true
5120000,H,51,202410,7,9,true
5120000,H,51,202411,10,8,true
5120000,H,51,202412,8,11,true
5120000,H,51,202501,8,8,true
5120000,H,51,202502,9,12,true
5120000,H,51,202503,9,9,true
5120000,H,51,202504,4,7,true
5120000,H,51,202505,11,9,true
5120000,H,51,202506,7,9,true
5120000,H,51,202507,11,7,true
5120000,H,51,202508,8,7,true
5120000,H,51,202509,10,10,true
5120000,H,51,202510,11,10,true
5120000,H,51,202511,11,9,true
5120000,H,51,202512,7,6,true
5120000,H,51,202601,8,10,true
5120000,H,51,202602,9,7,true
5120000,H,51,202603,9,8,true
5120000,H,51,202604,8,9,true
