dimension,group_id,group_label,outcome,outcome_label,window_rule,scenario_role,role_label,t,path_status,mean_log_change,sd_log_change,se_log_change,n_cbo,path_index,ci_low,ci_high,power_status,treated_cbo,control_cbo
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,4,estimated,0.02198725216359169,1.2279532334782206,0.5013098083370564,6,102.2230753156965,38.267088313841754,273.0690415037093,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,5,estimated,0.44675356770404323,1.1360878615964096,0.4638059273134801,6,156.32290216990242,62.98295512146224,387.99147635569926,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,6,estimated,0.5027452770204781,0.4387365605617035,0.1791134508133106,6,165.3253685838756,116.37911553700253,234.8572368098467,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,7,estimated,0.47126862394081565,0.49061590348523987,0.2002931038722328,6,160.2025272221364,108.1873370051493,237.22600480625385,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,8,estimated,0.29591628268857234,0.9635465792951184,0.39336624377953516,6,134.43576061165155,62.18343406231352,290.63968569382155,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,9,estimated,-0.07338478932212338,1.2840815085530592,0.5242240806830448,6,92.92431983633969,33.25836114597583,259.6318315008482,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,10,estimated,-0.07282029394666001,0.7581424904236156,0.30951037564345674,6,92.97678999334255,50.689031997317,170.5434713751032,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,11,estimated,-0.40384772701973515,0.6045277424390246,0.2467974173887103,6,66.7745793169776,41.16545858625669,108.3151893866656,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,12,estimated,-1.1919447098590654,1.0338348035095672,0.4220612911548246,6,30.363021686906567,13.276364452548082,69.44017613064388,thin,1,6
income_pnad,income_up_to_1sm,Até 1 salário mínimo,ln_admissoes,Admissões (log),strict_no_tail_binning,control,Not Exposed,13,estimated,-0.43199292961748587,0.6901878460001066,0.2817680082284795,6,64.92139668599994,37.371633730485776,112.78039857868902,thin,1,6
