analysis_family_python,model_id,outcome_python,estimator_python,term_python,event_time_python,is_reference_python,coefficient_python,standard_error_python,n_obs_python,minimum_clusters_python,sample_id_python,status_python,reference_event_time_python,event_key,analysis_family_r,outcome_r,estimator_r,n_obs_r,minimum_clusters_r,sample_id_r,status_r,reference_event_time_r,term_r,event_time_r,is_reference_r,coefficient_r,standard_error_r,_merge,coefficient_absolute_difference,standard_error_absolute_difference,same_n_obs,same_minimum_clusters,same_sample_id,same_status,same_reference_event_time,comparison_pass
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[7]:treatment",7.0,False,-0.1397229132530914,0.0371656260684034,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,7,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::7:treatment,7.0,False,-0.139722913253091,0.0371656260675285,both,4.163336342344337e-16,8.749043156619507e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[8]:treatment",8.0,False,-0.1378058541974687,0.0406090374818516,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,8,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::8:treatment,8.0,False,-0.137805854197469,0.0406090374807099,both,2.7755575615628914e-16,1.1416978473732797e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[9]:treatment",9.0,False,-0.1299911726855546,0.0372563077901256,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,9,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::9:treatment,9.0,False,-0.129991172685555,0.0372563077873922,both,3.885780586188048e-16,2.733396842202751e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[10]:treatment",10.0,False,-0.0834971186224384,0.0227883009385817,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,10,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::10:treatment,10.0,False,-0.0834971186224367,0.0227883009371284,both,1.7069679003611782e-15,1.4532992864690897e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[11]:treatment",11.0,False,-0.0057798511452007,0.0225076791352836,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,11,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::11:treatment,11.0,False,-0.0057798511451991,0.0225076791348205,both,1.6002824065886045e-15,4.630983096998165e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[12]:treatment",12.0,False,0.0397496973259518,0.0447141344585046,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,12,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::12:treatment,12.0,False,0.0397496973259533,0.0447141344559831,both,1.4988010832439613e-15,2.521496900165232e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[13]:treatment",13.0,False,-0.1145249849209085,0.0509621505118776,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,13,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::13:treatment,13.0,False,-0.114524984920908,0.0509621505104884,both,4.996003610813204e-16,1.3892012540317467e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[14]:treatment",14.0,False,-0.1740623742056285,0.0511368604658443,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,14,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::14:treatment,14.0,False,-0.174062374205628,0.0511368604639496,both,4.996003610813204e-16,1.8946996749313882e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[15]:treatment",15.0,False,-0.1157165618484057,0.040111730159469,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,15,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::15:treatment,15.0,False,-0.115716561848404,0.0401117301584244,both,1.7069679003611782e-15,1.0446019049759059e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[16]:treatment",16.0,False,-0.1198696005645029,0.0355408134795433,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,16,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::16:treatment,16.0,False,-0.119869600564502,0.0355408134781143,both,9.020562075079397e-16,1.4289958105706546e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[17]:treatment",17.0,False,-0.1406700243283329,0.0329179252235068,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,17,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::17:treatment,17.0,False,-0.140670024328333,0.0329179252217966,both,1.1102230246251565e-16,1.710194486026495e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[18]:treatment",18.0,False,-0.1355907052299658,0.0332200219230958,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,18,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::18:treatment,18.0,False,-0.135590705229966,0.0332200219219181,both,1.942890293094024e-16,1.1776968289467504e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[19]:treatment",19.0,False,-0.1022222441335334,0.0365539052958704,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,19,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::19:treatment,19.0,False,-0.102222244133533,0.0365539052944676,both,4.0245584642661925e-16,1.4028014860834048e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[20]:treatment",20.0,False,-0.0932860603688185,0.0353764163691487,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,20,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::20:treatment,20.0,False,-0.0932860603688182,0.0353764163669144,both,2.914335439641036e-16,2.234296081482512e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[21]:treatment",21.0,False,-0.0841651607501044,0.0387265058977817,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,21,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::21:treatment,21.0,False,-0.0841651607501038,0.0387265058947828,both,5.967448757360216e-16,2.9988997396479533e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[22]:treatment",22.0,False,-0.085447364095183,0.0313482196635335,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,22,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::22:treatment,22.0,False,-0.0854473640951822,0.0313482196599804,both,8.049116928532385e-16,3.5531022568591197e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::admissoes,admissoes,ppml,"C(event_time, contr.treatment(base=-1))[23]:treatment",23.0,False,0.0179351702071159,0.0405602394439468,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,23,group_pretrend,admissoes,ppml,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::23:treatment,23.0,False,0.017935170207116,0.0405602394422305,both,1.0061396160665481e-16,1.7163007126619334e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-23]:treatment",-23.0,False,-2.3015611801042906,0.6829876152369316,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-23,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-23:treatment,-23.0,False,-2.30156118010958,0.68298761523814,both,5.289546578524096e-12,1.2083667400020204e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-22]:treatment",-22.0,False,-2.39551003865342,0.6875468127022784,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-22,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-22:treatment,-22.0,False,-2.39551003865862,0.68754681270349,both,5.200284647344233e-12,1.2116974090758958e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-21]:treatment",-21.0,False,-1.9714373246515828,0.7259957421936749,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-21,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-21:treatment,-21.0,False,-1.97143732465664,0.725995742194993,both,5.057065877167588e-12,1.3180567748349858e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-20]:treatment",-20.0,False,-1.0355092204771288,0.7500966842464153,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-20,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-20:treatment,-20.0,False,-1.03550922048186,0.750096684247722,both,4.731104397137642e-12,1.3067324999838092e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-19]:treatment",-19.0,False,-1.0238019378584853,0.6864085928942082,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-19,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-19:treatment,-19.0,False,-1.02380193786331,0.686408592895553,both,4.824807220416005e-12,1.3448131497284521e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-18]:treatment",-18.0,False,-1.8138425266051204,0.6496487479148563,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-18,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-18:treatment,-18.0,False,-1.81384252661012,0.64964874791611,both,4.999556324492005e-12,1.2537748617091893e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-17]:treatment",-17.0,False,-1.6487150778976236,0.63221585572019,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-17,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-17:treatment,-17.0,False,-1.64871507790257,0.632215855721393,both,4.9464876639149225e-12,1.2030376694838196e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-16]:treatment",-16.0,False,-1.405474256652868,0.6462836370899097,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-16,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-16:treatment,-16.0,False,-1.40547425665772,0.646283637091123,both,4.852118706821784e-12,1.2133627436128336e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-15]:treatment",-15.0,False,-1.4481483434953333,0.6125332039638702,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-15,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-15:treatment,-15.0,False,-1.44814834350031,0.612533203965125,both,4.976685730184727e-12,1.254774062431352e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-14]:treatment",-14.0,False,-1.235018852644335,0.6311173724746878,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-14,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-14:treatment,-14.0,False,-1.23501885264924,0.631117372475868,both,4.9049653227939416e-12,1.1801670751765414e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-13]:treatment",-13.0,False,-0.0139148312096506,0.6254676947113166,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-13,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-13:treatment,-13.0,False,-0.013914831214111,0.625467694712468,both,4.460400798711461e-12,1.1514122988387498e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-12]:treatment",-12.0,False,-0.3678684504912797,0.5435691161268698,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-12,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-12:treatment,-12.0,False,-0.367868450495786,0.543569116127773,both,4.506284234651048e-12,9.032774528350274e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-11]:treatment",-11.0,False,-2.258634701848372,0.7368737095946685,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-11,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-11:treatment,-11.0,False,-2.25863470185352,0.736873709595971,both,5.147882120581926e-12,1.3025136524902337e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-10]:treatment",-10.0,False,-1.9333150127818337,0.6875888385407428,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-10,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-10:treatment,-10.0,False,-1.93331501278687,0.687588838542019,both,5.036193684304635e-12,1.2762013668066174e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-9]:treatment",-9.0,False,-2.429054152757407,0.6823951552068396,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-9,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-9:treatment,-9.0,False,-2.42905415276262,0.682395155208041,both,5.213163234429885e-12,1.2013723349468819e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-8]:treatment",-8.0,False,-2.1877057332599517,0.6591978208299161,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-8,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-8:treatment,-8.0,False,-2.18770573326508,0.659197820831155,both,5.128342195348523e-12,1.2388978731792122e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-7]:treatment",-7.0,False,-2.633228439889701,0.6564976038913519,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-7,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-7:treatment,-7.0,False,-2.63322843989487,0.65649760389266,both,5.169198402654729e-12,1.3080647676133594e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-6]:treatment",-6.0,False,-2.565386957246064,0.5974449295081703,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-6,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-6:treatment,-6.0,False,-2.56538695725137,0.597444929509375,both,5.305977879288548e-12,1.2047030040207574e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-5]:treatment",-5.0,False,-3.064961575510572,0.5983745108411133,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-5,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-5:treatment,-5.0,False,-3.0649615755159,0.598374510842294,both,5.328182339781051e-12,1.180722186688854e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-4]:treatment",-4.0,False,-1.7660591199464668,0.6841726418356714,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-4,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-4:treatment,-4.0,False,-1.76605911995135,0.684172641836925,both,4.8832049515112885e-12,1.2536638394067268e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-3]:treatment",-3.0,False,-1.9975093774371184,0.6969475427988704,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-3,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-3:treatment,-3.0,False,-1.99750937744223,0.696947542800161,both,5.111466805374221e-12,1.2906342661267445e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[-2]:treatment",-2.0,False,-1.5780555946496826,0.5767539702821989,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-2,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::-2:treatment,-2.0,False,-1.5780555946545,0.576753970283262,both,4.817479748453479e-12,1.06314956838105e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,reference_event_time,-1.0,True,0.0,0.0,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,-1,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,reference_event_time,-1.0,True,0.0,0.0,both,0.0,0.0,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[0]:treatment",0.0,False,-1.375688755885187,0.5022106217196606,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,0,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::0:treatment,0.0,False,-1.37568875588999,0.502210621720484,both,4.803046849133352e-12,8.234524173644786e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[1]:treatment",1.0,False,-2.733904435592609,0.6242734511769512,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,1,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::1:treatment,1.0,False,-2.73390443559798,0.624273451178083,both,5.370814903926657e-12,1.1317613513028846e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[2]:treatment",2.0,False,-3.9937283178999863,0.6852834637404769,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,2,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::2:treatment,2.0,False,-3.99372831790563,0.685283463741668,both,5.643929767984446e-12,1.1911582831203305e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[3]:treatment",3.0,False,-2.847788545011273,0.6901886816076288,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,3,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::3:treatment,3.0,False,-2.84778854501652,0.69018868160882,both,5.24691401437849e-12,1.1911582831203305e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[4]:treatment",4.0,False,-2.2881868057338974,0.6509059902285381,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,4,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::4:treatment,4.0,False,-2.28818680573911,0.650905990229737,both,5.212719145220035e-12,1.1989298442927065e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[5]:treatment",5.0,False,-2.643529274127882,0.6581183556525991,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,5,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::5:treatment,5.0,False,-2.64352927413298,0.658118355653724,both,5.097700039868869e-12,1.1248779685502086e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[6]:treatment",6.0,False,-2.492292382163319,0.5915755045942929,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,6,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::6:treatment,6.0,False,-2.49229238216844,0.591575504595368,both,5.120792678781072e-12,1.0751399770470016e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[7]:treatment",7.0,False,-2.775063405677171,0.5837054998474319,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,7,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::7:treatment,7.0,False,-2.7750634056823,0.583705499848497,both,5.129230373768223e-12,1.0650369475229127e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[8]:treatment",8.0,False,-1.8664651411947897,0.6394404691190313,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,8,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::8:treatment,8.0,False,-1.8664651411997,0.639440469120156,both,4.910294393312142e-12,1.1246559239452836e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[9]:treatment",9.0,False,-2.28966292250447,0.6402160401792801,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,9,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::9:treatment,9.0,False,-2.28966292250953,0.640216040180381,both,5.0599524570316134e-12,1.1008971512183052e-12,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[10]:treatment",10.0,False,-1.465951936678615,0.605193117082192,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,10,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::10:treatment,10.0,False,-1.46595193668317,0.605193117083138,both,4.555023025432092e-12,9.460210392830959e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[11]:treatment",11.0,False,-0.397928698170503,0.5476117869085559,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,11,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::11:treatment,11.0,False,-0.397928698174884,0.54761178690934,both,4.380995566322099e-12,7.840394999902855e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[12]:treatment",12.0,False,-0.8443794253961312,0.523168961091421,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,12,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::12:treatment,12.0,False,-0.844379425400475,0.523168961092184,both,4.343747583845925e-12,7.630562848248701e-13,True,True,True,True,True,True
group_pretrend,group_pretrend::A::age_canaries::age_41_49::asinh_saldo,asinh_saldo,ols,"C(event_time, contr.treatment(base=-1))[13]:treatment",13.0,False,-2.9237925863003045,0.72218698414296,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,13,group_pretrend,asinh_saldo,ols,15935,341,family_A_target:age_canaries:age_41_49,estimated,-1.0,event_time::13:treatment,13.0,False,-2.92379258630529,0.722186984144038,both,4.985345469776803e-12,1.078026556911027e-12,True,True,True,True,True,True
