repetition,seed,outcome,estimator,coefficient,n_obs,n_clusters,treated_cbo_count,control_cbo_count
232,20260726,desligamentos,ppml,0.0476329457014799,22049,341,75,266
232,20260726,ln_salario_real_adm,ols,0.0092381057796322,22012,341,75,266
232,20260726,n_movimentacoes,ppml,0.0571999307721853,22049,341,75,266
233,20260726,admissoes,ppml,0.0263722464442253,22049,341,75,266
233,20260726,asinh_saldo,ols,-0.1968902727831216,22049,341,75,266
233,20260726,desligamentos,ppml,0.0146334790624678,22049,341,75,266
233,20260726,ln_salario_real_adm,ols,-0.0076741442551046,22012,341,75,266
233,20260726,n_movimentacoes,ppml,0.0206739702261984,22049,341,75,266
234,20260726,admissoes,ppml,0.0256504993885755,22049,341,75,266
234,20260726,asinh_saldo,ols,0.1278522799407948,22049,341,75,266
234,20260726,desligamentos,ppml,0.0026386501267552,22049,341,75,266
234,20260726,ln_salario_real_adm,ols,-0.0226920365451218,22012,341,75,266
234,20260726,n_movimentacoes,ppml,0.014031131286174,22049,341,75,266
235,20260726,admissoes,ppml,-0.0660456027835607,22049,341,75,266
235,20260726,asinh_saldo,ols,-0.6049585719895957,22049,341,75,266
235,20260726,desligamentos,ppml,-0.007533861324191,22049,341,75,266
235,20260726,ln_salario_real_adm,ols,-0.0140288599258144,22012,341,75,266
235,20260726,n_movimentacoes,ppml,-0.0369628085754811,22049,341,75,266
236,20260726,admissoes,ppml,0.1013890332542359,22049,341,75,266
236,20260726,asinh_saldo,ols,-0.2061926199774346,22049,341,75,266
236,20260726,desligamentos,ppml,0.0722067621536552,22049,341,75,266
236,20260726,ln_salario_real_adm,ols,0.0257804711378661,22012,341,75,266
236,20260726,n_movimentacoes,ppml,0.0874526482075452,22049,341,75,266
237,20260726,admissoes,ppml,-0.0563137563876807,22049,341,75,266
237,20260726,asinh_saldo,ols,0.0431926837158338,22049,341,75,266
237,20260726,desligamentos,ppml,-0.0663642566651105,22049,341,75,266
237,20260726,ln_salario_real_adm,ols,-0.0028101603064173,22012,341,75,266
237,20260726,n_movimentacoes,ppml,-0.0608684029430151,22049,341,75,266
238,20260726,admissoes,ppml,-0.010638321749866,22049,341,75,266
238,20260726,asinh_saldo,ols,-0.5746920142366186,22049,341,75,266
238,20260726,desligamentos,ppml,0.0028571803122758,22049,341,75,266
238,20260726,ln_salario_real_adm,ols,-0.0170535801124971,22012,341,75,266
238,20260726,n_movimentacoes,ppml,-0.0043734638020396,22049,341,75,266
239,20260726,admissoes,ppml,0.0358293107710778,22049,341,75,266
239,20260726,asinh_saldo,ols,0.1100070118545728,22049,341,75,266
239,20260726,desligamentos,ppml,0.0462173325940966,22049,341,75,266
239,20260726,ln_salario_real_adm,ols,-0.003642719888291,22012,341,75,266
239,20260726,n_movimentacoes,ppml,0.041408491320908,22049,341,75,266
240,20260726,admissoes,ppml,-0.0199276143684983,22049,341,75,266
240,20260726,asinh_saldo,ols,-0.4251375953374389,22049,341,75,266
240,20260726,desligamentos,ppml,-0.0269322535023093,22049,341,75,266
240,20260726,ln_salario_real_adm,ols,0.0037635383692512,22012,341,75,266
240,20260726,n_movimentacoes,ppml,-0.0232733720913529,22049,341,75,266
241,20260726,admissoes,ppml,-0.0481436508707702,22049,341,75,266
241,20260726,asinh_saldo,ols,0.424465871183206,22049,341,75,266
241,20260726,desligamentos,ppml,-0.0541746523231267,22049,341,75,266
241,20260726,ln_salario_real_adm,ols,-0.0080211649291571,22012,341,75,266
241,20260726,n_movimentacoes,ppml,-0.0514561738818883,22049,341,75,266
242,20260726,admissoes,ppml,-0.0786888413131237,22049,341,75,266
242,20260726,asinh_saldo,ols,0.1697671066963817,22049,341,75,266
242,20260726,desligamentos,ppml,-0.0479628937318921,22049,341,75,266
242,20260726,ln_salario_real_adm,ols,0.0065159030661024,22012,341,75,266
242,20260726,n_movimentacoes,ppml,-0.0639909603632986,22049,341,75,266
243,20260726,admissoes,ppml,0.0586143289692699,22049,341,75,266
243,20260726,asinh_saldo,ols,-0.1170838556811984,22049,341,75,266
243,20260726,desligamentos,ppml,0.0863651758991181,22049,341,75,266
243,20260726,ln_salario_real_adm,ols,0.014820509266916,22012,341,75,266
243,20260726,n_movimentacoes,ppml,0.0718583627603948,22049,341,75,266
244,20260726,admissoes,ppml,-0.0390236503444612,22049,341,75,266
244,20260726,asinh_saldo,ols,-0.1949281144228973,22049,341,75,266
244,20260726,desligamentos,ppml,-0.0058967834338545,22049,341,75,266
244,20260726,ln_salario_real_adm,ols,-0.001538145712758,22012,341,75,266
244,20260726,n_movimentacoes,ppml,-0.0225726002827286,22049,341,75,266
245,20260726,admissoes,ppml,-0.0691523943096399,22049,341,75,266
245,20260726,asinh_saldo,ols,-0.2780314309761183,22049,341,75,266
245,20260726,desligamentos,ppml,-0.0025866869837045,22049,341,75,266
245,20260726,ln_salario_real_adm,ols,-0.0212798941751139,22012,341,75,266
245,20260726,n_movimentacoes,ppml,-0.0364068886265158,22049,341,75,266
246,20260726,admissoes,ppml,0.0411203298717737,22049,341,75,266
246,20260726,asinh_saldo,ols,-0.0744699511261813,22049,341,75,266
246,20260726,desligamentos,ppml,0.0591861470602452,22049,341,75,266
246,20260726,ln_salario_real_adm,ols,0.0092276584698819,22012,341,75,266
246,20260726,n_movimentacoes,ppml,0.0504347155801951,22049,341,75,266
247,20260726,admissoes,ppml,-0.116855813190341,22049,341,75,266
247,20260726,asinh_saldo,ols,0.0620270382775802,22049,341,75,266
247,20260726,desligamentos,ppml,-0.0934196263551712,22049,341,75,266
247,20260726,ln_salario_real_adm,ols,-0.0026443383832984,22012,341,75,266
247,20260726,n_movimentacoes,ppml,-0.1042895307764411,22049,341,75,266
248,20260726,admissoes,ppml,-0.0098967440426349,22049,341,75,266
248,20260726,asinh_saldo,ols,0.2158887344139636,22049,341,75,266
248,20260726,desligamentos,ppml,-0.0011134380474686,22049,341,75,266
248,20260726,ln_salario_real_adm,ols,-0.0066626774064667,22012,341,75,266
248,20260726,n_movimentacoes,ppml,-0.0053984494879841,22049,341,75,266
249,20260726,admissoes,ppml,0.0681241173297166,22049,341,75,266
249,20260726,asinh_saldo,ols,0.1444798696183722,22049,341,75,266
249,20260726,desligamentos,ppml,0.0622544717043638,22049,341,75,266
249,20260726,ln_salario_real_adm,ols,-0.0091089239203246,22012,341,75,266
249,20260726,n_movimentacoes,ppml,0.0654049310833215,22049,341,75,266
250,20260726,admissoes,ppml,0.0276351026259362,22049,341,75,266
250,20260726,asinh_saldo,ols,0.4849751484260812,22049,341,75,266
250,20260726,desligamentos,ppml,0.0036452040076255,22049,341,75,266
250,20260726,ln_salario_real_adm,ols,0.0122268123246801,22012,341,75,266
250,20260726,n_movimentacoes,ppml,0.0161829083226621,22049,341,75,266
251,20260726,admissoes,ppml,-0.0164643679745495,22049,341,75,266
251,20260726,asinh_saldo,ols,-0.615281182346942,22049,341,75,266
251,20260726,desligamentos,ppml,0.000413513276726,22049,341,75,266
251,20260726,ln_salario_real_adm,ols,-0.0005417875690088,22012,341,75,266
251,20260726,n_movimentacoes,ppml,-0.0087764523923397,22049,341,75,266
252,20260726,admissoes,ppml,-0.0236353436484932,22049,341,75,266
252,20260726,asinh_saldo,ols,0.0467370096723076,22049,341,75,266
252,20260726,desligamentos,ppml,-0.0244377441704273,22049,341,75,266
252,20260726,ln_salario_real_adm,ols,-0.0042126007914536,22012,341,75,266
252,20260726,n_movimentacoes,ppml,-0.0236721732653677,22049,341,75,266
253,20260726,admissoes,ppml,-0.070729911327362,22049,341,75,266
253,20260726,asinh_saldo,ols,-0.0158940635893603,22049,341,75,266
253,20260726,desligamentos,ppml,-0.0457374965772032,22049,341,75,266
253,20260726,ln_salario_real_adm,ols,-0.0016868841531256,22012,341,75,266
253,20260726,n_movimentacoes,ppml,-0.0590481040999293,22049,341,75,266
254,20260726,admissoes,ppml,0.0443639531731605,22049,341,75,266
254,20260726,asinh_saldo,ols,0.1523154527295732,22049,341,75,266
254,20260726,desligamentos,ppml,0.0088157148566097,22049,341,75,266
254,20260726,ln_salario_real_adm,ols,-0.0019950368287583,22012,341,75,266
254,20260726,n_movimentacoes,ppml,0.0269624139182269,22049,341,75,266
255,20260726,admissoes,ppml,-0.0264778044074773,22049,341,75,266
255,20260726,asinh_saldo,ols,0.6257010534648647,22049,341,75,266
255,20260726,desligamentos,ppml,-0.0324588734656572,22049,341,75,266
255,20260726,ln_salario_real_adm,ols,-0.0038335913064281,22012,341,75,266
255,20260726,n_movimentacoes,ppml,-0.0296922107227146,22049,341,75,266
256,20260726,admissoes,ppml,-0.028880194760859,22049,341,75,266
256,20260726,asinh_saldo,ols,-0.1668103139935654,22049,341,75,266
256,20260726,desligamentos,ppml,-0.0108538046479225,22049,341,75,266
256,20260726,ln_salario_real_adm,ols,-0.0042771837255411,22012,341,75,266
256,20260726,n_movimentacoes,ppml,-0.0203396789729595,22049,341,75,266
257,20260726,admissoes,ppml,-0.0531637901440262,22049,341,75,266
257,20260726,asinh_saldo,ols,-0.1067577453123736,22049,341,75,266
257,20260726,desligamentos,ppml,0.0051820734515786,22049,341,75,266
257,20260726,ln_salario_real_adm,ols,-0.0161681029355514,22012,341,75,266
257,20260726,n_movimentacoes,ppml,-0.0242537874728441,22049,341,75,266
258,20260726,admissoes,ppml,0.0292291254736483,22049,341,75,266
258,20260726,asinh_saldo,ols,-0.2250269571790612,22049,341,75,266
258,20260726,desligamentos,ppml,0.0021793008781969,22049,341,75,266
258,20260726,ln_salario_real_adm,ols,0.0015877632608484,22012,341,75,266
258,20260726,n_movimentacoes,ppml,0.0166365541517734,22049,341,75,266
259,20260726,admissoes,ppml,-0.0115735847502946,22049,341,75,266
259,20260726,asinh_saldo,ols,-0.2141721570989889,22049,341,75,266
259,20260726,desligamentos,ppml,-0.0329197463579475,22049,341,75,266
259,20260726,ln_salario_real_adm,ols,0.0133336708181518,22012,341,75,266
259,20260726,n_movimentacoes,ppml,-0.0215878332965075,22049,341,75,266
260,20260726,admissoes,ppml,0.0094268410466611,22049,341,75,266
260,20260726,asinh_saldo,ols,0.0240204187186186,22049,341,75,266
260,20260726,desligamentos,ppml,0.0114353541284799,22049,341,75,266
260,20260726,ln_salario_real_adm,ols,0.0101949887759968,22012,341,75,266
260,20260726,n_movimentacoes,ppml,0.0106175690889358,22049,341,75,266
261,20260726,admissoes,ppml,-0.0184822217561304,22049,341,75,266
261,20260726,asinh_saldo,ols,-0.3056144948543227,22049,341,75,266
261,20260726,desligamentos,ppml,-0.013553163036704,22049,341,75,266
261,20260726,ln_salario_real_adm,ols,-0.0139086631437464,22012,341,75,266
261,20260726,n_movimentacoes,ppml,-0.016626778524369,22049,341,75,266
262,20260726,admissoes,ppml,-0.0336852110922336,22049,341,75,266
262,20260726,asinh_saldo,ols,0.2659038328924988,22049,341,75,266
262,20260726,desligamentos,ppml,-0.0449600489810109,22049,341,75,266
262,20260726,ln_salario_real_adm,ols,0.0080597699653086,22012,341,75,266
262,20260726,n_movimentacoes,ppml,-0.0391135085374116,22049,341,75,266
263,20260726,admissoes,ppml,-0.0173906655982136,22049,341,75,266
263,20260726,asinh_saldo,ols,-0.2209134795828959,22049,341,75,266
263,20260726,desligamentos,ppml,0.0243809465318918,22049,341,75,266
263,20260726,ln_salario_real_adm,ols,-0.0195482997348253,22012,341,75,266
263,20260726,n_movimentacoes,ppml,0.0036156950518488,22049,341,75,266
264,20260726,admissoes,ppml,-0.0583094274625182,22049,341,75,266
264,20260726,asinh_saldo,ols,0.4925017397456354,22049,341,75,266
264,20260726,desligamentos,ppml,-0.034504747018218,22049,341,75,266
264,20260726,ln_salario_real_adm,ols,0.0114709747970304,22012,341,75,266
264,20260726,n_movimentacoes,ppml,-0.0462702810764312,22049,341,75,266
265,20260726,admissoes,ppml,-0.0304604619741439,22049,341,75,266
265,20260726,asinh_saldo,ols,0.2033591215824344,22049,341,75,266
265,20260726,desligamentos,ppml,-0.0014537209644913,22049,341,75,266
265,20260726,ln_salario_real_adm,ols,0.001463008443074,22012,341,75,266
265,20260726,n_movimentacoes,ppml,-0.0161716556176543,22049,341,75,266
266,20260726,admissoes,ppml,0.0534027679823339,22049,341,75,266
266,20260726,asinh_saldo,ols,-0.6269338006736818,22049,341,75,266
266,20260726,desligamentos,ppml,0.0476824813522398,22049,341,75,266
266,20260726,ln_salario_real_adm,ols,0.0061676579466409,22012,341,75,266
266,20260726,n_movimentacoes,ppml,0.0508621116168797,22049,341,75,266
267,20260726,admissoes,ppml,0.0209970851428806,22049,341,75,266
267,20260726,asinh_saldo,ols,-0.4795955684550759,22049,341,75,266
267,20260726,desligamentos,ppml,0.0132341822609305,22049,341,75,266
267,20260726,ln_salario_real_adm,ols,0.0070429189251909,22012,341,75,266
267,20260726,n_movimentacoes,ppml,0.0175478314049541,22049,341,75,266
268,20260726,admissoes,ppml,-0.0201801611110568,22049,341,75,266
268,20260726,asinh_saldo,ols,0.3911244371631117,22049,341,75,266
268,20260726,desligamentos,ppml,-0.0292411288246512,22049,341,75,266
268,20260726,ln_salario_real_adm,ols,-0.0092300239584555,22012,341,75,266
268,20260726,n_movimentacoes,ppml,-0.0245974361896514,22049,341,75,266
269,20260726,admissoes,ppml,-0.0659602037630975,22049,341,75,266
269,20260726,asinh_saldo,ols,-0.0131856163998181,22049,341,75,266
269,20260726,desligamentos,ppml,-0.0611278153955936,22049,341,75,266
269,20260726,ln_salario_real_adm,ols,-0.0039255597213415,22012,341,75,266
269,20260726,n_movimentacoes,ppml,-0.0625764308497309,22049,341,75,266
270,20260726,admissoes,ppml,0.0071394382975995,22049,341,75,266
270,20260726,asinh_saldo,ols,0.4515765520932759,22049,341,75,266
270,20260726,desligamentos,ppml,-0.0105226472951471,22049,341,75,266
270,20260726,ln_salario_real_adm,ols,-0.0002482443781298,22012,341,75,266
270,20260726,n_movimentacoes,ppml,-0.0014850767329335,22049,341,75,266
271,20260726,admissoes,ppml,-0.0771234268322587,22049,341,75,266
271,20260726,asinh_saldo,ols,0.0756944814159693,22049,341,75,266
271,20260726,desligamentos,ppml,-0.0237795803695917,22049,341,75,266
271,20260726,ln_salario_real_adm,ols,-0.0040435603818763,22012,341,75,266
271,20260726,n_movimentacoes,ppml,-0.0507891969755291,22049,341,75,266
272,20260726,admissoes,ppml,-0.0503437304869294,22049,341,75,266
272,20260726,asinh_saldo,ols,0.078042746477908,22049,341,75,266
272,20260726,desligamentos,ppml,0.0156693551689386,22049,341,75,266
272,20260726,ln_salario_real_adm,ols,0.0033745155901118,22012,341,75,266
272,20260726,n_movimentacoes,ppml,-0.0179567597806453,22049,341,75,266
273,20260726,admissoes,ppml,0.0270118000917136,22049,341,75,266
273,20260726,asinh_saldo,ols,-0.3953150600348669,22049,341,75,266
273,20260726,desligamentos,ppml,0.0559546910226345,22049,341,75,266
273,20260726,ln_salario_real_adm,ols,-0.0057212539006707,22012,341,75,266
273,20260726,n_movimentacoes,ppml,0.0412012720480561,22049,341,75,266
274,20260726,admissoes,ppml,-0.0723055908456444,22049,341,75,266
274,20260726,asinh_saldo,ols,0.3954429319153869,22049,341,75,266
274,20260726,desligamentos,ppml,-0.0319270798936486,22049,341,75,266
274,20260726,ln_salario_real_adm,ols,0.0007536453700962,22012,341,75,266
274,20260726,n_movimentacoes,ppml,-0.052418596111238,22049,341,75,266
275,20260726,admissoes,ppml,-0.0529555906541645,22049,341,75,266
275,20260726,asinh_saldo,ols,-0.2305025770623862,22049,341,75,266
275,20260726,desligamentos,ppml,-0.0006723697297275,22049,341,75,266
275,20260726,ln_salario_real_adm,ols,-0.0026294317312001,22012,341,75,266
275,20260726,n_movimentacoes,ppml,-0.0275929477065801,22049,341,75,266
276,20260726,admissoes,ppml,-0.0049129258841276,22049,341,75,266
276,20260726,asinh_saldo,ols,-0.011897339034346,22049,341,75,266
276,20260726,desligamentos,ppml,0.024497527629137,22049,341,75,266
276,20260726,ln_salario_real_adm,ols,-0.0221964239554042,22012,341,75,266
276,20260726,n_movimentacoes,ppml,0.0096099115908145,22049,341,75,266
277,20260726,admissoes,ppml,0.031213779002428,22049,341,75,266
277,20260726,asinh_saldo,ols,-0.0324284897690908,22049,341,75,266
277,20260726,desligamentos,ppml,0.0357967894524335,22049,341,75,266
277,20260726,ln_salario_real_adm,ols,-0.0129051583606296,22012,341,75,266
277,20260726,n_movimentacoes,ppml,0.0337230837903916,22049,341,75,266
278,20260726,admissoes,ppml,0.0969236032105982,22049,341,75,266
278,20260726,asinh_saldo,ols,0.2201749397443083,22049,341,75,266
278,20260726,desligamentos,ppml,0.0628674132749438,22049,341,75,266
278,20260726,ln_salario_real_adm,ols,-0.013457216969588,22012,341,75,266
278,20260726,n_movimentacoes,ppml,0.0802335343323648,22049,341,75,266
279,20260726,admissoes,ppml,0.0555073288269341,22049,341,75,266
279,20260726,asinh_saldo,ols,0.1125924201699878,22049,341,75,266
279,20260726,desligamentos,ppml,0.0166832474060356,22049,341,75,266
279,20260726,ln_salario_real_adm,ols,-0.010755592926926,22012,341,75,266
279,20260726,n_movimentacoes,ppml,0.036790135782212,22049,341,75,266
280,20260726,admissoes,ppml,-0.037367517594248,22049,341,75,266
280,20260726,asinh_saldo,ols,-0.5279936415822353,22049,341,75,266
280,20260726,desligamentos,ppml,0.026964901946485,22049,341,75,266
280,20260726,ln_salario_real_adm,ols,-0.014681688499808,22012,341,75,266
280,20260726,n_movimentacoes,ppml,-0.0053952205926179,22049,341,75,266
281,20260726,admissoes,ppml,0.0133621026761829,22049,341,75,266
281,20260726,asinh_saldo,ols,-0.4063476984544661,22049,341,75,266
281,20260726,desligamentos,ppml,0.0250847144052386,22049,341,75,266
281,20260726,ln_salario_real_adm,ols,-0.0191597593818547,22012,341,75,266
281,20260726,n_movimentacoes,ppml,0.018695936538279,22049,341,75,266
282,20260726,admissoes,ppml,0.0554836457595229,22049,341,75,266
282,20260726,asinh_saldo,ols,-0.5238377500036253,22049,341,75,266
282,20260726,desligamentos,ppml,0.0648765028454363,22049,341,75,266
282,20260726,ln_salario_real_adm,ols,-0.0098645407019832,22012,341,75,266
282,20260726,n_movimentacoes,ppml,0.0598767343908548,22049,341,75,266
283,20260726,admissoes,ppml,0.0223324615508317,22049,341,75,266
283,20260726,asinh_saldo,ols,0.2874877754907695,22049,341,75,266
283,20260726,desligamentos,ppml,-0.0278780162334442,22049,341,75,266
283,20260726,ln_salario_real_adm,ols,0.0185535780551907,22012,341,75,266
283,20260726,n_movimentacoes,ppml,-0.0023403828963637,22049,341,75,266
284,20260726,admissoes,ppml,-0.0550532341003418,22049,341,75,266
284,20260726,asinh_saldo,ols,-0.0498316909598478,22049,341,75,266
284,20260726,desligamentos,ppml,-0.0331625365652143,22049,341,75,266
284,20260726,ln_salario_real_adm,ols,0.0205233271681544,22012,341,75,266
284,20260726,n_movimentacoes,ppml,-0.0447996263392269,22049,341,75,266
285,20260726,admissoes,ppml,-0.0066497894003987,22049,341,75,266
285,20260726,asinh_saldo,ols,-0.3374118878908069,22049,341,75,266
285,20260726,desligamentos,ppml,0.016453867778182,22049,341,75,266
285,20260726,ln_salario_real_adm,ols,-0.007743263527318,22012,341,75,266
285,20260726,n_movimentacoes,ppml,0.0045190304517745,22049,341,75,266
286,20260726,admissoes,ppml,0.0390537651255726,22049,341,75,266
286,20260726,asinh_saldo,ols,-0.1629176382740002,22049,341,75,266
286,20260726,desligamentos,ppml,0.0463481382466852,22049,341,75,266
286,20260726,ln_salario_real_adm,ols,-0.0106058563034548,22012,341,75,266
286,20260726,n_movimentacoes,ppml,0.0434182025492191,22049,341,75,266
287,20260726,admissoes,ppml,-0.0717836245894432,22049,341,75,266
287,20260726,asinh_saldo,ols,0.1226086189395967,22049,341,75,266
287,20260726,desligamentos,ppml,-0.0772865647450089,22049,341,75,266
287,20260726,ln_salario_real_adm,ols,-0.0142788019060471,22012,341,75,266
287,20260726,n_movimentacoes,ppml,-0.0737634263932704,22049,341,75,266
288,20260726,admissoes,ppml,-0.0693421266041696,22049,341,75,266
288,20260726,asinh_saldo,ols,-0.1546630279288431,22049,341,75,266
288,20260726,desligamentos,ppml,-0.064057920128107,22049,341,75,266
288,20260726,ln_salario_real_adm,ols,0.0067429934572827,22012,341,75,266
288,20260726,n_movimentacoes,ppml,-0.0659700995311141,22049,341,75,266
289,20260726,admissoes,ppml,0.0560830719769001,22049,341,75,266
289,20260726,asinh_saldo,ols,0.3070330854547883,22049,341,75,266
289,20260726,desligamentos,ppml,0.0224084299989044,22049,341,75,266
289,20260726,ln_salario_real_adm,ols,-0.0139887300779438,22012,341,75,266
289,20260726,n_movimentacoes,ppml,0.0398272252641618,22049,341,75,266
290,20260726,admissoes,ppml,-0.0257014380767941,22049,341,75,266
290,20260726,asinh_saldo,ols,-0.4173561545308502,22049,341,75,266
290,20260726,desligamentos,ppml,0.0212973654270172,22049,341,75,266
290,20260726,ln_salario_real_adm,ols,0.0153675921759353,22012,341,75,266
290,20260726,n_movimentacoes,ppml,-0.0019954722374677,22049,341,75,266
291,20260726,admissoes,ppml,-0.0836278432980179,22049,341,75,266
291,20260726,asinh_saldo,ols,0.6292798261685013,22049,341,75,266
291,20260726,desligamentos,ppml,-0.0756154009141027,22049,341,75,266
291,20260726,ln_salario_real_adm,ols,0.0070723009965522,22012,341,75,266
291,20260726,n_movimentacoes,ppml,-0.0798663590103387,22049,341,75,266
292,20260726,admissoes,ppml,0.0374571629799902,22049,341,75,266
292,20260726,asinh_saldo,ols,-0.048784975280715,22049,341,75,266
292,20260726,desligamentos,ppml,0.032593201380223,22049,341,75,266
292,20260726,ln_salario_real_adm,ols,-0.0102894857753988,22012,341,75,266
292,20260726,n_movimentacoes,ppml,0.03475635452196,22049,341,75,266
293,20260726,admissoes,ppml,0.0038623246364295,22049,341,75,266
293,20260726,asinh_saldo,ols,-0.6964451653737023,22049,341,75,266
293,20260726,desligamentos,ppml,0.0265063024125993,22049,341,75,266
293,20260726,ln_salario_real_adm,ols,-0.0173988410142172,22012,341,75,266
293,20260726,n_movimentacoes,ppml,0.0146853127516806,22049,341,75,266
294,20260726,admissoes,ppml,0.0484674177132546,22049,341,75,266
294,20260726,asinh_saldo,ols,-0.3313406537004871,22049,341,75,266
294,20260726,desligamentos,ppml,0.0415378543548285,22049,341,75,266
294,20260726,ln_salario_real_adm,ols,0.0040994453244743,22012,341,75,266
294,20260726,n_movimentacoes,ppml,0.0455195186659693,22049,341,75,266
295,20260726,admissoes,ppml,-0.0079312454909086,22049,341,75,266
295,20260726,asinh_saldo,ols,-0.1425827299099676,22049,341,75,266
295,20260726,desligamentos,ppml,0.0096121337264776,22049,341,75,266
295,20260726,ln_salario_real_adm,ols,-0.0043286359134594,22012,341,75,266
295,20260726,n_movimentacoes,ppml,0.0007830187678337,22049,341,75,266
296,20260726,admissoes,ppml,0.0255268272012472,22049,341,75,266
296,20260726,asinh_saldo,ols,0.2689794950050926,22049,341,75,266
296,20260726,desligamentos,ppml,0.0266585960052907,22049,341,75,266
296,20260726,ln_salario_real_adm,ols,0.0118163499798225,22012,341,75,266
296,20260726,n_movimentacoes,ppml,0.0255341213196516,22049,341,75,266
297,20260726,admissoes,ppml,-0.0421516662463545,22049,341,75,266
297,20260726,asinh_saldo,ols,0.2689565185801124,22049,341,75,266
297,20260726,desligamentos,ppml,-0.0211876709945499,22049,341,75,266
297,20260726,ln_salario_real_adm,ols,-0.0029339676794367,22012,341,75,266
297,20260726,n_movimentacoes,ppml,-0.0319674238562583,22049,341,75,266
298,20260726,admissoes,ppml,0.0110040446743369,22049,341,75,266
298,20260726,asinh_saldo,ols,-0.3200134142318309,22049,341,75,266
298,20260726,desligamentos,ppml,0.0528075345791876,22049,341,75,266
298,20260726,ln_salario_real_adm,ols,0.0190964280584184,22012,341,75,266
298,20260726,n_movimentacoes,ppml,0.031161502469331,22049,341,75,266
299,20260726,admissoes,ppml,-0.0583280497230589,22049,341,75,266
299,20260726,asinh_saldo,ols,0.0224970887125821,22049,341,75,266
299,20260726,desligamentos,ppml,-0.0542096514254808,22049,341,75,266
299,20260726,ln_salario_real_adm,ols,-0.0012068489976212,22012,341,75,266
299,20260726,n_movimentacoes,ppml,-0.0563367460854351,22049,341,75,266
300,20260726,admissoes,ppml,0.0569106093607842,22049,341,75,266
300,20260726,asinh_saldo,ols,0.3733420079415515,22049,341,75,266
300,20260726,desligamentos,ppml,0.0311383688822388,22049,341,75,266
300,20260726,ln_salario_real_adm,ols,-0.0019682493503373,22012,341,75,266
300,20260726,n_movimentacoes,ppml,0.0449499827809631,22049,341,75,266
301,20260726,admissoes,ppml,-0.0247756149619817,22049,341,75,266
301,20260726,asinh_saldo,ols,0.2987763345443048,22049,341,75,266
301,20260726,desligamentos,ppml,-0.0136377466842532,22049,341,75,266
301,20260726,ln_salario_real_adm,ols,0.0138181182543826,22012,341,75,266
301,20260726,n_movimentacoes,ppml,-0.019591627176851,22049,341,75,266
302,20260726,admissoes,ppml,-0.0498702996410429,22049,341,75,266
302,20260726,asinh_saldo,ols,0.1827810220032839,22049,341,75,266
302,20260726,desligamentos,ppml,-0.0442421450279653,22049,341,75,266
302,20260726,ln_salario_real_adm,ols,-0.0052438460564764,22012,341,75,266
302,20260726,n_movimentacoes,ppml,-0.0473027010448277,22049,341,75,266
303,20260726,admissoes,ppml,0.018724245019257,22049,341,75,266
303,20260726,asinh_saldo,ols,0.3423817553599119,22049,341,75,266
303,20260726,desligamentos,ppml,-0.0111888861283659,22049,341,75,266
303,20260726,ln_salario_real_adm,ols,0.0034763275796651,22012,341,75,266
303,20260726,n_movimentacoes,ppml,0.0044371518306434,22049,341,75,266
304,20260726,admissoes,ppml,0.0134720276109874,22049,341,75,266
304,20260726,asinh_saldo,ols,0.0798448805550223,22049,341,75,266
304,20260726,desligamentos,ppml,-0.0192262376658618,22049,341,75,266
304,20260726,ln_salario_real_adm,ols,0.0059171836180572,22012,341,75,266
304,20260726,n_movimentacoes,ppml,-0.0027027297765016,22049,341,75,266
305,20260726,admissoes,ppml,0.0004854295402765,22049,341,75,266
305,20260726,asinh_saldo,ols,-0.0309123849157234,22049,341,75,266
305,20260726,desligamentos,ppml,-0.0254804673604667,22049,341,75,266
305,20260726,ln_salario_real_adm,ols,0.0069860468432595,22012,341,75,266
305,20260726,n_movimentacoes,ppml,-0.0120526473037898,22049,341,75,266
306,20260726,admissoes,ppml,0.051422422286123,22049,341,75,266
306,20260726,asinh_saldo,ols,-0.2830254618442782,22049,341,75,266
306,20260726,desligamentos,ppml,0.0579247372224926,22049,341,75,266
306,20260726,ln_salario_real_adm,ols,-0.0035170872250541,22012,341,75,266
306,20260726,n_movimentacoes,ppml,0.0541063039563596,22049,341,75,266
307,20260726,admissoes,ppml,-0.0388994738459587,22049,341,75,266
307,20260726,asinh_saldo,ols,-0.1515390746589312,22049,341,75,266
307,20260726,desligamentos,ppml,-0.0055515691637992,22049,341,75,266
307,20260726,ln_salario_real_adm,ols,0.004900941582202,22012,341,75,266
307,20260726,n_movimentacoes,ppml,-0.0217990214005112,22049,341,75,266
308,20260726,admissoes,ppml,0.0134090967476367,22049,341,75,266
308,20260726,asinh_saldo,ols,-0.0174034732031836,22049,341,75,266
308,20260726,desligamentos,ppml,0.0136369727551937,22049,341,75,266
308,20260726,ln_salario_real_adm,ols,0.0044509988392265,22012,341,75,266
308,20260726,n_movimentacoes,ppml,0.0131618836894631,22049,341,75,266
309,20260726,admissoes,ppml,0.0426442492753267,22049,341,75,266
309,20260726,asinh_saldo,ols,-0.1597495461290358,22049,341,75,266
309,20260726,desligamentos,ppml,0.034044393338263,22049,341,75,266
309,20260726,ln_salario_real_adm,ols,0.011999202100306,22012,341,75,266
309,20260726,n_movimentacoes,ppml,0.0380124971270561,22049,341,75,266
310,20260726,admissoes,ppml,-0.0363037302158772,22049,341,75,266
